"","departamento","municipio","Municipio","caracteristica","grupo","observaciones"
"1063","4","02","San José Poaquil","Lugar de Nacimiento","En otro paÍs",9
"1064","4","03","San Martín Jilotepeque","Lugar de Nacimiento","En otro paÍs",61
"1065","4","04","San Juan Comalapa","Lugar de Nacimiento","En otro paÍs",31
"1066","4","05","Santa Apolonia","Lugar de Nacimiento","En otro paÍs",4
"1067","4","06","Tecpán Guatemala","Lugar de Nacimiento","En otro paÍs",114
"1068","4","07","Patzún","Lugar de Nacimiento","En otro paÍs",59
"1069","4","08","San Miguel Pochuta","Lugar de Nacimiento","En otro paÍs",9
"1070","4","09","Patzicía","Lugar de Nacimiento","En otro paÍs",42
"1071","4","10","Santa Cruz Balanyá","Lugar de Nacimiento","En otro paÍs",3
"1072","4","11","Acatenango","Lugar de Nacimiento","En otro paÍs",15
"1073","4","12","San Pedro Yepocapa","Lugar de Nacimiento","En otro paÍs",89
"1074","4","13","San Andrés Itzapa","Lugar de Nacimiento","En otro paÍs",84
"1075","4","14","Parramos","Lugar de Nacimiento","En otro paÍs",31
"1076","4","15","Zaragoza","Lugar de Nacimiento","En otro paÍs",91
"1077","4","16","El Tejar","Lugar de Nacimiento","En otro paÍs",125
"1078","5","01","Escuintla","Lugar de Nacimiento","En otro paÍs",1092
"1079","5","02","Santa Lucía Cotzumalguapa","Lugar de Nacimiento","En otro paÍs",362
"1080","5","03","La Democracia","Lugar de Nacimiento","En otro paÍs",100
"1081","5","04","Siquinalá","Lugar de Nacimiento","En otro paÍs",109
"1082","5","05","Masagua","Lugar de Nacimiento","En otro paÍs",141
"1083","5","06","Tiquisate","Lugar de Nacimiento","En otro paÍs",344
"1084","5","07","La Gomera","Lugar de Nacimiento","En otro paÍs",286
"1085","5","08","Guanagazapa","Lugar de Nacimiento","En otro paÍs",120
"1086","5","09","San José","Lugar de Nacimiento","En otro paÍs",547
"1087","5","10","Iztapa","Lugar de Nacimiento","En otro paÍs",172
"1088","5","11","Palín","Lugar de Nacimiento","En otro paÍs",524
"1089","5","12","San Vicente Pacaya","Lugar de Nacimiento","En otro paÍs",61
"1090","5","13","Nueva Concepción","Lugar de Nacimiento","En otro paÍs",413
"1091","5","14","Sipacate","Lugar de Nacimiento","En otro paÍs",180
"1092","6","01","Cuilapa","Lugar de Nacimiento","En otro paÍs",164
"1093","6","02","Barberena","Lugar de Nacimiento","En otro paÍs",375
"1094","6","03","Santa Rosa de Lima","Lugar de Nacimiento","En otro paÍs",118
"1095","6","04","Casillas","Lugar de Nacimiento","En otro paÍs",67
"1096","6","05","San Rafael las Flores","Lugar de Nacimiento","En otro paÍs",75
"1097","6","06","Oratorio","Lugar de Nacimiento","En otro paÍs",266
"1098","6","07","San Juan Tecuaco","Lugar de Nacimiento","En otro paÍs",19
"1099","6","08","Chiquimulilla","Lugar de Nacimiento","En otro paÍs",392
"1100","6","09","Taxisco","Lugar de Nacimiento","En otro paÍs",153
"1101","6","10","Santa María Ixhuatán","Lugar de Nacimiento","En otro paÍs",23
"1102","6","11","Guazacapán","Lugar de Nacimiento","En otro paÍs",74
"1103","6","12","Santa Cruz Naranjo","Lugar de Nacimiento","En otro paÍs",52
"1104","6","13","Pueblo Nuevo Viñas","Lugar de Nacimiento","En otro paÍs",55
"1105","6","14","Nueva Santa Rosa","Lugar de Nacimiento","En otro paÍs",147
"1106","7","01","Sololá","Lugar de Nacimiento","En otro paÍs",49
"1107","7","02","San José Chacayá","Lugar de Nacimiento","En otro paÍs",3
"1108","7","03","Santa María Visitación","Lugar de Nacimiento","En otro paÍs",7
"1109","7","04","Santa Lucía Utatlán","Lugar de Nacimiento","En otro paÍs",20
"1110","7","05","Nahualá","Lugar de Nacimiento","En otro paÍs",11
"1111","7","06","Santa Catarina Ixtahuacán","Lugar de Nacimiento","En otro paÍs",9
"1112","7","07","Santa Clara la Laguna","Lugar de Nacimiento","En otro paÍs",10
"1113","7","08","Concepción","Lugar de Nacimiento","En otro paÍs",8
"1114","7","09","San Andrés Semetabaj","Lugar de Nacimiento","En otro paÍs",36
"1115","7","10","Panajachel","Lugar de Nacimiento","En otro paÍs",245
"1116","7","11","Santa Catarina Palopó","Lugar de Nacimiento","En otro paÍs",8
"1117","7","12","San Antonio Palopó","Lugar de Nacimiento","En otro paÍs",16
"1118","7","13","San Lucas Tolimán","Lugar de Nacimiento","En otro paÍs",40
"1119","7","14","Santa Cruz la Laguna","Lugar de Nacimiento","En otro paÍs",17
"1120","7","15","San Pablo la Laguna","Lugar de Nacimiento","En otro paÍs",7
"1121","7","16","San Marcos la Laguna","Lugar de Nacimiento","En otro paÍs",38
"1122","7","17","San Juan la Laguna","Lugar de Nacimiento","En otro paÍs",6
"1123","7","18","San Pedro la Laguna","Lugar de Nacimiento","En otro paÍs",70
"1124","7","19","Santiago Atitlán","Lugar de Nacimiento","En otro paÍs",52
"1125","8","01","Totonicapán","Lugar de Nacimiento","En otro paÍs",133
"1126","8","02","San Cristóbal Totonicapán","Lugar de Nacimiento","En otro paÍs",51
"1127","8","03","San Francisco el Alto","Lugar de Nacimiento","En otro paÍs",53
"1128","8","04","San Andrés Xecul","Lugar de Nacimiento","En otro paÍs",22
"1129","8","05","Momostenango","Lugar de Nacimiento","En otro paÍs",80
"1130","8","06","Santa María Chiquimula","Lugar de Nacimiento","En otro paÍs",12
"1131","8","07","Santa Lucía la Reforma","Lugar de Nacimiento","En otro paÍs",2
"1132","8","08","San Bartolo Aguas Calientes","Lugar de Nacimiento","En otro paÍs",26
"1133","9","01","Quetzaltenango","Lugar de Nacimiento","En otro paÍs",1489
"1134","9","02","Salcajá","Lugar de Nacimiento","En otro paÍs",101
"1135","9","03","San Juan Olintepeque","Lugar de Nacimiento","En otro paÍs",221
"1136","9","04","San Carlos Sija","Lugar de Nacimiento","En otro paÍs",63
"1137","9","05","Sibilia","Lugar de Nacimiento","En otro paÍs",56
"1138","9","06","Cabricán","Lugar de Nacimiento","En otro paÍs",25
"1139","9","07","Cajolá","Lugar de Nacimiento","En otro paÍs",128
"1140","9","08","San Miguel Siguilá","Lugar de Nacimiento","En otro paÍs",13
"1141","9","09","San Juan Ostuncalco","Lugar de Nacimiento","En otro paÍs",79
"1142","9","10","San Mateo","Lugar de Nacimiento","En otro paÍs",67
"1143","9","11","Concepción Chiquirichapa","Lugar de Nacimiento","En otro paÍs",54
"1144","9","12","San Martín Sacatepéquez","Lugar de Nacimiento","En otro paÍs",52
"1145","9","13","Almolonga","Lugar de Nacimiento","En otro paÍs",17
"1146","9","14","Cantel","Lugar de Nacimiento","En otro paÍs",104
"1147","9","15","Huitán","Lugar de Nacimiento","En otro paÍs",18
"1148","9","16","Zunil","Lugar de Nacimiento","En otro paÍs",13
"1149","9","17","Colomba Costa Cuca","Lugar de Nacimiento","En otro paÍs",74
"1150","9","18","San Francisco la Unión","Lugar de Nacimiento","En otro paÍs",17
"1151","9","19","El Palmar","Lugar de Nacimiento","En otro paÍs",55
"1152","9","20","Coatepeque","Lugar de Nacimiento","En otro paÍs",512
"1153","9","21","Génova","Lugar de Nacimiento","En otro paÍs",87
"1154","9","22","Flores Costa Cuca","Lugar de Nacimiento","En otro paÍs",84
"1155","9","23","La Esperanza","Lugar de Nacimiento","En otro paÍs",190
"1156","9","24","Palestina de los Altos","Lugar de Nacimiento","En otro paÍs",49
"1157","1","00","Mazatenango","Lugar de Nacimiento","En otro paÍs",436
"1158","1","00","Cuyotenango","Lugar de Nacimiento","En otro paÍs",97
"1159","1","00","San Francisco Zapotitlán","Lugar de Nacimiento","En otro paÍs",58
"1160","1","00","San Bernardino","Lugar de Nacimiento","En otro paÍs",54
"1161","1","00","San José el Ídolo","Lugar de Nacimiento","En otro paÍs",19
"1162","1","00","Santo Domingo Suchitepéquez","Lugar de Nacimiento","En otro paÍs",238
"1163","1","00","San Lorenzo","Lugar de Nacimiento","En otro paÍs",11
"1164","1","00","Samayac","Lugar de Nacimiento","En otro paÍs",58
"1165","1","00","San Pablo Jocopilas","Lugar de Nacimiento","En otro paÍs",33
"1166","1","01","San Antonio Suchitepéquez","Lugar de Nacimiento","En otro paÍs",149
"1167","1","01","San Miguel Panán","Lugar de Nacimiento","En otro paÍs",6
"1168","1","01","San Gabriel","Lugar de Nacimiento","En otro paÍs",48
"1169","1","01","Chicacao","Lugar de Nacimiento","En otro paÍs",29
"1170","1","01","Patulul","Lugar de Nacimiento","En otro paÍs",108
"1171","1","01","Santa Bárbara","Lugar de Nacimiento","En otro paÍs",23
"1172","1","01","San Juan Bautista","Lugar de Nacimiento","En otro paÍs",19
"1173","1","01","Santo Tomas la Unión","Lugar de Nacimiento","En otro paÍs",32
"1174","1","01","Zunilito","Lugar de Nacimiento","En otro paÍs",14
"1175","1","01","Pueblo Nuevo","Lugar de Nacimiento","En otro paÍs",23
"1176","1","02","Río Bravo","Lugar de Nacimiento","En otro paÍs",56
"1177","1","02","San José La Máquina","Lugar de Nacimiento","En otro paÍs",130
"1178","1","10","Retalhuleu","Lugar de Nacimiento","En otro paÍs",353
"1179","1","10","San Sebastián","Lugar de Nacimiento","En otro paÍs",59
"1180","1","10","Santa Cruz Muluá","Lugar de Nacimiento","En otro paÍs",36
"1181","1","10","San Martín Zapotitlán","Lugar de Nacimiento","En otro paÍs",29
"1182","1","10","San Felipe","Lugar de Nacimiento","En otro paÍs",70
"1183","1","10","San Andrés Villa Seca","Lugar de Nacimiento","En otro paÍs",139
"1184","1","10","Champerico","Lugar de Nacimiento","En otro paÍs",108
"1185","1","10","Nuevo San Carlos","Lugar de Nacimiento","En otro paÍs",83
"1186","1","10","El Asintal","Lugar de Nacimiento","En otro paÍs",53
"1187","1","20","San Marcos","Lugar de Nacimiento","En otro paÍs",257
"1188","1","20","San Pedro Sacatepéquez","Lugar de Nacimiento","En otro paÍs",281
"1189","1","20","San Antonio Sacatepéquez","Lugar de Nacimiento","En otro paÍs",27
"1190","1","20","Comitancillo","Lugar de Nacimiento","En otro paÍs",34
"1191","1","20","San Miguel Ixtahuacán","Lugar de Nacimiento","En otro paÍs",45
"1192","1","20","Concepción Tutuapa","Lugar de Nacimiento","En otro paÍs",202
"1193","1","20","Tacaná","Lugar de Nacimiento","En otro paÍs",186
"1194","1","20","Sibinal","Lugar de Nacimiento","En otro paÍs",102
"1195","1","20","Tajumulco","Lugar de Nacimiento","En otro paÍs",43
"1196","1","21","Tejutla","Lugar de Nacimiento","En otro paÍs",62
"1197","1","21","San Rafael Pie de la Cuesta","Lugar de Nacimiento","En otro paÍs",38
"1198","1","21","Nuevo Progreso","Lugar de Nacimiento","En otro paÍs",129
"1199","1","21","El Tumbador","Lugar de Nacimiento","En otro paÍs",68
"1200","1","21","San José el Rodeo","Lugar de Nacimiento","En otro paÍs",67
"1201","1","21","Malacatán","Lugar de Nacimiento","En otro paÍs",229
"1202","1","21","Catarina","Lugar de Nacimiento","En otro paÍs",178
"1203","1","21","Ayutla","Lugar de Nacimiento","En otro paÍs",545
"1204","1","21","Ocós","Lugar de Nacimiento","En otro paÍs",80
"1205","1","21","San Pablo","Lugar de Nacimiento","En otro paÍs",171
"1206","1","22","El Quetzal","Lugar de Nacimiento","En otro paÍs",55
"1207","1","22","La Reforma","Lugar de Nacimiento","En otro paÍs",23
"1208","1","22","Pajapita","Lugar de Nacimiento","En otro paÍs",164
"1209","1","22","Ixchiguán","Lugar de Nacimiento","En otro paÍs",136
"1210","1","22","San José Ojetenam","Lugar de Nacimiento","En otro paÍs",74
"1211","1","22","San Cristóbal Cucho","Lugar de Nacimiento","En otro paÍs",53
"1212","1","22","Sipacapa","Lugar de Nacimiento","En otro paÍs",26
"1213","1","22","Esquipulas Palo Gordo","Lugar de Nacimiento","En otro paÍs",25
"1214","1","22","Río Blanco","Lugar de Nacimiento","En otro paÍs",11
"1215","1","22","San Lorenzo","Lugar de Nacimiento","En otro paÍs",39
"1216","1","23","La Blanca","Lugar de Nacimiento","En otro paÍs",211
"1217","1","30","Huehuetenango","Lugar de Nacimiento","En otro paÍs",680
"1218","1","30","Chiantla","Lugar de Nacimiento","En otro paÍs",100
"1219","1","30","Malacatancito","Lugar de Nacimiento","En otro paÍs",31
"1220","1","30","Cuilco","Lugar de Nacimiento","En otro paÍs",359
"1221","1","30","Nentón","Lugar de Nacimiento","En otro paÍs",708
"1222","1","30","San Pedro Necta","Lugar de Nacimiento","En otro paÍs",51
"1223","1","30","Jacaltenango","Lugar de Nacimiento","En otro paÍs",173
"1224","1","30","San Pedro Soloma","Lugar de Nacimiento","En otro paÍs",163
"1225","1","30","San Ildefonso Ixtahuacán","Lugar de Nacimiento","En otro paÍs",67
"1226","1","31","Santa Bárbara","Lugar de Nacimiento","En otro paÍs",22
"1227","1","31","La Libertad","Lugar de Nacimiento","En otro paÍs",64
"1228","1","31","La Democracia","Lugar de Nacimiento","En otro paÍs",463
"1229","1","31","San Miguel Acatán","Lugar de Nacimiento","En otro paÍs",113
"1230","1","31","San Rafael La Independencia","Lugar de Nacimiento","En otro paÍs",57
"1231","1","31","Todos Santos Cuchumatán","Lugar de Nacimiento","En otro paÍs",65
"1232","1","31","San Juan Atitán","Lugar de Nacimiento","En otro paÍs",2
"1233","1","31","Santa Eulalia","Lugar de Nacimiento","En otro paÍs",13
"1234","1","31","San Mateo Ixtatán","Lugar de Nacimiento","En otro paÍs",51
"1235","1","31","Colotenango","Lugar de Nacimiento","En otro paÍs",44
"1236","1","32","San Sebastián Huehuetenango","Lugar de Nacimiento","En otro paÍs",11
"1237","1","32","Tectitán","Lugar de Nacimiento","En otro paÍs",40
"1238","1","32","Concepción Huista","Lugar de Nacimiento","En otro paÍs",16
"1239","1","32","San Juan Ixcoy","Lugar de Nacimiento","En otro paÍs",63
"1240","1","32","San Antonio Huista","Lugar de Nacimiento","En otro paÍs",105
"1241","1","32","San Sebastián Coatán","Lugar de Nacimiento","En otro paÍs",56
"1242","1","32","Santa Cruz Barillas","Lugar de Nacimiento","En otro paÍs",648
"1243","1","32","Aguacatán","Lugar de Nacimiento","En otro paÍs",56
"1244","1","32","San Rafael Petzal","Lugar de Nacimiento","En otro paÍs",11
"1245","1","32","San Gaspar Ixchil","Lugar de Nacimiento","En otro paÍs",15
"1246","1","33","Santiago Chimaltenango","Lugar de Nacimiento","En otro paÍs",3
"1247","1","33","Santa Ana Huista","Lugar de Nacimiento","En otro paÍs",339
"1248","1","33","Unión Cantinil","Lugar de Nacimiento","En otro paÍs",25
"1249","1","33","Petatán","Lugar de Nacimiento","En otro paÍs",13
"1250","1","40","Santa Cruz del Quiché","Lugar de Nacimiento","En otro paÍs",156
"1251","1","40","Chiché","Lugar de Nacimiento","En otro paÍs",10
"1252","1","40","Chinique","Lugar de Nacimiento","En otro paÍs",15
"1253","1","40","Zacualpa","Lugar de Nacimiento","En otro paÍs",47
"1254","1","40","Chajul","Lugar de Nacimiento","En otro paÍs",1
"1255","1","40","Santo Tomás Chichicastenango","Lugar de Nacimiento","En otro paÍs",61
"1256","1","40","Patzité","Lugar de Nacimiento","En otro paÍs",5
"1257","1","40","San Antonio Ilotenango","Lugar de Nacimiento","En otro paÍs",28
"1258","1","40","San Pedro Jocopilas","Lugar de Nacimiento","En otro paÍs",13
"1259","1","41","Cunén","Lugar de Nacimiento","En otro paÍs",7
"1260","1","41","San Juan Cotzal","Lugar de Nacimiento","En otro paÍs",9
"1261","1","41","Joyabaj","Lugar de Nacimiento","En otro paÍs",147
"1262","1","41","Santa María Nebaj","Lugar de Nacimiento","En otro paÍs",44
"1263","1","41","San Andrés Sajcabajá","Lugar de Nacimiento","En otro paÍs",17
"1264","1","41","San Miguel Uspantán","Lugar de Nacimiento","En otro paÍs",57
"1265","1","41","Sacapulas","Lugar de Nacimiento","En otro paÍs",18
"1266","1","41","San Bartolomé Jocotenango","Lugar de Nacimiento","En otro paÍs",3
"1267","1","41","Canillá","Lugar de Nacimiento","En otro paÍs",25
"1268","1","41","Chicamán","Lugar de Nacimiento","En otro paÍs",36
"1269","1","42","Playa Grande Ixcán","Lugar de Nacimiento","En otro paÍs",1484
"1270","1","42","Pachalum","Lugar de Nacimiento","En otro paÍs",81
"1271","1","50","Salamá","Lugar de Nacimiento","En otro paÍs",272
"1272","1","50","San Miguel Chicaj","Lugar de Nacimiento","En otro paÍs",33
"1273","1","50","Rabinal","Lugar de Nacimiento","En otro paÍs",33
"1274","1","50","Cubulco","Lugar de Nacimiento","En otro paÍs",66
"1275","1","50","Granados","Lugar de Nacimiento","En otro paÍs",31
"1276","1","50","Santa Cruz El Chol","Lugar de Nacimiento","En otro paÍs",25
"1277","1","50","San Jerónimo","Lugar de Nacimiento","En otro paÍs",102
"1278","1","50","Purulhá","Lugar de Nacimiento","En otro paÍs",17
"1279","1","60","Cobán","Lugar de Nacimiento","En otro paÍs",645
"1280","1","60","Santa Cruz Verapaz","Lugar de Nacimiento","En otro paÍs",63
"1281","1","60","San Cristóbal Verapaz","Lugar de Nacimiento","En otro paÍs",42
"1282","1","60","Tactic","Lugar de Nacimiento","En otro paÍs",73
"1283","1","60","Tamahú","Lugar de Nacimiento","En otro paÍs",9
"1284","1","60","San Miguel Tucurú","Lugar de Nacimiento","En otro paÍs",12
"1285","1","60","Panzós","Lugar de Nacimiento","En otro paÍs",8
"1286","1","60","Senahú","Lugar de Nacimiento","En otro paÍs",56
"1287","1","60","San Pedro Carchá","Lugar de Nacimiento","En otro paÍs",70
"1288","1","61","San Juan Chamelco","Lugar de Nacimiento","En otro paÍs",49
"1289","1","61","San Agustín Lanquín","Lugar de Nacimiento","En otro paÍs",5
"1290","1","61","Santa María Cahabón","Lugar de Nacimiento","En otro paÍs",110
"1291","1","61","Chisec","Lugar de Nacimiento","En otro paÍs",181
"1292","1","61","Chahal","Lugar de Nacimiento","En otro paÍs",30
"1293","1","61","Fray Bartolomé de las Casas","Lugar de Nacimiento","En otro paÍs",374
"1294","1","61","Santa Catalina La Tinta","Lugar de Nacimiento","En otro paÍs",29
"1295","1","61","Raxruhá","Lugar de Nacimiento","En otro paÍs",33
"1296","1","70","Flores","Lugar de Nacimiento","En otro paÍs",327
"1297","1","70","San José","Lugar de Nacimiento","En otro paÍs",49
"1298","1","70","San Benito","Lugar de Nacimiento","En otro paÍs",277
"1299","1","70","San Andrés","Lugar de Nacimiento","En otro paÍs",296
"1300","1","70","La Libertad","Lugar de Nacimiento","En otro paÍs",469
"1301","1","70","San Francisco","Lugar de Nacimiento","En otro paÍs",269
"1302","1","70","Santa Ana","Lugar de Nacimiento","En otro paÍs",132
"1303","1","70","Dolores","Lugar de Nacimiento","En otro paÍs",206
"1304","1","70","San Luis","Lugar de Nacimiento","En otro paÍs",150
"1305","1","71","Sayaxché","Lugar de Nacimiento","En otro paÍs",391
"1306","1","71","Melchor de Mencos","Lugar de Nacimiento","En otro paÍs",467
"1307","1","71","Poptún","Lugar de Nacimiento","En otro paÍs",344
"1308","1","71","Las Cruces","Lugar de Nacimiento","En otro paÍs",344
"1309","1","71","El Chal","Lugar de Nacimiento","En otro paÍs",128
"1310","1","80","Puerto Barrios","Lugar de Nacimiento","En otro paÍs",1606
"1311","1","80","Livingston","Lugar de Nacimiento","En otro paÍs",414
"1312","1","80","El Estor","Lugar de Nacimiento","En otro paÍs",185
"1313","1","80","Morales","Lugar de Nacimiento","En otro paÍs",879
"1314","1","80","Los Amates","Lugar de Nacimiento","En otro paÍs",452
"1315","1","90","Zacapa","Lugar de Nacimiento","En otro paÍs",496
"1316","1","90","Estanzuela","Lugar de Nacimiento","En otro paÍs",47
"1317","1","90","Río Hondo","Lugar de Nacimiento","En otro paÍs",88
"1318","1","90","Gualán","Lugar de Nacimiento","En otro paÍs",133
"1319","1","90","Teculután","Lugar de Nacimiento","En otro paÍs",49
"1320","1","90","Usumatlán","Lugar de Nacimiento","En otro paÍs",54
"1321","1","90","Cabañas","Lugar de Nacimiento","En otro paÍs",45
"1322","1","90","San Diego","Lugar de Nacimiento","En otro paÍs",25
"1323","1","90","La Unión","Lugar de Nacimiento","En otro paÍs",42
"1324","1","91","Huité","Lugar de Nacimiento","En otro paÍs",10
"1325","1","91","San Jorge","Lugar de Nacimiento","En otro paÍs",69
"1326","2","00","Chiquimula","Lugar de Nacimiento","En otro paÍs",564
"1327","2","00","San José la Arada","Lugar de Nacimiento","En otro paÍs",50
"1328","2","00","San Juan Ermita","Lugar de Nacimiento","En otro paÍs",37
"1329","2","00","Jocotán","Lugar de Nacimiento","En otro paÍs",67
"1330","2","00","Camotán","Lugar de Nacimiento","En otro paÍs",255
"1331","2","00","Olopa","Lugar de Nacimiento","En otro paÍs",76
"1332","2","00","Esquipulas","Lugar de Nacimiento","En otro paÍs",2189
"1333","2","00","Concepción las Minas","Lugar de Nacimiento","En otro paÍs",166
"1334","2","00","Quezaltepeque","Lugar de Nacimiento","En otro paÍs",137
"1335","2","01","San Jacinto","Lugar de Nacimiento","En otro paÍs",30
"1336","2","01","Ipala","Lugar de Nacimiento","En otro paÍs",227
"1337","2","10","Jalapa","Lugar de Nacimiento","En otro paÍs",510
"1338","2","10","San Pedro Pinula","Lugar de Nacimiento","En otro paÍs",57
"1339","2","10","San Luis Jilotepeque","Lugar de Nacimiento","En otro paÍs",111
"1340","2","10","San Manuel Chaparrón","Lugar de Nacimiento","En otro paÍs",32
"1341","2","10","San Carlos Alzatate","Lugar de Nacimiento","En otro paÍs",5
"1342","2","10","Monjas","Lugar de Nacimiento","En otro paÍs",180
"1343","2","10","Mataquescuintla","Lugar de Nacimiento","En otro paÍs",96
"1344","2","20","Jutiapa","Lugar de Nacimiento","En otro paÍs",500
"1345","2","20","El Progreso","Lugar de Nacimiento","En otro paÍs",287
"1346","2","20","Santa Catarina Mita","Lugar de Nacimiento","En otro paÍs",269
"1347","2","20","Agua Blanca","Lugar de Nacimiento","En otro paÍs",176
"1348","2","20","Asunción Mita","Lugar de Nacimiento","En otro paÍs",1068
"1349","2","20","Yupiltepeque","Lugar de Nacimiento","En otro paÍs",47
"1350","2","20","Atescatempa","Lugar de Nacimiento","En otro paÍs",457
"1351","2","20","Jerez","Lugar de Nacimiento","En otro paÍs",301
"1352","2","20","El Adelanto","Lugar de Nacimiento","En otro paÍs",17
"1353","2","21","Zapotitlán","Lugar de Nacimiento","En otro paÍs",63
"1354","2","21","Comapa","Lugar de Nacimiento","En otro paÍs",221
"1355","2","21","Jalpatagua","Lugar de Nacimiento","En otro paÍs",383
"1356","2","21","Conguaco","Lugar de Nacimiento","En otro paÍs",61
"1357","2","21","Moyuta","Lugar de Nacimiento","En otro paÍs",340
"1358","2","21","Pasaco","Lugar de Nacimiento","En otro paÍs",77
"1359","2","21","San José Acatempa","Lugar de Nacimiento","En otro paÍs",35
"1360","2","21","Quesada","Lugar de Nacimiento","En otro paÍs",84
"1361","1","01","Guatemala","Lugar de Nacimiento","No especificado",14301
"1362","1","02","Santa Catarina Pinula","Lugar de Nacimiento","No especificado",1660
"1363","1","03","San José Pinula","Lugar de Nacimiento","No especificado",1192
"1364","1","04","San José del Golfo","Lugar de Nacimiento","No especificado",98
"1365","1","05","Palencia","Lugar de Nacimiento","No especificado",815
"1366","1","06","Chinautla","Lugar de Nacimiento","No especificado",1545
"1367","1","07","San Pedro Ayampuc","Lugar de Nacimiento","No especificado",949
"1368","1","08","Mixco","Lugar de Nacimiento","No especificado",8594
"1369","1","09","San Pedro Sacatepéquez","Lugar de Nacimiento","No especificado",446
"1370","1","10","San Juan Sacatepéquez","Lugar de Nacimiento","No especificado",5954
"1371","1","11","San Raymundo","Lugar de Nacimiento","No especificado",303
"1372","1","12","Chuarrancho","Lugar de Nacimiento","No especificado",131
"1373","1","13","Fraijanes","Lugar de Nacimiento","No especificado",947
"1374","1","14","Amatitlán","Lugar de Nacimiento","No especificado",1891
"1375","1","15","Villa Nueva","Lugar de Nacimiento","No especificado",9572
"1376","1","16","Villa Canales","Lugar de Nacimiento","No especificado",3089
"1377","1","17","San Miguel Petapa","Lugar de Nacimiento","No especificado",3121
"1378","2","01","Guastatoya","Lugar de Nacimiento","No especificado",934
"1379","2","02","Morazán","Lugar de Nacimiento","No especificado",248
"1380","2","03","San Agustín Acasaguastlán","Lugar de Nacimiento","No especificado",1571
"1381","2","04","San Cristóbal Acasaguastlán","Lugar de Nacimiento","No especificado",268
"1382","2","05","El Jícaro","Lugar de Nacimiento","No especificado",396
"1383","2","06","Sansare","Lugar de Nacimiento","No especificado",224
"1384","2","07","Sanarate","Lugar de Nacimiento","No especificado",1447
"1385","2","08","San Antonio la Paz","Lugar de Nacimiento","No especificado",502
"1386","3","01","Antigua Guatemala","Lugar de Nacimiento","No especificado",1092
"1387","3","02","Jocotenango","Lugar de Nacimiento","No especificado",330
"1388","3","03","Pastores","Lugar de Nacimiento","No especificado",317
"1389","3","04","Sumpango","Lugar de Nacimiento","No especificado",1478
"1390","3","05","Santo Domingo Xenacoj","Lugar de Nacimiento","No especificado",183
"1391","3","06","Santiago Sacatepéquez","Lugar de Nacimiento","No especificado",451
"1392","3","07","San Bartolomé Milpas Altas","Lugar de Nacimiento","No especificado",39
"1393","3","08","San Lucas Sacatepéquez","Lugar de Nacimiento","No especificado",474
"1394","3","09","Santa Lucía Milpas Altas","Lugar de Nacimiento","No especificado",317
"1395","3","10","Magdalena Milpas Altas","Lugar de Nacimiento","No especificado",149
"1396","3","11","Santa María de Jesús","Lugar de Nacimiento","No especificado",201
"1397","3","12","Ciudad Vieja","Lugar de Nacimiento","No especificado",879
"1398","3","13","San Miguel Dueñas","Lugar de Nacimiento","No especificado",141
"1399","3","14","San Juan Alotenango","Lugar de Nacimiento","No especificado",400
"1400","3","15","San Antonio Aguas Calientes","Lugar de Nacimiento","No especificado",121
"1401","3","16","Santa Catarina Barahona","Lugar de Nacimiento","No especificado",38
"1402","4","01","Chimaltenango","Lugar de Nacimiento","No especificado",1574
"1403","4","02","San José Poaquil","Lugar de Nacimiento","No especificado",133
"1404","4","03","San Martín Jilotepeque","Lugar de Nacimiento","No especificado",658
"1405","4","04","San Juan Comalapa","Lugar de Nacimiento","No especificado",511
"1406","4","05","Santa Apolonia","Lugar de Nacimiento","No especificado",145
"1407","4","06","Tecpán Guatemala","Lugar de Nacimiento","No especificado",671
"1408","4","07","Patzún","Lugar de Nacimiento","No especificado",627
"1409","4","08","San Miguel Pochuta","Lugar de Nacimiento","No especificado",65
"1410","4","09","Patzicía","Lugar de Nacimiento","No especificado",380
"1411","4","10","Santa Cruz Balanyá","Lugar de Nacimiento","No especificado",72
"1412","4","11","Acatenango","Lugar de Nacimiento","No especificado",292
"1413","4","12","San Pedro Yepocapa","Lugar de Nacimiento","No especificado",432
"1414","4","13","San Andrés Itzapa","Lugar de Nacimiento","No especificado",398
"1415","4","14","Parramos","Lugar de Nacimiento","No especificado",245
"1416","4","15","Zaragoza","Lugar de Nacimiento","No especificado",303
"1417","4","16","El Tejar","Lugar de Nacimiento","No especificado",355
"1418","5","01","Escuintla","Lugar de Nacimiento","No especificado",3514
"1419","5","02","Santa Lucía Cotzumalguapa","Lugar de Nacimiento","No especificado",3034
"1420","5","03","La Democracia","Lugar de Nacimiento","No especificado",248
"1421","5","04","Siquinalá","Lugar de Nacimiento","No especificado",467
"1422","5","05","Masagua","Lugar de Nacimiento","No especificado",923
"1423","5","06","Tiquisate","Lugar de Nacimiento","No especificado",806
"1424","5","07","La Gomera","Lugar de Nacimiento","No especificado",827
"1425","5","08","Guanagazapa","Lugar de Nacimiento","No especificado",184
"1426","5","09","San José","Lugar de Nacimiento","No especificado",1120
"1427","5","10","Iztapa","Lugar de Nacimiento","No especificado",204
"1428","5","11","Palín","Lugar de Nacimiento","No especificado",1129
"1429","5","12","San Vicente Pacaya","Lugar de Nacimiento","No especificado",176
"1430","5","13","Nueva Concepción","Lugar de Nacimiento","No especificado",738
