"","Código","Departamento","caracteristica","grupo","observaciones"
"439","21","Jalapa","Comunidad lingüística","Mopan",8
"440","22","Jutiapa","Comunidad lingüística","Mopan",9
"441","1","Guatemala","Comunidad lingüística","Poqomam",10113
"442","2","El Progreso","Comunidad lingüística","Poqomam",18
"443","3","Sacatepéquez","Comunidad lingüística","Poqomam",100
"444","4","Chimaltenango","Comunidad lingüística","Poqomam",199
"445","5","Escuintla","Comunidad lingüística","Poqomam",10315
"446","6","Santa Rosa","Comunidad lingüística","Poqomam",39
"447","7","Sololá","Comunidad lingüística","Poqomam",137
"448","8","Totonicapán","Comunidad lingüística","Poqomam",64
"449","9","Quetzaltenango","Comunidad lingüística","Poqomam",84
"450","10","Suchitepéquez","Comunidad lingüística","Poqomam",46
"451","11","Retalhuleu","Comunidad lingüística","Poqomam",27
"452","12","San Marcos","Comunidad lingüística","Poqomam",424
"453","13","Huehuetenango","Comunidad lingüística","Poqomam",259
"454","14","Quiché","Comunidad lingüística","Poqomam",425
"455","15","Baja Verapaz","Comunidad lingüística","Poqomam",126
"456","16","Alta Verapaz","Comunidad lingüística","Poqomam",1339
"457","17","Petén","Comunidad lingüística","Poqomam",363
"458","18","Izabal","Comunidad lingüística","Poqomam",178
"459","19","Zacapa","Comunidad lingüística","Poqomam",32
"460","20","Chiquimula","Comunidad lingüística","Poqomam",39
"461","21","Jalapa","Comunidad lingüística","Poqomam",22066
"462","22","Jutiapa","Comunidad lingüística","Poqomam",85
"463","1","Guatemala","Comunidad lingüística","Poqomchi'",2566
"464","2","El Progreso","Comunidad lingüística","Poqomchi'",102
"465","3","Sacatepéquez","Comunidad lingüística","Poqomchi'",77
"466","4","Chimaltenango","Comunidad lingüística","Poqomchi'",126
"467","5","Escuintla","Comunidad lingüística","Poqomchi'",256
"468","6","Santa Rosa","Comunidad lingüística","Poqomchi'",82
"469","7","Sololá","Comunidad lingüística","Poqomchi'",29
"470","8","Totonicapán","Comunidad lingüística","Poqomchi'",71
"471","9","Quetzaltenango","Comunidad lingüística","Poqomchi'",203
"472","10","Suchitepéquez","Comunidad lingüística","Poqomchi'",75
"473","11","Retalhuleu","Comunidad lingüística","Poqomchi'",66
"474","12","San Marcos","Comunidad lingüística","Poqomchi'",123
"475","13","Huehuetenango","Comunidad lingüística","Poqomchi'",189
"476","14","Quiché","Comunidad lingüística","Poqomchi'",19805
"477","15","Baja Verapaz","Comunidad lingüística","Poqomchi'",22567
"478","16","Alta Verapaz","Comunidad lingüística","Poqomchi'",128557
"479","17","Petén","Comunidad lingüística","Poqomchi'",1312
"480","18","Izabal","Comunidad lingüística","Poqomchi'",286
"481","19","Zacapa","Comunidad lingüística","Poqomchi'",31
"482","20","Chiquimula","Comunidad lingüística","Poqomchi'",29
"483","21","Jalapa","Comunidad lingüística","Poqomchi'",16
"484","22","Jutiapa","Comunidad lingüística","Poqomchi'",54
"485","1","Guatemala","Comunidad lingüística","Q'anjob'al",1984
"486","2","El Progreso","Comunidad lingüística","Q'anjob'al",53
"487","3","Sacatepéquez","Comunidad lingüística","Q'anjob'al",371
"488","4","Chimaltenango","Comunidad lingüística","Q'anjob'al",165
"489","5","Escuintla","Comunidad lingüística","Q'anjob'al",417
"490","6","Santa Rosa","Comunidad lingüística","Q'anjob'al",146
"491","7","Sololá","Comunidad lingüística","Q'anjob'al",239
"492","8","Totonicapán","Comunidad lingüística","Q'anjob'al",681
"493","9","Quetzaltenango","Comunidad lingüística","Q'anjob'al",1403
"494","10","Suchitepéquez","Comunidad lingüística","Q'anjob'al",414
"495","11","Retalhuleu","Comunidad lingüística","Q'anjob'al",218
"496","12","San Marcos","Comunidad lingüística","Q'anjob'al",211
"497","13","Huehuetenango","Comunidad lingüística","Q'anjob'al",185393
"498","14","Quiché","Comunidad lingüística","Q'anjob'al",14264
"499","15","Baja Verapaz","Comunidad lingüística","Q'anjob'al",10
"500","16","Alta Verapaz","Comunidad lingüística","Q'anjob'al",1665
"501","17","Petén","Comunidad lingüística","Q'anjob'al",295
"502","18","Izabal","Comunidad lingüística","Q'anjob'al",29
"503","19","Zacapa","Comunidad lingüística","Q'anjob'al",7
"504","20","Chiquimula","Comunidad lingüística","Q'anjob'al",7
"505","21","Jalapa","Comunidad lingüística","Q'anjob'al",30
"506","22","Jutiapa","Comunidad lingüística","Q'anjob'al",6
"507","1","Guatemala","Comunidad lingüística","Q'eqchi'",16040
"508","2","El Progreso","Comunidad lingüística","Q'eqchi'",370
"509","3","Sacatepéquez","Comunidad lingüística","Q'eqchi'",540
"510","4","Chimaltenango","Comunidad lingüística","Q'eqchi'",458
"511","5","Escuintla","Comunidad lingüística","Q'eqchi'",1091
"512","6","Santa Rosa","Comunidad lingüística","Q'eqchi'",274
"513","7","Sololá","Comunidad lingüística","Q'eqchi'",104
"514","8","Totonicapán","Comunidad lingüística","Q'eqchi'",108
"515","9","Quetzaltenango","Comunidad lingüística","Q'eqchi'",418
"516","10","Suchitepéquez","Comunidad lingüística","Q'eqchi'",410
"517","11","Retalhuleu","Comunidad lingüística","Q'eqchi'",102
"518","12","San Marcos","Comunidad lingüística","Q'eqchi'",281
"519","13","Huehuetenango","Comunidad lingüística","Q'eqchi'",213
"520","14","Quiché","Comunidad lingüística","Q'eqchi'",77974
"521","15","Baja Verapaz","Comunidad lingüística","Q'eqchi'",33018
"522","16","Alta Verapaz","Comunidad lingüística","Q'eqchi'",979220
"523","17","Petén","Comunidad lingüística","Q'eqchi'",147530
"524","18","Izabal","Comunidad lingüística","Q'eqchi'",110761
"525","19","Zacapa","Comunidad lingüística","Q'eqchi'",286
"526","20","Chiquimula","Comunidad lingüística","Q'eqchi'",286
"527","21","Jalapa","Comunidad lingüística","Q'eqchi'",215
"528","22","Jutiapa","Comunidad lingüística","Q'eqchi'",308
"529","1","Guatemala","Comunidad lingüística","Sakapulteka",1172
"530","2","El Progreso","Comunidad lingüística","Sakapulteka",1
"531","3","Sacatepéquez","Comunidad lingüística","Sakapulteka",21
"532","4","Chimaltenango","Comunidad lingüística","Sakapulteka",25
"533","5","Escuintla","Comunidad lingüística","Sakapulteka",37
"534","6","Santa Rosa","Comunidad lingüística","Sakapulteka",24
"535","7","Sololá","Comunidad lingüística","Sakapulteka",15
"536","8","Totonicapán","Comunidad lingüística","Sakapulteka",57
"537","9","Quetzaltenango","Comunidad lingüística","Sakapulteka",56
"538","10","Suchitepéquez","Comunidad lingüística","Sakapulteka",17
"539","11","Retalhuleu","Comunidad lingüística","Sakapulteka",8
"540","12","San Marcos","Comunidad lingüística","Sakapulteka",39
"541","13","Huehuetenango","Comunidad lingüística","Sakapulteka",103
"542","14","Quiché","Comunidad lingüística","Sakapulteka",11080
"543","15","Baja Verapaz","Comunidad lingüística","Sakapulteka",20
"544","16","Alta Verapaz","Comunidad lingüística","Sakapulteka",166
"545","17","Petén","Comunidad lingüística","Sakapulteka",31
"546","18","Izabal","Comunidad lingüística","Sakapulteka",42
"547","19","Zacapa","Comunidad lingüística","Sakapulteka",6
"548","20","Chiquimula","Comunidad lingüística","Sakapulteka",2
"549","21","Jalapa","Comunidad lingüística","Sakapulteka",14
"550","22","Jutiapa","Comunidad lingüística","Sakapulteka",2
"551","1","Guatemala","Comunidad lingüística","Sipakapense",481
"552","2","El Progreso","Comunidad lingüística","Sipakapense",10
"553","3","Sacatepéquez","Comunidad lingüística","Sipakapense",40
"554","4","Chimaltenango","Comunidad lingüística","Sipakapense",25
"555","5","Escuintla","Comunidad lingüística","Sipakapense",19
"556","6","Santa Rosa","Comunidad lingüística","Sipakapense",16
"557","7","Sololá","Comunidad lingüística","Sipakapense",19
"558","8","Totonicapán","Comunidad lingüística","Sipakapense",18
"559","9","Quetzaltenango","Comunidad lingüística","Sipakapense",113
"560","10","Suchitepéquez","Comunidad lingüística","Sipakapense",6
"561","11","Retalhuleu","Comunidad lingüística","Sipakapense",8
"562","12","San Marcos","Comunidad lingüística","Sipakapense",16383
"563","13","Huehuetenango","Comunidad lingüística","Sipakapense",85
"564","14","Quiché","Comunidad lingüística","Sipakapense",41
"565","15","Baja Verapaz","Comunidad lingüística","Sipakapense",5
"566","16","Alta Verapaz","Comunidad lingüística","Sipakapense",76
"567","17","Petén","Comunidad lingüística","Sipakapense",13
"568","18","Izabal","Comunidad lingüística","Sipakapense",8
"569","19","Zacapa","Comunidad lingüística","Sipakapense",0
"570","20","Chiquimula","Comunidad lingüística","Sipakapense",0
"571","21","Jalapa","Comunidad lingüística","Sipakapense",3
"572","22","Jutiapa","Comunidad lingüística","Sipakapense",4
"573","1","Guatemala","Comunidad lingüística","Tektiteka",104
"574","2","El Progreso","Comunidad lingüística","Tektiteka",0
"575","3","Sacatepéquez","Comunidad lingüística","Tektiteka",1
"576","4","Chimaltenango","Comunidad lingüística","Tektiteka",4
"577","5","Escuintla","Comunidad lingüística","Tektiteka",7
"578","6","Santa Rosa","Comunidad lingüística","Tektiteka",2
"579","7","Sololá","Comunidad lingüística","Tektiteka",50
"580","8","Totonicapán","Comunidad lingüística","Tektiteka",406
"581","9","Quetzaltenango","Comunidad lingüística","Tektiteka",188
"582","10","Suchitepéquez","Comunidad lingüística","Tektiteka",133
"583","11","Retalhuleu","Comunidad lingüística","Tektiteka",8
"584","12","San Marcos","Comunidad lingüística","Tektiteka",21
"585","13","Huehuetenango","Comunidad lingüística","Tektiteka",1858
"586","14","Quiché","Comunidad lingüística","Tektiteka",518
"587","15","Baja Verapaz","Comunidad lingüística","Tektiteka",8
"588","16","Alta Verapaz","Comunidad lingüística","Tektiteka",1
"589","17","Petén","Comunidad lingüística","Tektiteka",4
"590","18","Izabal","Comunidad lingüística","Tektiteka",2
"591","19","Zacapa","Comunidad lingüística","Tektiteka",0
"592","20","Chiquimula","Comunidad lingüística","Tektiteka",2
"593","21","Jalapa","Comunidad lingüística","Tektiteka",0
"594","22","Jutiapa","Comunidad lingüística","Tektiteka",0
"595","1","Guatemala","Comunidad lingüística","Tz'utujil",2433
"596","2","El Progreso","Comunidad lingüística","Tz'utujil",13
"597","3","Sacatepéquez","Comunidad lingüística","Tz'utujil",218
"598","4","Chimaltenango","Comunidad lingüística","Tz'utujil",252
"599","5","Escuintla","Comunidad lingüística","Tz'utujil",422
"600","6","Santa Rosa","Comunidad lingüística","Tz'utujil",20
"601","7","Sololá","Comunidad lingüística","Tz'utujil",64748
"602","8","Totonicapán","Comunidad lingüística","Tz'utujil",51
"603","9","Quetzaltenango","Comunidad lingüística","Tz'utujil",349
"604","10","Suchitepéquez","Comunidad lingüística","Tz'utujil",37015
"605","11","Retalhuleu","Comunidad lingüística","Tz'utujil",22
"606","12","San Marcos","Comunidad lingüística","Tz'utujil",93
"607","13","Huehuetenango","Comunidad lingüística","Tz'utujil",88
"608","14","Quiché","Comunidad lingüística","Tz'utujil",83
"609","15","Baja Verapaz","Comunidad lingüística","Tz'utujil",13
"610","16","Alta Verapaz","Comunidad lingüística","Tz'utujil",81
"611","17","Petén","Comunidad lingüística","Tz'utujil",24
"612","18","Izabal","Comunidad lingüística","Tz'utujil",40
"613","19","Zacapa","Comunidad lingüística","Tz'utujil",10
"614","20","Chiquimula","Comunidad lingüística","Tz'utujil",3
"615","21","Jalapa","Comunidad lingüística","Tz'utujil",5
"616","22","Jutiapa","Comunidad lingüística","Tz'utujil",29
"617","1","Guatemala","Comunidad lingüística","Uspanteka",430
"618","2","El Progreso","Comunidad lingüística","Uspanteka",9
"619","3","Sacatepéquez","Comunidad lingüística","Uspanteka",46
"620","4","Chimaltenango","Comunidad lingüística","Uspanteka",109
"621","5","Escuintla","Comunidad lingüística","Uspanteka",53
"622","6","Santa Rosa","Comunidad lingüística","Uspanteka",2
"623","7","Sololá","Comunidad lingüística","Uspanteka",39
"624","8","Totonicapán","Comunidad lingüística","Uspanteka",16
"625","9","Quetzaltenango","Comunidad lingüística","Uspanteka",42
"626","10","Suchitepéquez","Comunidad lingüística","Uspanteka",41
"627","11","Retalhuleu","Comunidad lingüística","Uspanteka",1
"628","12","San Marcos","Comunidad lingüística","Uspanteka",123
"629","13","Huehuetenango","Comunidad lingüística","Uspanteka",209
"630","14","Quiché","Comunidad lingüística","Uspanteka",3691
"631","15","Baja Verapaz","Comunidad lingüística","Uspanteka",4
"632","16","Alta Verapaz","Comunidad lingüística","Uspanteka",50
"633","17","Petén","Comunidad lingüística","Uspanteka",18
"634","18","Izabal","Comunidad lingüística","Uspanteka",14
"635","19","Zacapa","Comunidad lingüística","Uspanteka",3
"636","20","Chiquimula","Comunidad lingüística","Uspanteka",1
"637","21","Jalapa","Comunidad lingüística","Uspanteka",6
"638","22","Jutiapa","Comunidad lingüística","Uspanteka",2
"639","1","Guatemala","Idioma en el que aprendió a hablar","Achí",9983
"640","2","El Progreso","Idioma en el que aprendió a hablar","Achí",377
"641","3","Sacatepéquez","Idioma en el que aprendió a hablar","Achí",830
"642","4","Chimaltenango","Idioma en el que aprendió a hablar","Achí",1265
"643","5","Escuintla","Idioma en el que aprendió a hablar","Achí",1219
"644","6","Santa Rosa","Idioma en el que aprendió a hablar","Achí",780
"645","7","Sololá","Idioma en el que aprendió a hablar","Achí",1180
"646","8","Totonicapán","Idioma en el que aprendió a hablar","Achí",1286
"647","9","Quetzaltenango","Idioma en el que aprendió a hablar","Achí",1506
"648","10","Suchitepéquez","Idioma en el que aprendió a hablar","Achí",874
"649","11","Retalhuleu","Idioma en el que aprendió a hablar","Achí",506
"650","12","San Marcos","Idioma en el que aprendió a hablar","Achí",1529
"651","13","Huehuetenango","Idioma en el que aprendió a hablar","Achí",2018
"652","14","Quiché","Idioma en el que aprendió a hablar","Achí",4070
"653","15","Baja Verapaz","Idioma en el que aprendió a hablar","Achí",84593
"654","16","Alta Verapaz","Idioma en el que aprendió a hablar","Achí",6936
"655","17","Petén","Idioma en el que aprendió a hablar","Achí",2010
"656","18","Izabal","Idioma en el que aprendió a hablar","Achí",596
"657","19","Zacapa","Idioma en el que aprendió a hablar","Achí",434
"658","20","Chiquimula","Idioma en el que aprendió a hablar","Achí",804
"659","21","Jalapa","Idioma en el que aprendió a hablar","Achí",652
"660","22","Jutiapa","Idioma en el que aprendió a hablar","Achí",890
"661","1","Guatemala","Idioma en el que aprendió a hablar","Akateko",1464
"662","2","El Progreso","Idioma en el que aprendió a hablar","Akateko",29
"663","3","Sacatepéquez","Idioma en el que aprendió a hablar","Akateko",200
"664","4","Chimaltenango","Idioma en el que aprendió a hablar","Akateko",293
"665","5","Escuintla","Idioma en el que aprendió a hablar","Akateko",276
"666","6","Santa Rosa","Idioma en el que aprendió a hablar","Akateko",307
"667","7","Sololá","Idioma en el que aprendió a hablar","Akateko",213
"668","8","Totonicapán","Idioma en el que aprendió a hablar","Akateko",237
"669","9","Quetzaltenango","Idioma en el que aprendió a hablar","Akateko",608
"670","10","Suchitepéquez","Idioma en el que aprendió a hablar","Akateko",291
"671","11","Retalhuleu","Idioma en el que aprendió a hablar","Akateko",112
"672","12","San Marcos","Idioma en el que aprendió a hablar","Akateko",404
"673","13","Huehuetenango","Idioma en el que aprendió a hablar","Akateko",48220
"674","14","Quiché","Idioma en el que aprendió a hablar","Akateko",598
"675","15","Baja Verapaz","Idioma en el que aprendió a hablar","Akateko",98
"676","16","Alta Verapaz","Idioma en el que aprendió a hablar","Akateko",933
"677","17","Petén","Idioma en el que aprendió a hablar","Akateko",152
"678","18","Izabal","Idioma en el que aprendió a hablar","Akateko",159
"679","19","Zacapa","Idioma en el que aprendió a hablar","Akateko",70
"680","20","Chiquimula","Idioma en el que aprendió a hablar","Akateko",127
"681","21","Jalapa","Idioma en el que aprendió a hablar","Akateko",254
"682","22","Jutiapa","Idioma en el que aprendió a hablar","Akateko",245
"683","1","Guatemala","Idioma en el que aprendió a hablar","Awakateko",557
"684","2","El Progreso","Idioma en el que aprendió a hablar","Awakateko",5
"685","3","Sacatepéquez","Idioma en el que aprendió a hablar","Awakateko",38
"686","4","Chimaltenango","Idioma en el que aprendió a hablar","Awakateko",31
"687","5","Escuintla","Idioma en el que aprendió a hablar","Awakateko",216
"688","6","Santa Rosa","Idioma en el que aprendió a hablar","Awakateko",26
"689","7","Sololá","Idioma en el que aprendió a hablar","Awakateko",19
"690","8","Totonicapán","Idioma en el que aprendió a hablar","Awakateko",22
"691","9","Quetzaltenango","Idioma en el que aprendió a hablar","Awakateko",67
"692","10","Suchitepéquez","Idioma en el que aprendió a hablar","Awakateko",24
"693","11","Retalhuleu","Idioma en el que aprendió a hablar","Awakateko",12
"694","12","San Marcos","Idioma en el que aprendió a hablar","Awakateko",32
"695","13","Huehuetenango","Idioma en el que aprendió a hablar","Awakateko",8640
"696","14","Quiché","Idioma en el que aprendió a hablar","Awakateko",316
"697","15","Baja Verapaz","Idioma en el que aprendió a hablar","Awakateko",8
"698","16","Alta Verapaz","Idioma en el que aprendió a hablar","Awakateko",58
"699","17","Petén","Idioma en el que aprendió a hablar","Awakateko",8
"700","18","Izabal","Idioma en el que aprendió a hablar","Awakateko",8
"701","19","Zacapa","Idioma en el que aprendió a hablar","Awakateko",10
"702","20","Chiquimula","Idioma en el que aprendió a hablar","Awakateko",27
"703","21","Jalapa","Idioma en el que aprendió a hablar","Awakateko",6
"704","22","Jutiapa","Idioma en el que aprendió a hablar","Awakateko",15
"705","1","Guatemala","Idioma en el que aprendió a hablar","Ch'orti'",77
"706","2","El Progreso","Idioma en el que aprendió a hablar","Ch'orti'",1
"707","3","Sacatepéquez","Idioma en el que aprendió a hablar","Ch'orti'",3
"708","4","Chimaltenango","Idioma en el que aprendió a hablar","Ch'orti'",10
"709","5","Escuintla","Idioma en el que aprendió a hablar","Ch'orti'",8
"710","6","Santa Rosa","Idioma en el que aprendió a hablar","Ch'orti'",5
"711","7","Sololá","Idioma en el que aprendió a hablar","Ch'orti'",3
"712","8","Totonicapán","Idioma en el que aprendió a hablar","Ch'orti'",6
"713","9","Quetzaltenango","Idioma en el que aprendió a hablar","Ch'orti'",20
"714","10","Suchitepéquez","Idioma en el que aprendió a hablar","Ch'orti'",4
"715","11","Retalhuleu","Idioma en el que aprendió a hablar","Ch'orti'",1
"716","12","San Marcos","Idioma en el que aprendió a hablar","Ch'orti'",8
"717","13","Huehuetenango","Idioma en el que aprendió a hablar","Ch'orti'",37
"718","14","Quiché","Idioma en el que aprendió a hablar","Ch'orti'",42
"719","15","Baja Verapaz","Idioma en el que aprendió a hablar","Ch'orti'",23
"720","16","Alta Verapaz","Idioma en el que aprendió a hablar","Ch'orti'",11
"721","17","Petén","Idioma en el que aprendió a hablar","Ch'orti'",132
"722","18","Izabal","Idioma en el que aprendió a hablar","Ch'orti'",126
"723","19","Zacapa","Idioma en el que aprendió a hablar","Ch'orti'",65
"724","20","Chiquimula","Idioma en el que aprendió a hablar","Ch'orti'",16053
"725","21","Jalapa","Idioma en el que aprendió a hablar","Ch'orti'",5
"726","22","Jutiapa","Idioma en el que aprendió a hablar","Ch'orti'",23
"727","1","Guatemala","Idioma en el que aprendió a hablar","Chalchiteko",2022
"728","2","El Progreso","Idioma en el que aprendió a hablar","Chalchiteko",162
"729","3","Sacatepéquez","Idioma en el que aprendió a hablar","Chalchiteko",150
"730","4","Chimaltenango","Idioma en el que aprendió a hablar","Chalchiteko",147
"731","5","Escuintla","Idioma en el que aprendió a hablar","Chalchiteko",570
"732","6","Santa Rosa","Idioma en el que aprendió a hablar","Chalchiteko",163
"733","7","Sololá","Idioma en el que aprendió a hablar","Chalchiteko",21
"734","8","Totonicapán","Idioma en el que aprendió a hablar","Chalchiteko",21
"735","9","Quetzaltenango","Idioma en el que aprendió a hablar","Chalchiteko",317
"736","10","Suchitepéquez","Idioma en el que aprendió a hablar","Chalchiteko",303
"737","11","Retalhuleu","Idioma en el que aprendió a hablar","Chalchiteko",186
"738","12","San Marcos","Idioma en el que aprendió a hablar","Chalchiteko",557
"739","13","Huehuetenango","Idioma en el que aprendió a hablar","Chalchiteko",14534
"740","14","Quiché","Idioma en el que aprendió a hablar","Chalchiteko",311
"741","15","Baja Verapaz","Idioma en el que aprendió a hablar","Chalchiteko",78
"742","16","Alta Verapaz","Idioma en el que aprendió a hablar","Chalchiteko",126
"743","17","Petén","Idioma en el que aprendió a hablar","Chalchiteko",231
"744","18","Izabal","Idioma en el que aprendió a hablar","Chalchiteko",156
"745","19","Zacapa","Idioma en el que aprendió a hablar","Chalchiteko",358
"746","20","Chiquimula","Idioma en el que aprendió a hablar","Chalchiteko",734
"747","21","Jalapa","Idioma en el que aprendió a hablar","Chalchiteko",211
"748","22","Jutiapa","Idioma en el que aprendió a hablar","Chalchiteko",192
"749","1","Guatemala","Idioma en el que aprendió a hablar","Chuj",151
"750","2","El Progreso","Idioma en el que aprendió a hablar","Chuj",1
"751","3","Sacatepéquez","Idioma en el que aprendió a hablar","Chuj",2
"752","4","Chimaltenango","Idioma en el que aprendió a hablar","Chuj",8
"753","5","Escuintla","Idioma en el que aprendió a hablar","Chuj",11
"754","6","Santa Rosa","Idioma en el que aprendió a hablar","Chuj",12
"755","7","Sololá","Idioma en el que aprendió a hablar","Chuj",7
"756","8","Totonicapán","Idioma en el que aprendió a hablar","Chuj",3
"757","9","Quetzaltenango","Idioma en el que aprendió a hablar","Chuj",25
"758","10","Suchitepéquez","Idioma en el que aprendió a hablar","Chuj",2
"759","11","Retalhuleu","Idioma en el que aprendió a hablar","Chuj",29
"760","12","San Marcos","Idioma en el que aprendió a hablar","Chuj",10
"761","13","Huehuetenango","Idioma en el que aprendió a hablar","Chuj",57619
"762","14","Quiché","Idioma en el que aprendió a hablar","Chuj",378
"763","15","Baja Verapaz","Idioma en el que aprendió a hablar","Chuj",1
"764","16","Alta Verapaz","Idioma en el que aprendió a hablar","Chuj",312
"765","17","Petén","Idioma en el que aprendió a hablar","Chuj",12
"766","18","Izabal","Idioma en el que aprendió a hablar","Chuj",1
"767","19","Zacapa","Idioma en el que aprendió a hablar","Chuj",1
"768","20","Chiquimula","Idioma en el que aprendió a hablar","Chuj",1
"769","21","Jalapa","Idioma en el que aprendió a hablar","Chuj",4
"770","22","Jutiapa","Idioma en el que aprendió a hablar","Chuj",2
"771","1","Guatemala","Idioma en el que aprendió a hablar","Itza'",48
"772","2","El Progreso","Idioma en el que aprendió a hablar","Itza'",0
"773","3","Sacatepéquez","Idioma en el que aprendió a hablar","Itza'",2
"774","4","Chimaltenango","Idioma en el que aprendió a hablar","Itza'",1
"775","5","Escuintla","Idioma en el que aprendió a hablar","Itza'",2
"776","6","Santa Rosa","Idioma en el que aprendió a hablar","Itza'",0
"777","7","Sololá","Idioma en el que aprendió a hablar","Itza'",0
"778","8","Totonicapán","Idioma en el que aprendió a hablar","Itza'",2
"779","9","Quetzaltenango","Idioma en el que aprendió a hablar","Itza'",1
"780","10","Suchitepéquez","Idioma en el que aprendió a hablar","Itza'",0
"781","11","Retalhuleu","Idioma en el que aprendió a hablar","Itza'",1
"782","12","San Marcos","Idioma en el que aprendió a hablar","Itza'",1
"783","13","Huehuetenango","Idioma en el que aprendió a hablar","Itza'",19
"784","14","Quiché","Idioma en el que aprendió a hablar","Itza'",33
"785","15","Baja Verapaz","Idioma en el que aprendió a hablar","Itza'",6
"786","16","Alta Verapaz","Idioma en el que aprendió a hablar","Itza'",189
"787","17","Petén","Idioma en el que aprendió a hablar","Itza'",63
"788","18","Izabal","Idioma en el que aprendió a hablar","Itza'",31
"789","19","Zacapa","Idioma en el que aprendió a hablar","Itza'",0
"790","20","Chiquimula","Idioma en el que aprendió a hablar","Itza'",4
"791","21","Jalapa","Idioma en el que aprendió a hablar","Itza'",1
"792","22","Jutiapa","Idioma en el que aprendió a hablar","Itza'",2
"793","1","Guatemala","Idioma en el que aprendió a hablar","Ixil",1939
"794","2","El Progreso","Idioma en el que aprendió a hablar","Ixil",10
"795","3","Sacatepéquez","Idioma en el que aprendió a hablar","Ixil",272
"796","4","Chimaltenango","Idioma en el que aprendió a hablar","Ixil",538
"797","5","Escuintla","Idioma en el que aprendió a hablar","Ixil",221
"798","6","Santa Rosa","Idioma en el que aprendió a hablar","Ixil",81
"799","7","Sololá","Idioma en el que aprendió a hablar","Ixil",38
"800","8","Totonicapán","Idioma en el que aprendió a hablar","Ixil",26
"801","9","Quetzaltenango","Idioma en el que aprendió a hablar","Ixil",105
"802","10","Suchitepéquez","Idioma en el que aprendió a hablar","Ixil",915
"803","11","Retalhuleu","Idioma en el que aprendió a hablar","Ixil",738
"804","12","San Marcos","Idioma en el que aprendió a hablar","Ixil",15
"805","13","Huehuetenango","Idioma en el que aprendió a hablar","Ixil",92
"806","14","Quiché","Idioma en el que aprendió a hablar","Ixil",109809
"807","15","Baja Verapaz","Idioma en el que aprendió a hablar","Ixil",8
"808","16","Alta Verapaz","Idioma en el que aprendió a hablar","Ixil",133
"809","17","Petén","Idioma en el que aprendió a hablar","Ixil",33
"810","18","Izabal","Idioma en el que aprendió a hablar","Ixil",1
"811","19","Zacapa","Idioma en el que aprendió a hablar","Ixil",2
"812","20","Chiquimula","Idioma en el que aprendió a hablar","Ixil",7
"813","21","Jalapa","Idioma en el que aprendió a hablar","Ixil",7
"814","22","Jutiapa","Idioma en el que aprendió a hablar","Ixil",7
"815","1","Guatemala","Idioma en el que aprendió a hablar","Jakalteko/Popti'",98
"816","2","El Progreso","Idioma en el que aprendió a hablar","Jakalteko/Popti'",0
"817","3","Sacatepéquez","Idioma en el que aprendió a hablar","Jakalteko/Popti'",6
"818","4","Chimaltenango","Idioma en el que aprendió a hablar","Jakalteko/Popti'",9
"819","5","Escuintla","Idioma en el que aprendió a hablar","Jakalteko/Popti'",21
"820","6","Santa Rosa","Idioma en el que aprendió a hablar","Jakalteko/Popti'",2
"821","7","Sololá","Idioma en el que aprendió a hablar","Jakalteko/Popti'",8
"822","8","Totonicapán","Idioma en el que aprendió a hablar","Jakalteko/Popti'",4
"823","9","Quetzaltenango","Idioma en el que aprendió a hablar","Jakalteko/Popti'",37
"824","10","Suchitepéquez","Idioma en el que aprendió a hablar","Jakalteko/Popti'",11
"825","11","Retalhuleu","Idioma en el que aprendió a hablar","Jakalteko/Popti'",1
"826","12","San Marcos","Idioma en el que aprendió a hablar","Jakalteko/Popti'",16
"827","13","Huehuetenango","Idioma en el que aprendió a hablar","Jakalteko/Popti'",31798
"828","14","Quiché","Idioma en el que aprendió a hablar","Jakalteko/Popti'",483
"829","15","Baja Verapaz","Idioma en el que aprendió a hablar","Jakalteko/Popti'",5
"830","16","Alta Verapaz","Idioma en el que aprendió a hablar","Jakalteko/Popti'",25
"831","17","Petén","Idioma en el que aprendió a hablar","Jakalteko/Popti'",24
"832","18","Izabal","Idioma en el que aprendió a hablar","Jakalteko/Popti'",1
"833","19","Zacapa","Idioma en el que aprendió a hablar","Jakalteko/Popti'",1
"834","20","Chiquimula","Idioma en el que aprendió a hablar","Jakalteko/Popti'",1
"835","21","Jalapa","Idioma en el que aprendió a hablar","Jakalteko/Popti'",0
"836","22","Jutiapa","Idioma en el que aprendió a hablar","Jakalteko/Popti'",17
"837","1","Guatemala","Idioma en el que aprendió a hablar","K'iche'",24606
"838","2","El Progreso","Idioma en el que aprendió a hablar","K'iche'",431
"839","3","Sacatepéquez","Idioma en el que aprendió a hablar","K'iche'",1624
"840","4","Chimaltenango","Idioma en el que aprendió a hablar","K'iche'",9917
"841","5","Escuintla","Idioma en el que aprendió a hablar","K'iche'",5606
"842","6","Santa Rosa","Idioma en el que aprendió a hablar","K'iche'",2030
"843","7","Sololá","Idioma en el que aprendió a hablar","K'iche'",148341
"844","8","Totonicapán","Idioma en el que aprendió a hablar","K'iche'",269545
"845","9","Quetzaltenango","Idioma en el que aprendió a hablar","K'iche'",62266
"846","10","Suchitepéquez","Idioma en el que aprendió a hablar","K'iche'",19826
