"","departamento","municipio","Municipio","caracteristica","grupo","observaciones"
"347","1","07","San Pedro Ayampuc","Distribución de hogares por área rural","No hay grupo",18.24
"348","1","08","Mixco","Distribución de hogares por área rural","No hay grupo",0.53
"349","1","09","San Pedro Sacatepéquez","Distribución de hogares por área rural","No hay grupo",27.07
"350","1","10","San Juan Sacatepéquez","Distribución de hogares por área rural","No hay grupo",25.85
"351","1","11","San Raymundo","Distribución de hogares por área rural","No hay grupo",50.54
"352","1","12","Chuarrancho","Distribución de hogares por área rural","No hay grupo",43.68
"353","1","13","Fraijanes","Distribución de hogares por área rural","No hay grupo",18.73
"354","1","14","Amatitlán","Distribución de hogares por área rural","No hay grupo",15.75
"355","1","15","Villa Nueva","Distribución de hogares por área rural","No hay grupo",1.63
"356","1","16","Villa Canales","Distribución de hogares por área rural","No hay grupo",19.66
"357","1","17","San Miguel Petapa","Distribución de hogares por área rural","No hay grupo",4.39
"358","2","01","Guastatoya","Distribución de hogares por área rural","No hay grupo",0
"359","2","02","Morazán","Distribución de hogares por área rural","No hay grupo",76.4
"360","2","03","San Agustín Acasaguastlán","Distribución de hogares por área rural","No hay grupo",59.75
"361","2","04","San Cristóbal Acasaguastlán","Distribución de hogares por área rural","No hay grupo",66.24
"362","2","05","El Jícaro","Distribución de hogares por área rural","No hay grupo",46.41
"363","2","06","Sansare","Distribución de hogares por área rural","No hay grupo",63.1
"364","2","07","Sanarate","Distribución de hogares por área rural","No hay grupo",46.1
"365","2","08","San Antonio la Paz","Distribución de hogares por área rural","No hay grupo",44.43
"366","3","01","Antigua Guatemala","Distribución de hogares por área rural","No hay grupo",0
"367","3","02","Jocotenango","Distribución de hogares por área rural","No hay grupo",10.21
"368","3","03","Pastores","Distribución de hogares por área rural","No hay grupo",29.9
"369","3","04","Sumpango","Distribución de hogares por área rural","No hay grupo",21.36
"370","3","05","Santo Domingo Xenacoj","Distribución de hogares por área rural","No hay grupo",13.5
"371","3","06","Santiago Sacatepéquez","Distribución de hogares por área rural","No hay grupo",17.58
"372","3","07","San Bartolomé Milpas Altas","Distribución de hogares por área rural","No hay grupo",0
"373","3","08","San Lucas Sacatepéquez","Distribución de hogares por área rural","No hay grupo",10.98
"374","3","09","Santa Lucía Milpas Altas","Distribución de hogares por área rural","No hay grupo",20.92
"375","3","10","Magdalena Milpas Altas","Distribución de hogares por área rural","No hay grupo",33.28
"376","3","11","Santa María de Jesús","Distribución de hogares por área rural","No hay grupo",0.88
"377","3","12","Ciudad Vieja","Distribución de hogares por área rural","No hay grupo",1.68
"378","3","13","San Miguel Dueñas","Distribución de hogares por área rural","No hay grupo",13.87
"379","3","14","San Juan Alotenango","Distribución de hogares por área rural","No hay grupo",2.67
"380","3","15","San Antonio Aguas Calientes","Distribución de hogares por área rural","No hay grupo",14.21
"381","3","16","Santa Catarina Barahona","Distribución de hogares por área rural","No hay grupo",0
"382","4","01","Chimaltenango","Distribución de hogares por área rural","No hay grupo",0
"383","4","02","San José Poaquil","Distribución de hogares por área rural","No hay grupo",63.33
"384","4","03","San Martín Jilotepeque","Distribución de hogares por área rural","No hay grupo",84.33
"385","4","04","San Juan Comalapa","Distribución de hogares por área rural","No hay grupo",31.74
"386","4","05","Santa Apolonia","Distribución de hogares por área rural","No hay grupo",85.92
"387","4","06","Tecpán Guatemala","Distribución de hogares por área rural","No hay grupo",60.12
"388","4","07","Patzún","Distribución de hogares por área rural","No hay grupo",49.9
"389","4","08","San Miguel Pochuta","Distribución de hogares por área rural","No hay grupo",47.98
"390","4","09","Patzicía","Distribución de hogares por área rural","No hay grupo",35
"391","4","10","Santa Cruz Balanyá","Distribución de hogares por área rural","No hay grupo",82.76
"392","4","11","Acatenango","Distribución de hogares por área rural","No hay grupo",46.02
"393","4","12","San Pedro Yepocapa","Distribución de hogares por área rural","No hay grupo",50.3
"394","4","13","San Andrés Itzapa","Distribución de hogares por área rural","No hay grupo",20.82
"395","4","14","Parramos","Distribución de hogares por área rural","No hay grupo",24.99
"396","4","15","Zaragoza","Distribución de hogares por área rural","No hay grupo",49.87
"397","4","16","El Tejar","Distribución de hogares por área rural","No hay grupo",18.25
"398","5","01","Escuintla","Distribución de hogares por área rural","No hay grupo",0
"399","5","02","Santa Lucía Cotzumalguapa","Distribución de hogares por área rural","No hay grupo",46.45
"400","5","03","La Democracia","Distribución de hogares por área rural","No hay grupo",41.25
"401","5","04","Siquinalá","Distribución de hogares por área rural","No hay grupo",18.07
"402","5","05","Masagua","Distribución de hogares por área rural","No hay grupo",62.59
"403","5","06","Tiquisate","Distribución de hogares por área rural","No hay grupo",47.74
"404","5","07","La Gomera","Distribución de hogares por área rural","No hay grupo",42.63
"405","5","08","Guanagazapa","Distribución de hogares por área rural","No hay grupo",74.34
"406","5","09","San José","Distribución de hogares por área rural","No hay grupo",61.94
"407","5","10","Iztapa","Distribución de hogares por área rural","No hay grupo",72.88
"408","5","11","Palín","Distribución de hogares por área rural","No hay grupo",5.46
"409","5","12","San Vicente Pacaya","Distribución de hogares por área rural","No hay grupo",45.63
"410","5","13","Nueva Concepción","Distribución de hogares por área rural","No hay grupo",77.54
"411","5","14","Sipacate","Distribución de hogares por área rural","No hay grupo",37.59
"412","6","01","Cuilapa","Distribución de hogares por área rural","No hay grupo",0
"413","6","02","Barberena","Distribución de hogares por área rural","No hay grupo",18.98
"414","6","03","Santa Rosa de Lima","Distribución de hogares por área rural","No hay grupo",81.83
"415","6","04","Casillas","Distribución de hogares por área rural","No hay grupo",68.56
"416","6","05","San Rafael las Flores","Distribución de hogares por área rural","No hay grupo",67.82
"417","6","06","Oratorio","Distribución de hogares por área rural","No hay grupo",58.42
"418","6","07","San Juan Tecuaco","Distribución de hogares por área rural","No hay grupo",68.35
"419","6","08","Chiquimulilla","Distribución de hogares por área rural","No hay grupo",64.28
"420","6","09","Taxisco","Distribución de hogares por área rural","No hay grupo",68.27
"421","6","10","Santa María Ixhuatán","Distribución de hogares por área rural","No hay grupo",79.89
"422","6","11","Guazacapán","Distribución de hogares por área rural","No hay grupo",33.68
"423","6","12","Santa Cruz Naranjo","Distribución de hogares por área rural","No hay grupo",64.99
"424","6","13","Pueblo Nuevo Viñas","Distribución de hogares por área rural","No hay grupo",84.56
"425","6","14","Nueva Santa Rosa","Distribución de hogares por área rural","No hay grupo",62.72
"426","7","01","Sololá","Distribución de hogares por área rural","No hay grupo",0
"427","7","02","San José Chacayá","Distribución de hogares por área rural","No hay grupo",72.89
"428","7","03","Santa María Visitación","Distribución de hogares por área rural","No hay grupo",31.2
"429","7","04","Santa Lucía Utatlán","Distribución de hogares por área rural","No hay grupo",92.94
"430","7","05","Nahualá","Distribución de hogares por área rural","No hay grupo",69.15
"431","7","06","Santa Catarina Ixtahuacán","Distribución de hogares por área rural","No hay grupo",64.91
"432","7","07","Santa Clara la Laguna","Distribución de hogares por área rural","No hay grupo",28.6
"433","7","08","Concepción","Distribución de hogares por área rural","No hay grupo",38.65
"434","7","09","San Andrés Semetabaj","Distribución de hogares por área rural","No hay grupo",71.26
"435","7","10","Panajachel","Distribución de hogares por área rural","No hay grupo",7.26
"436","7","11","Santa Catarina Palopó","Distribución de hogares por área rural","No hay grupo",18.62
"437","7","12","San Antonio Palopó","Distribución de hogares por área rural","No hay grupo",48.13
"438","7","13","San Lucas Tolimán","Distribución de hogares por área rural","No hay grupo",41.08
"439","7","14","Santa Cruz la Laguna","Distribución de hogares por área rural","No hay grupo",67.67
"440","7","15","San Pablo la Laguna","Distribución de hogares por área rural","No hay grupo",0
"441","7","16","San Marcos la Laguna","Distribución de hogares por área rural","No hay grupo",0
"442","7","17","San Juan la Laguna","Distribución de hogares por área rural","No hay grupo",31.33
"443","7","18","San Pedro la Laguna","Distribución de hogares por área rural","No hay grupo",0
"444","7","19","Santiago Atitlán","Distribución de hogares por área rural","No hay grupo",8.97
"445","8","01","Totonicapán","Distribución de hogares por área rural","No hay grupo",0
"446","8","02","San Cristóbal Totonicapán","Distribución de hogares por área rural","No hay grupo",63.82
"447","8","03","San Francisco el Alto","Distribución de hogares por área rural","No hay grupo",33.02
"448","8","04","San Andrés Xecul","Distribución de hogares por área rural","No hay grupo",40.7
"449","8","05","Momostenango","Distribución de hogares por área rural","No hay grupo",83.08
"450","8","06","Santa María Chiquimula","Distribución de hogares por área rural","No hay grupo",70.2
"451","8","07","Santa Lucía la Reforma","Distribución de hogares por área rural","No hay grupo",94.13
"452","8","08","San Bartolo Aguas Calientes","Distribución de hogares por área rural","No hay grupo",81.85
"453","9","01","Quetzaltenango","Distribución de hogares por área rural","No hay grupo",0
"454","9","02","Salcajá","Distribución de hogares por área rural","No hay grupo",12.85
"455","9","03","San Juan Olintepeque","Distribución de hogares por área rural","No hay grupo",9.05
"456","9","04","San Carlos Sija","Distribución de hogares por área rural","No hay grupo",84.69
"457","9","05","Sibilia","Distribución de hogares por área rural","No hay grupo",89.63
"458","9","06","Cabricán","Distribución de hogares por área rural","No hay grupo",69.01
"459","9","07","Cajolá","Distribución de hogares por área rural","No hay grupo",0
"460","9","08","San Miguel Siguilá","Distribución de hogares por área rural","No hay grupo",41.08
"461","9","09","San Juan Ostuncalco","Distribución de hogares por área rural","No hay grupo",58.83
"462","9","10","San Mateo","Distribución de hogares por área rural","No hay grupo",1.82
"463","9","11","Concepción Chiquirichapa","Distribución de hogares por área rural","No hay grupo",41.53
"464","9","12","San Martín Sacatepéquez","Distribución de hogares por área rural","No hay grupo",85.88
"465","9","13","Almolonga","Distribución de hogares por área rural","No hay grupo",20.77
"466","9","14","Cantel","Distribución de hogares por área rural","No hay grupo",15.77
"467","9","15","Huitán","Distribución de hogares por área rural","No hay grupo",64.76
"468","9","16","Zunil","Distribución de hogares por área rural","No hay grupo",23
"469","9","17","Colomba Costa Cuca","Distribución de hogares por área rural","No hay grupo",38.93
"470","9","18","San Francisco la Unión","Distribución de hogares por área rural","No hay grupo",59.1
"471","9","19","El Palmar","Distribución de hogares por área rural","No hay grupo",33.03
"472","9","20","Coatepeque","Distribución de hogares por área rural","No hay grupo",61.66
"473","9","21","Génova","Distribución de hogares por área rural","No hay grupo",86.39
"474","9","22","Flores Costa Cuca","Distribución de hogares por área rural","No hay grupo",56.74
"475","9","23","La Esperanza","Distribución de hogares por área rural","No hay grupo",9.66
"476","9","24","Palestina de los Altos","Distribución de hogares por área rural","No hay grupo",86.95
"477","1","00","Mazatenango","Distribución de hogares por área rural","No hay grupo",0
"478","1","00","Cuyotenango","Distribución de hogares por área rural","No hay grupo",73.12
"479","1","00","San Francisco Zapotitlán","Distribución de hogares por área rural","No hay grupo",17.38
"480","1","00","San Bernardino","Distribución de hogares por área rural","No hay grupo",74.37
"481","1","00","San José el Ídolo","Distribución de hogares por área rural","No hay grupo",67.61
"482","1","00","Santo Domingo Suchitepéquez","Distribución de hogares por área rural","No hay grupo",80.9
"483","1","00","San Lorenzo","Distribución de hogares por área rural","No hay grupo",63.76
"484","1","00","Samayac","Distribución de hogares por área rural","No hay grupo",58.76
"485","1","00","San Pablo Jocopilas","Distribución de hogares por área rural","No hay grupo",16.31
"486","1","01","San Antonio Suchitepéquez","Distribución de hogares por área rural","No hay grupo",74
"487","1","01","San Miguel Panán","Distribución de hogares por área rural","No hay grupo",51.76
"488","1","01","San Gabriel","Distribución de hogares por área rural","No hay grupo",10.56
"489","1","01","Chicacao","Distribución de hogares por área rural","No hay grupo",55.72
"490","1","01","Patulul","Distribución de hogares por área rural","No hay grupo",70.12
"491","1","01","Santa Bárbara","Distribución de hogares por área rural","No hay grupo",35.04
"492","1","01","San Juan Bautista","Distribución de hogares por área rural","No hay grupo",48.21
"493","1","01","Santo Tomas la Unión","Distribución de hogares por área rural","No hay grupo",60.91
"494","1","01","Zunilito","Distribución de hogares por área rural","No hay grupo",44.13
"495","1","01","Pueblo Nuevo","Distribución de hogares por área rural","No hay grupo",69.48
"496","1","02","Río Bravo","Distribución de hogares por área rural","No hay grupo",43.43
"497","1","02","San José La Máquina","Distribución de hogares por área rural","No hay grupo",78.39
"498","1","10","Retalhuleu","Distribución de hogares por área rural","No hay grupo",0
"499","1","10","San Sebastián","Distribución de hogares por área rural","No hay grupo",68.03
"500","1","10","Santa Cruz Muluá","Distribución de hogares por área rural","No hay grupo",62.04
"501","1","10","San Martín Zapotitlán","Distribución de hogares por área rural","No hay grupo",68.06
"502","1","10","San Felipe","Distribución de hogares por área rural","No hay grupo",27.78
"503","1","10","San Andrés Villa Seca","Distribución de hogares por área rural","No hay grupo",76.65
"504","1","10","Champerico","Distribución de hogares por área rural","No hay grupo",65.79
"505","1","10","Nuevo San Carlos","Distribución de hogares por área rural","No hay grupo",41.48
"506","1","10","El Asintal","Distribución de hogares por área rural","No hay grupo",52.56
"507","1","20","San Marcos","Distribución de hogares por área rural","No hay grupo",0
"508","1","20","San Pedro Sacatepéquez","Distribución de hogares por área rural","No hay grupo",36.94
"509","1","20","San Antonio Sacatepéquez","Distribución de hogares por área rural","No hay grupo",89.85
"510","1","20","Comitancillo","Distribución de hogares por área rural","No hay grupo",83.39
"511","1","20","San Miguel Ixtahuacán","Distribución de hogares por área rural","No hay grupo",91.38
"512","1","20","Concepción Tutuapa","Distribución de hogares por área rural","No hay grupo",90.9
"513","1","20","Tacaná","Distribución de hogares por área rural","No hay grupo",87.2
"514","1","20","Sibinal","Distribución de hogares por área rural","No hay grupo",83.69
"515","1","20","Tajumulco","Distribución de hogares por área rural","No hay grupo",98.47
"516","1","21","Tejutla","Distribución de hogares por área rural","No hay grupo",86.91
"517","1","21","San Rafael Pie de la Cuesta","Distribución de hogares por área rural","No hay grupo",77.44
"518","1","21","Nuevo Progreso","Distribución de hogares por área rural","No hay grupo",90.24
"519","1","21","El Tumbador","Distribución de hogares por área rural","No hay grupo",79.73
"520","1","21","San José el Rodeo","Distribución de hogares por área rural","No hay grupo",86.23
"521","1","21","Malacatán","Distribución de hogares por área rural","No hay grupo",89.59
"522","1","21","Catarina","Distribución de hogares por área rural","No hay grupo",88.43
"523","1","21","Ayutla","Distribución de hogares por área rural","No hay grupo",34.75
"524","1","21","Ocós","Distribución de hogares por área rural","No hay grupo",58.96
"525","1","21","San Pablo","Distribución de hogares por área rural","No hay grupo",62.85
"526","1","22","El Quetzal","Distribución de hogares por área rural","No hay grupo",52.9
"527","1","22","La Reforma","Distribución de hogares por área rural","No hay grupo",76.6
"528","1","22","Pajapita","Distribución de hogares por área rural","No hay grupo",67.99
"529","1","22","Ixchiguán","Distribución de hogares por área rural","No hay grupo",93.04
"530","1","22","San José Ojetenam","Distribución de hogares por área rural","No hay grupo",88.55
"531","1","22","San Cristóbal Cucho","Distribución de hogares por área rural","No hay grupo",65.48
"532","1","22","Sipacapa","Distribución de hogares por área rural","No hay grupo",89.44
"533","1","22","Esquipulas Palo Gordo","Distribución de hogares por área rural","No hay grupo",69.87
"534","1","22","Río Blanco","Distribución de hogares por área rural","No hay grupo",79.63
"535","1","22","San Lorenzo","Distribución de hogares por área rural","No hay grupo",70.43
"536","1","23","La Blanca","Distribución de hogares por área rural","No hay grupo",50.83
"537","1","30","Huehuetenango","Distribución de hogares por área rural","No hay grupo",0
"538","1","30","Chiantla","Distribución de hogares por área rural","No hay grupo",90.66
"539","1","30","Malacatancito","Distribución de hogares por área rural","No hay grupo",94.9
"540","1","30","Cuilco","Distribución de hogares por área rural","No hay grupo",95.52
"541","1","30","Nentón","Distribución de hogares por área rural","No hay grupo",58.59
"542","1","30","San Pedro Necta","Distribución de hogares por área rural","No hay grupo",87.73
"543","1","30","Jacaltenango","Distribución de hogares por área rural","No hay grupo",37.67
"544","1","30","San Pedro Soloma","Distribución de hogares por área rural","No hay grupo",69.95
"545","1","30","San Ildefonso Ixtahuacán","Distribución de hogares por área rural","No hay grupo",73.05
"546","1","31","Santa Bárbara","Distribución de hogares por área rural","No hay grupo",96.5
"547","1","31","La Libertad","Distribución de hogares por área rural","No hay grupo",82.63
"548","1","31","La Democracia","Distribución de hogares por área rural","No hay grupo",56.39
"549","1","31","San Miguel Acatán","Distribución de hogares por área rural","No hay grupo",77.22
"550","1","31","San Rafael La Independencia","Distribución de hogares por área rural","No hay grupo",89.49
"551","1","31","Todos Santos Cuchumatán","Distribución de hogares por área rural","No hay grupo",97.86
"552","1","31","San Juan Atitán","Distribución de hogares por área rural","No hay grupo",78.55
"553","1","31","Santa Eulalia","Distribución de hogares por área rural","No hay grupo",90.73
"554","1","31","San Mateo Ixtatán","Distribución de hogares por área rural","No hay grupo",64.83
"555","1","31","Colotenango","Distribución de hogares por área rural","No hay grupo",84.98
"556","1","32","San Sebastián Huehuetenango","Distribución de hogares por área rural","No hay grupo",88.31
"557","1","32","Tectitán","Distribución de hogares por área rural","No hay grupo",90.35
"558","1","32","Concepción Huista","Distribución de hogares por área rural","No hay grupo",59.55
"559","1","32","San Juan Ixcoy","Distribución de hogares por área rural","No hay grupo",89.55
"560","1","32","San Antonio Huista","Distribución de hogares por área rural","No hay grupo",60.76
"561","1","32","San Sebastián Coatán","Distribución de hogares por área rural","No hay grupo",94.76
"562","1","32","Santa Cruz Barillas","Distribución de hogares por área rural","No hay grupo",80.87
"563","1","32","Aguacatán","Distribución de hogares por área rural","No hay grupo",80.45
"564","1","32","San Rafael Petzal","Distribución de hogares por área rural","No hay grupo",53.23
"565","1","32","San Gaspar Ixchil","Distribución de hogares por área rural","No hay grupo",88.63
"566","1","33","Santiago Chimaltenango","Distribución de hogares por área rural","No hay grupo",38.79
"567","1","33","Santa Ana Huista","Distribución de hogares por área rural","No hay grupo",97.26
"568","1","33","Unión Cantinil","Distribución de hogares por área rural","No hay grupo",89.82
"569","1","33","Petatán","Distribución de hogares por área rural","No hay grupo",55.87
"570","1","40","Santa Cruz del Quiché","Distribución de hogares por área rural","No hay grupo",0
"571","1","40","Chiché","Distribución de hogares por área rural","No hay grupo",82.74
"572","1","40","Chinique","Distribución de hogares por área rural","No hay grupo",77.73
"573","1","40","Zacualpa","Distribución de hogares por área rural","No hay grupo",79.64
"574","1","40","Chajul","Distribución de hogares por área rural","No hay grupo",48.63
"575","1","40","Santo Tomás Chichicastenango","Distribución de hogares por área rural","No hay grupo",49.75
"576","1","40","Patzité","Distribución de hogares por área rural","No hay grupo",82.25
"577","1","40","San Antonio Ilotenango","Distribución de hogares por área rural","No hay grupo",80.59
"578","1","40","San Pedro Jocopilas","Distribución de hogares por área rural","No hay grupo",95
"579","1","41","Cunén","Distribución de hogares por área rural","No hay grupo",78.73
"580","1","41","San Juan Cotzal","Distribución de hogares por área rural","No hay grupo",53.41
"581","1","41","Joyabaj","Distribución de hogares por área rural","No hay grupo",79.24
"582","1","41","Santa María Nebaj","Distribución de hogares por área rural","No hay grupo",54.28
"583","1","41","San Andrés Sajcabajá","Distribución de hogares por área rural","No hay grupo",86.17
"584","1","41","San Miguel Uspantán","Distribución de hogares por área rural","No hay grupo",88.38
"585","1","41","Sacapulas","Distribución de hogares por área rural","No hay grupo",73.23
"586","1","41","San Bartolomé Jocotenango","Distribución de hogares por área rural","No hay grupo",81.87
"587","1","41","Canillá","Distribución de hogares por área rural","No hay grupo",76.1
"588","1","41","Chicamán","Distribución de hogares por área rural","No hay grupo",90.4
"589","1","42","Playa Grande Ixcán","Distribución de hogares por área rural","No hay grupo",85.63
"590","1","42","Pachalum","Distribución de hogares por área rural","No hay grupo",75.7
"591","1","50","Salamá","Distribución de hogares por área rural","No hay grupo",0
"592","1","50","San Miguel Chicaj","Distribución de hogares por área rural","No hay grupo",75.55
"593","1","50","Rabinal","Distribución de hogares por área rural","No hay grupo",60.66
"594","1","50","Cubulco","Distribución de hogares por área rural","No hay grupo",78.39
"595","1","50","Granados","Distribución de hogares por área rural","No hay grupo",90.95
"596","1","50","Santa Cruz El Chol","Distribución de hogares por área rural","No hay grupo",77.62
"597","1","50","San Jerónimo","Distribución de hogares por área rural","No hay grupo",56.51
"598","1","50","Purulhá","Distribución de hogares por área rural","No hay grupo",84.49
"599","1","60","Cobán","Distribución de hogares por área rural","No hay grupo",0.09
"600","1","60","Santa Cruz Verapaz","Distribución de hogares por área rural","No hay grupo",70.15
"601","1","60","San Cristóbal Verapaz","Distribución de hogares por área rural","No hay grupo",67.34
"602","1","60","Tactic","Distribución de hogares por área rural","No hay grupo",57.25
"603","1","60","Tamahú","Distribución de hogares por área rural","No hay grupo",75.76
"604","1","60","San Miguel Tucurú","Distribución de hogares por área rural","No hay grupo",89.16
"605","1","60","Panzós","Distribución de hogares por área rural","No hay grupo",68.81
"606","1","60","Senahú","Distribución de hogares por área rural","No hay grupo",86.16
"607","1","60","San Pedro Carchá","Distribución de hogares por área rural","No hay grupo",91.7
"608","1","61","San Juan Chamelco","Distribución de hogares por área rural","No hay grupo",75.4
"609","1","61","San Agustín Lanquín","Distribución de hogares por área rural","No hay grupo",85.49
"610","1","61","Santa María Cahabón","Distribución de hogares por área rural","No hay grupo",94.01
"611","1","61","Chisec","Distribución de hogares por área rural","No hay grupo",88.2
"612","1","61","Chahal","Distribución de hogares por área rural","No hay grupo",83.16
"613","1","61","Fray Bartolomé de las Casas","Distribución de hogares por área rural","No hay grupo",93.62
"614","1","61","Santa Catalina La Tinta","Distribución de hogares por área rural","No hay grupo",47.29
"615","1","61","Raxruhá","Distribución de hogares por área rural","No hay grupo",80.52
"616","1","70","Flores","Distribución de hogares por área rural","No hay grupo",0
"617","1","70","San José","Distribución de hogares por área rural","No hay grupo",78.03
"618","1","70","San Benito","Distribución de hogares por área rural","No hay grupo",19.04
"619","1","70","San Andrés","Distribución de hogares por área rural","No hay grupo",60.29
"620","1","70","La Libertad","Distribución de hogares por área rural","No hay grupo",64.79
"621","1","70","San Francisco","Distribución de hogares por área rural","No hay grupo",37.05
"622","1","70","Santa Ana","Distribución de hogares por área rural","No hay grupo",50.73
"623","1","70","Dolores","Distribución de hogares por área rural","No hay grupo",71.54
"624","1","70","San Luis","Distribución de hogares por área rural","No hay grupo",83.79
"625","1","71","Sayaxché","Distribución de hogares por área rural","No hay grupo",83.68
"626","1","71","Melchor de Mencos","Distribución de hogares por área rural","No hay grupo",44.99
"627","1","71","Poptún","Distribución de hogares por área rural","No hay grupo",39.56
"628","1","71","Las Cruces","Distribución de hogares por área rural","No hay grupo",65.77
"629","1","71","El Chal","Distribución de hogares por área rural","No hay grupo",74.2
"630","1","80","Puerto Barrios","Distribución de hogares por área rural","No hay grupo",0
"631","1","80","Livingston","Distribución de hogares por área rural","No hay grupo",71.76
"632","1","80","El Estor","Distribución de hogares por área rural","No hay grupo",69.27
"633","1","80","Morales","Distribución de hogares por área rural","No hay grupo",74.8
"634","1","80","Los Amates","Distribución de hogares por área rural","No hay grupo",91.31
"635","1","90","Zacapa","Distribución de hogares por área rural","No hay grupo",0.04
"636","1","90","Estanzuela","Distribución de hogares por área rural","No hay grupo",18.11
"637","1","90","Río Hondo","Distribución de hogares por área rural","No hay grupo",69.46
"638","1","90","Gualán","Distribución de hogares por área rural","No hay grupo",84.27
"639","1","90","Teculután","Distribución de hogares por área rural","No hay grupo",67.84
"640","1","90","Usumatlán","Distribución de hogares por área rural","No hay grupo",61.78
"641","1","90","Cabañas","Distribución de hogares por área rural","No hay grupo",41.45
"642","1","90","San Diego","Distribución de hogares por área rural","No hay grupo",88.97
"643","1","90","La Unión","Distribución de hogares por área rural","No hay grupo",91.16
"644","1","91","Huité","Distribución de hogares por área rural","No hay grupo",66.4
"645","1","91","San Jorge","Distribución de hogares por área rural","No hay grupo",68.67
"646","2","00","Chiquimula","Distribución de hogares por área rural","No hay grupo",0
"647","2","00","San José la Arada","Distribución de hogares por área rural","No hay grupo",66.26
"648","2","00","San Juan Ermita","Distribución de hogares por área rural","No hay grupo",96
"649","2","00","Jocotán","Distribución de hogares por área rural","No hay grupo",85.42
"650","2","00","Camotán","Distribución de hogares por área rural","No hay grupo",98.52
"651","2","00","Olopa","Distribución de hogares por área rural","No hay grupo",89.24
"652","2","00","Esquipulas","Distribución de hogares por área rural","No hay grupo",63.36
"653","2","00","Concepción las Minas","Distribución de hogares por área rural","No hay grupo",89.79
"654","2","00","Quezaltepeque","Distribución de hogares por área rural","No hay grupo",92.15
"655","2","01","San Jacinto","Distribución de hogares por área rural","No hay grupo",92.59
"656","2","01","Ipala","Distribución de hogares por área rural","No hay grupo",72.98
"657","2","10","Jalapa","Distribución de hogares por área rural","No hay grupo",0
"658","2","10","San Pedro Pinula","Distribución de hogares por área rural","No hay grupo",84.27
"659","2","10","San Luis Jilotepeque","Distribución de hogares por área rural","No hay grupo",52.66
"660","2","10","San Manuel Chaparrón","Distribución de hogares por área rural","No hay grupo",59.41
"661","2","10","San Carlos Alzatate","Distribución de hogares por área rural","No hay grupo",53.61
"662","2","10","Monjas","Distribución de hogares por área rural","No hay grupo",50.31
"663","2","10","Mataquescuintla","Distribución de hogares por área rural","No hay grupo",75.48
"664","2","20","Jutiapa","Distribución de hogares por área rural","No hay grupo",0
"665","2","20","El Progreso","Distribución de hogares por área rural","No hay grupo",55.65
"666","2","20","Santa Catarina Mita","Distribución de hogares por área rural","No hay grupo",49.13
"667","2","20","Agua Blanca","Distribución de hogares por área rural","No hay grupo",75.42
"668","2","20","Asunción Mita","Distribución de hogares por área rural","No hay grupo",55.57
"669","2","20","Yupiltepeque","Distribución de hogares por área rural","No hay grupo",81.98
"670","2","20","Atescatempa","Distribución de hogares por área rural","No hay grupo",45
"671","2","20","Jerez","Distribución de hogares por área rural","No hay grupo",38.31
"672","2","20","El Adelanto","Distribución de hogares por área rural","No hay grupo",62.62
"673","2","21","Zapotitlán","Distribución de hogares por área rural","No hay grupo",75.16
"674","2","21","Comapa","Distribución de hogares por área rural","No hay grupo",85.93
"675","2","21","Jalpatagua","Distribución de hogares por área rural","No hay grupo",63.94
"676","2","21","Conguaco","Distribución de hogares por área rural","No hay grupo",86.48
"677","2","21","Moyuta","Distribución de hogares por área rural","No hay grupo",81.41
"678","2","21","Pasaco","Distribución de hogares por área rural","No hay grupo",76.15
"679","2","21","San José Acatempa","Distribución de hogares por área rural","No hay grupo",59.11
"680","2","21","Quesada","Distribución de hogares por área rural","No hay grupo",87.58
"681","1","01","Guatemala","Promedio de personas por hogar","No hay grupo",3.75
"682","1","02","Santa Catarina Pinula","Promedio de personas por hogar","No hay grupo",4.01
"683","1","03","San José Pinula","Promedio de personas por hogar","No hay grupo",4.06
"684","1","04","San José del Golfo","Promedio de personas por hogar","No hay grupo",3.78
"685","1","05","Palencia","Promedio de personas por hogar","No hay grupo",4.07
"686","1","06","Chinautla","Promedio de personas por hogar","No hay grupo",4.09
"687","1","07","San Pedro Ayampuc","Promedio de personas por hogar","No hay grupo",4.15
"688","1","08","Mixco","Promedio de personas por hogar","No hay grupo",3.92
"689","1","09","San Pedro Sacatepéquez","Promedio de personas por hogar","No hay grupo",4.65
"690","1","10","San Juan Sacatepéquez","Promedio de personas por hogar","No hay grupo",4.8
"691","1","11","San Raymundo","Promedio de personas por hogar","No hay grupo",4.47
"692","1","12","Chuarrancho","Promedio de personas por hogar","No hay grupo",4.81
"693","1","13","Fraijanes","Promedio de personas por hogar","No hay grupo",3.91
"694","1","14","Amatitlán","Promedio de personas por hogar","No hay grupo",4.03
"695","1","15","Villa Nueva","Promedio de personas por hogar","No hay grupo",3.97
"696","1","16","Villa Canales","Promedio de personas por hogar","No hay grupo",4.11
"697","1","17","San Miguel Petapa","Promedio de personas por hogar","No hay grupo",3.92
"698","2","01","Guastatoya","Promedio de personas por hogar","No hay grupo",3.75
"699","2","02","Morazán","Promedio de personas por hogar","No hay grupo",3.77
"700","2","03","San Agustín Acasaguastlán","Promedio de personas por hogar","No hay grupo",4.32
"701","2","04","San Cristóbal Acasaguastlán","Promedio de personas por hogar","No hay grupo",3.81
