"","Código","Departamento","caracteristica","grupo","observaciones"
"297","11","Retalhuleu","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",2170
"298","12","San Marcos","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",5613
"299","13","Huehuetenango","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",10925
"300","14","Quiché","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",6637
"301","15","Baja Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",2779
"302","16","Alta Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",8579
"303","17","Petén","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",4663
"304","18","Izabal","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",2979
"305","19","Zacapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",1776
"306","20","Chiquimula","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",4772
"307","21","Jalapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",3229
"308","22","Jutiapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Quehaceres del hogar",3630
"309","1","Guatemala","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",49340
"310","2","El Progreso","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",5203
"311","3","Sacatepéquez","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",9697
"312","4","Chimaltenango","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",36384
"313","5","Escuintla","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",21721
"314","6","Santa Rosa","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",14346
"315","7","Sololá","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",24154
"316","8","Totonicapán","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",17202
"317","9","Quetzaltenango","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",32225
"318","10","Suchitepéquez","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",24372
"319","11","Retalhuleu","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",10661
"320","12","San Marcos","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",46175
"321","13","Huehuetenango","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",66733
"322","14","Quiché","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",54931
"323","15","Baja Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",14257
"324","16","Alta Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",62836
"325","17","Petén","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",24839
"326","18","Izabal","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",15657
"327","19","Zacapa","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",9156
"328","20","Chiquimula","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",19017
"329","21","Jalapa","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",19582
"330","22","Jutiapa","Causa principal de inasistencia escolar de la población 4 a 29 años","No le gusta / no quiere ir",17768
"331","1","Guatemala","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",15158
"332","2","El Progreso","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",1258
"333","3","Sacatepéquez","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",2242
"334","4","Chimaltenango","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",4379
"335","5","Escuintla","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",5312
"336","6","Santa Rosa","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",2236
"337","7","Sololá","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",4137
"338","8","Totonicapán","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",2531
"339","9","Quetzaltenango","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",6009
"340","10","Suchitepéquez","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",3661
"341","11","Retalhuleu","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",2903
"342","12","San Marcos","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",7486
"343","13","Huehuetenango","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",7643
"344","14","Quiché","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",5074
"345","15","Baja Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",1818
"346","16","Alta Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",5201
"347","17","Petén","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",3831
"348","18","Izabal","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",3754
"349","19","Zacapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",1706
"350","20","Chiquimula","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",2005
"351","21","Jalapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",1829
"352","22","Jutiapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Ya termino sus estudios",3422
"353","1","Guatemala","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",116101
"354","2","El Progreso","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",8089
"355","3","Sacatepéquez","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",14285
"356","4","Chimaltenango","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",39939
"357","5","Escuintla","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",42430
"358","6","Santa Rosa","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",22309
"359","7","Sololá","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",25504
"360","8","Totonicapán","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",28842
"361","9","Quetzaltenango","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",49212
"362","10","Suchitepéquez","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",33655
"363","11","Retalhuleu","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",18002
"364","12","San Marcos","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",75203
"365","13","Huehuetenango","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",106994
"366","14","Quiché","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",80643
"367","15","Baja Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",19751
"368","16","Alta Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",108602
"369","17","Petén","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",38015
"370","18","Izabal","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",28999
"371","19","Zacapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",12636
"372","20","Chiquimula","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",29103
"373","21","Jalapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",23279
"374","22","Jutiapa","Causa principal de inasistencia escolar de la población 4 a 29 años","Otra causa",24501
"375","1","Guatemala","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",132377
"376","2","El Progreso","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",9214
"377","3","Sacatepéquez","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",16078
"378","4","Chimaltenango","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",23170
"379","5","Escuintla","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",36665
"380","6","Santa Rosa","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",14065
"381","7","Sololá","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",19869
"382","8","Totonicapán","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",23117
"383","9","Quetzaltenango","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",35700
"384","10","Suchitepéquez","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",22108
"385","11","Retalhuleu","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",13448
"386","12","San Marcos","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",46625
"387","13","Huehuetenango","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",46118
"388","14","Quiché","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",44945
"389","15","Baja Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",9266
"390","16","Alta Verapaz","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",48150
"391","17","Petén","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",26683
"392","18","Izabal","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",17896
"393","19","Zacapa","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",13789
"394","20","Chiquimula","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",18006
"395","21","Jalapa","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",10104
"396","22","Jutiapa","Causa principal de inasistencia escolar de la población 4 a 29 años","No especificado",19838
"397","1","Guatemala","Población de 7 años o más","No hay grupo",2641109
"398","2","El Progreso","Población de 7 años o más","No hay grupo",151201
"399","3","Sacatepéquez","Población de 7 años o más","No hay grupo",287301
"400","4","Chimaltenango","Población de 7 años o más","No hay grupo",517360
"401","5","Escuintla","Población de 7 años o más","No hay grupo",623009
"402","6","Santa Rosa","Población de 7 años o más","No hay grupo",336320
"403","7","Sololá","Población de 7 años o más","No hay grupo",358457
"404","8","Totonicapán","Población de 7 años o más","No hay grupo",350819
"405","9","Quetzaltenango","Población de 7 años o más","No hay grupo",680558
"406","10","Suchitepéquez","Población de 7 años o más","No hay grupo",463564
"407","11","Retalhuleu","Población de 7 años o más","No hay grupo",274349
"408","12","San Marcos","Población de 7 años o más","No hay grupo",848315
"409","13","Huehuetenango","Población de 7 años o más","No hay grupo",946716
"410","14","Quiché","Población de 7 años o más","No hay grupo",773272
"411","15","Baja Verapaz","Población de 7 años o más","No hay grupo",248176
"412","16","Alta Verapaz","Población de 7 años o más","No hay grupo",984235
"413","17","Petén","Población de 7 años o más","No hay grupo",449331
"414","18","Izabal","Población de 7 años o más","No hay grupo",342614
"415","19","Zacapa","Población de 7 años o más","No hay grupo",209192
"416","20","Chiquimula","Población de 7 años o más","No hay grupo",343834
"417","21","Jalapa","Población de 7 años o más","No hay grupo",283478
"418","22","Jutiapa","Población de 7 años o más","No hay grupo",415727
"419","1","Guatemala","Población de 7 años o mas","Alfabeta",2475362
"420","2","El Progreso","Población de 7 años o mas","Alfabeta",132039
"421","3","Sacatepéquez","Población de 7 años o mas","Alfabeta",259175
"422","4","Chimaltenango","Población de 7 años o mas","Alfabeta",441259
"423","5","Escuintla","Población de 7 años o mas","Alfabeta",541580
"424","6","Santa Rosa","Población de 7 años o mas","Alfabeta",289945
"425","7","Sololá","Población de 7 años o mas","Alfabeta",267572
"426","8","Totonicapán","Población de 7 años o mas","Alfabeta",261125
"427","9","Quetzaltenango","Población de 7 años o mas","Alfabeta",576826
"428","10","Suchitepéquez","Población de 7 años o mas","Alfabeta",377468
"429","11","Retalhuleu","Población de 7 años o mas","Alfabeta",230961
"430","12","San Marcos","Población de 7 años o mas","Alfabeta",678568
"431","13","Huehuetenango","Población de 7 años o mas","Alfabeta",678520
"432","14","Quiché","Población de 7 años o mas","Alfabeta",520867
"433","15","Baja Verapaz","Población de 7 años o mas","Alfabeta",186709
"434","16","Alta Verapaz","Población de 7 años o mas","Alfabeta",669746
"435","17","Petén","Población de 7 años o mas","Alfabeta",355388
"436","18","Izabal","Población de 7 años o mas","Alfabeta",278687
"437","19","Zacapa","Población de 7 años o mas","Alfabeta",171773
"438","20","Chiquimula","Población de 7 años o mas","Alfabeta",254228
"439","21","Jalapa","Población de 7 años o mas","Alfabeta",224147
"440","22","Jutiapa","Población de 7 años o mas","Alfabeta",343072
"441","1","Guatemala","Población de 7 años o mas","Analfabeta",165747
"442","2","El Progreso","Población de 7 años o mas","Analfabeta",19162
"443","3","Sacatepéquez","Población de 7 años o mas","Analfabeta",28126
"444","4","Chimaltenango","Población de 7 años o mas","Analfabeta",76101
"445","5","Escuintla","Población de 7 años o mas","Analfabeta",81429
"446","6","Santa Rosa","Población de 7 años o mas","Analfabeta",46375
"447","7","Sololá","Población de 7 años o mas","Analfabeta",90885
"448","8","Totonicapán","Población de 7 años o mas","Analfabeta",89694
"449","9","Quetzaltenango","Población de 7 años o mas","Analfabeta",103732
"450","10","Suchitepéquez","Población de 7 años o mas","Analfabeta",86096
"451","11","Retalhuleu","Población de 7 años o mas","Analfabeta",43388
"452","12","San Marcos","Población de 7 años o mas","Analfabeta",169747
"453","13","Huehuetenango","Población de 7 años o mas","Analfabeta",268196
"454","14","Quiché","Población de 7 años o mas","Analfabeta",252405
"455","15","Baja Verapaz","Población de 7 años o mas","Analfabeta",61467
"456","16","Alta Verapaz","Población de 7 años o mas","Analfabeta",314489
"457","17","Petén","Población de 7 años o mas","Analfabeta",93943
"458","18","Izabal","Población de 7 años o mas","Analfabeta",63927
"459","19","Zacapa","Población de 7 años o mas","Analfabeta",37419
"460","20","Chiquimula","Población de 7 años o mas","Analfabeta",89606
"461","21","Jalapa","Población de 7 años o mas","Analfabeta",59331
"462","22","Jutiapa","Población de 7 años o mas","Analfabeta",72655
"463","1","Guatemala","Asistencia escolar población 7 años o más","Asiste",829617
"464","2","El Progreso","Asistencia escolar población 7 años o más","Asiste",42718
"465","3","Sacatepéquez","Asistencia escolar población 7 años o más","Asiste",84352
"466","4","Chimaltenango","Asistencia escolar población 7 años o más","Asiste",146055
"467","5","Escuintla","Asistencia escolar población 7 años o más","Asiste",171345
"468","6","Santa Rosa","Asistencia escolar población 7 años o más","Asiste",96828
"469","7","Sololá","Asistencia escolar población 7 años o más","Asiste",98094
"470","8","Totonicapán","Asistencia escolar población 7 años o más","Asiste",89640
"471","9","Quetzaltenango","Asistencia escolar población 7 años o más","Asiste",197158
"472","10","Suchitepéquez","Asistencia escolar población 7 años o más","Asiste",129898
"473","11","Retalhuleu","Asistencia escolar población 7 años o más","Asiste",79675
"474","12","San Marcos","Asistencia escolar población 7 años o más","Asiste",246276
"475","13","Huehuetenango","Asistencia escolar población 7 años o más","Asiste",241682
"476","14","Quiché","Asistencia escolar población 7 años o más","Asiste",211552
"477","15","Baja Verapaz","Asistencia escolar población 7 años o más","Asiste",71234
"478","16","Alta Verapaz","Asistencia escolar población 7 años o más","Asiste",290130
"479","17","Petén","Asistencia escolar población 7 años o más","Asiste",132216
"480","18","Izabal","Asistencia escolar población 7 años o más","Asiste",97432
"481","19","Zacapa","Asistencia escolar población 7 años o más","Asiste",55620
"482","20","Chiquimula","Asistencia escolar población 7 años o más","Asiste",90874
"483","21","Jalapa","Asistencia escolar población 7 años o más","Asiste",80880
"484","22","Jutiapa","Asistencia escolar población 7 años o más","Asiste",117611
"485","1","Guatemala","Asistencia escolar población 7 años o más","No asiste",1811492
"486","2","El Progreso","Asistencia escolar población 7 años o más","No asiste",108483
"487","3","Sacatepéquez","Asistencia escolar población 7 años o más","No asiste",202949
"488","4","Chimaltenango","Asistencia escolar población 7 años o más","No asiste",371305
"489","5","Escuintla","Asistencia escolar población 7 años o más","No asiste",451664
"490","6","Santa Rosa","Asistencia escolar población 7 años o más","No asiste",239492
"491","7","Sololá","Asistencia escolar población 7 años o más","No asiste",260363
"492","8","Totonicapán","Asistencia escolar población 7 años o más","No asiste",261179
"493","9","Quetzaltenango","Asistencia escolar población 7 años o más","No asiste",483400
"494","10","Suchitepéquez","Asistencia escolar población 7 años o más","No asiste",333666
"495","11","Retalhuleu","Asistencia escolar población 7 años o más","No asiste",194674
"496","12","San Marcos","Asistencia escolar población 7 años o más","No asiste",602039
"497","13","Huehuetenango","Asistencia escolar población 7 años o más","No asiste",705034
"498","14","Quiché","Asistencia escolar población 7 años o más","No asiste",561720
"499","15","Baja Verapaz","Asistencia escolar población 7 años o más","No asiste",176942
"500","16","Alta Verapaz","Asistencia escolar población 7 años o más","No asiste",694105
"501","17","Petén","Asistencia escolar población 7 años o más","No asiste",317115
"502","18","Izabal","Asistencia escolar población 7 años o más","No asiste",245182
"503","19","Zacapa","Asistencia escolar población 7 años o más","No asiste",153572
"504","20","Chiquimula","Asistencia escolar población 7 años o más","No asiste",252960
"505","21","Jalapa","Asistencia escolar población 7 años o más","No asiste",202598
"506","22","Jutiapa","Asistencia escolar población 7 años o más","No asiste",298116
"507","1","Guatemala","Lugar de estudio","En el mismo municipio",683699
"508","2","El Progreso","Lugar de estudio","En el mismo municipio",37251
"509","3","Sacatepéquez","Lugar de estudio","En el mismo municipio",59357
"510","4","Chimaltenango","Lugar de estudio","En el mismo municipio",122454
"511","5","Escuintla","Lugar de estudio","En el mismo municipio",152163
"512","6","Santa Rosa","Lugar de estudio","En el mismo municipio",83498
"513","7","Sololá","Lugar de estudio","En el mismo municipio",83135
"514","8","Totonicapán","Lugar de estudio","En el mismo municipio",74267
"515","9","Quetzaltenango","Lugar de estudio","En el mismo municipio",164479
"516","10","Suchitepéquez","Lugar de estudio","En el mismo municipio",107583
"517","11","Retalhuleu","Lugar de estudio","En el mismo municipio",68827
"518","12","San Marcos","Lugar de estudio","En el mismo municipio",217197
"519","13","Huehuetenango","Lugar de estudio","En el mismo municipio",222948
"520","14","Quiché","Lugar de estudio","En el mismo municipio",194350
"521","15","Baja Verapaz","Lugar de estudio","En el mismo municipio",63019
"522","16","Alta Verapaz","Lugar de estudio","En el mismo municipio",267430
"523","17","Petén","Lugar de estudio","En el mismo municipio",120801
"524","18","Izabal","Lugar de estudio","En el mismo municipio",91084
"525","19","Zacapa","Lugar de estudio","En el mismo municipio",48627
"526","20","Chiquimula","Lugar de estudio","En el mismo municipio",82403
"527","21","Jalapa","Lugar de estudio","En el mismo municipio",75038
"528","22","Jutiapa","Lugar de estudio","En el mismo municipio",103883
"529","1","Guatemala","Lugar de estudio","En otro municipio",112673
"530","2","El Progreso","Lugar de estudio","En otro municipio",3638
"531","3","Sacatepéquez","Lugar de estudio","En otro municipio",20812
"532","4","Chimaltenango","Lugar de estudio","En otro municipio",18854
"533","5","Escuintla","Lugar de estudio","En otro municipio",11659
"534","6","Santa Rosa","Lugar de estudio","En otro municipio",10812
"535","7","Sololá","Lugar de estudio","En otro municipio",11585
"536","8","Totonicapán","Lugar de estudio","En otro municipio",11289
"537","9","Quetzaltenango","Lugar de estudio","En otro municipio",25153
"538","10","Suchitepéquez","Lugar de estudio","En otro municipio",18454
"539","11","Retalhuleu","Lugar de estudio","En otro municipio",8303
"540","12","San Marcos","Lugar de estudio","En otro municipio",20253
"541","13","Huehuetenango","Lugar de estudio","En otro municipio",10720
"542","14","Quiché","Lugar de estudio","En otro municipio",9181
"543","15","Baja Verapaz","Lugar de estudio","En otro municipio",6679
"544","16","Alta Verapaz","Lugar de estudio","En otro municipio",15147
"545","17","Petén","Lugar de estudio","En otro municipio",6616
"546","18","Izabal","Lugar de estudio","En otro municipio",2482
"547","19","Zacapa","Lugar de estudio","En otro municipio",4020
"548","20","Chiquimula","Lugar de estudio","En otro municipio",4815
"549","21","Jalapa","Lugar de estudio","En otro municipio",3782
"550","22","Jutiapa","Lugar de estudio","En otro municipio",9495
"551","1","Guatemala","Lugar de estudio","En otro país",895
"552","2","El Progreso","Lugar de estudio","En otro país",12
"553","3","Sacatepéquez","Lugar de estudio","En otro país",74
"554","4","Chimaltenango","Lugar de estudio","En otro país",29
"555","5","Escuintla","Lugar de estudio","En otro país",31
"556","6","Santa Rosa","Lugar de estudio","En otro país",19
"557","7","Sololá","Lugar de estudio","En otro país",24
"558","8","Totonicapán","Lugar de estudio","En otro país",28
"559","9","Quetzaltenango","Lugar de estudio","En otro país",87
"560","10","Suchitepéquez","Lugar de estudio","En otro país",14
"561","11","Retalhuleu","Lugar de estudio","En otro país",12
"562","12","San Marcos","Lugar de estudio","En otro país",201
"563","13","Huehuetenango","Lugar de estudio","En otro país",161
"564","14","Quiché","Lugar de estudio","En otro país",67
"565","15","Baja Verapaz","Lugar de estudio","En otro país",10
"566","16","Alta Verapaz","Lugar de estudio","En otro país",50
"567","17","Petén","Lugar de estudio","En otro país",591
"568","18","Izabal","Lugar de estudio","En otro país",42
"569","19","Zacapa","Lugar de estudio","En otro país",11
"570","20","Chiquimula","Lugar de estudio","En otro país",50
"571","21","Jalapa","Lugar de estudio","En otro país",17
"572","22","Jutiapa","Lugar de estudio","En otro país",164
"573","1","Guatemala","Lugar de estudio","No especificado",32350
"574","2","El Progreso","Lugar de estudio","No especificado",1817
"575","3","Sacatepéquez","Lugar de estudio","No especificado",4109
"576","4","Chimaltenango","Lugar de estudio","No especificado",4718
"577","5","Escuintla","Lugar de estudio","No especificado",7492
"578","6","Santa Rosa","Lugar de estudio","No especificado",2499
"579","7","Sololá","Lugar de estudio","No especificado",3350
"580","8","Totonicapán","Lugar de estudio","No especificado",4056
"581","9","Quetzaltenango","Lugar de estudio","No especificado",7439
"582","10","Suchitepéquez","Lugar de estudio","No especificado",3847
"583","11","Retalhuleu","Lugar de estudio","No especificado",2533
"584","12","San Marcos","Lugar de estudio","No especificado",8625
"585","13","Huehuetenango","Lugar de estudio","No especificado",7853
"586","14","Quiché","Lugar de estudio","No especificado",7954
"587","15","Baja Verapaz","Lugar de estudio","No especificado",1526
"588","16","Alta Verapaz","Lugar de estudio","No especificado",7503
"589","17","Petén","Lugar de estudio","No especificado",4208
"590","18","Izabal","Lugar de estudio","No especificado",3824
"591","19","Zacapa","Lugar de estudio","No especificado",2962
"592","20","Chiquimula","Lugar de estudio","No especificado",3606
"593","21","Jalapa","Lugar de estudio","No especificado",2043
"594","22","Jutiapa","Lugar de estudio","No especificado",4069
