"","Código","Departamento","caracteristica","grupo","observaciones"
"424","6","Santa Rosa","Dificultad para caminar","No declarado",2408
"425","7","Sololá","Dificultad para caminar","No declarado",3863
"426","8","Totonicapán","Dificultad para caminar","No declarado",10296
"427","9","Quetzaltenango","Dificultad para caminar","No declarado",10718
"428","10","Suchitepéquez","Dificultad para caminar","No declarado",4598
"429","11","Retalhuleu","Dificultad para caminar","No declarado",2871
"430","12","San Marcos","Dificultad para caminar","No declarado",14954
"431","13","Huehuetenango","Dificultad para caminar","No declarado",12850
"432","14","Quiché","Dificultad para caminar","No declarado",12948
"433","15","Baja Verapaz","Dificultad para caminar","No declarado",1814
"434","16","Alta Verapaz","Dificultad para caminar","No declarado",9300
"435","17","Petén","Dificultad para caminar","No declarado",6984
"436","18","Izabal","Dificultad para caminar","No declarado",4610
"437","19","Zacapa","Dificultad para caminar","No declarado",3107
"438","20","Chiquimula","Dificultad para caminar","No declarado",3274
"439","21","Jalapa","Dificultad para caminar","No declarado",1338
"440","22","Jutiapa","Dificultad para caminar","No declarado",3845
"441","1","Guatemala","dificultad para recordar","Sin dificultad",2699214
"442","2","El Progreso","dificultad para recordar","Sin dificultad",157550
"443","3","Sacatepéquez","dificultad para recordar","Sin dificultad",293378
"444","4","Chimaltenango","dificultad para recordar","Sin dificultad",542873
"445","5","Escuintla","dificultad para recordar","Sin dificultad",646681
"446","6","Santa Rosa","dificultad para recordar","Sin dificultad",350828
"447","7","Sololá","dificultad para recordar","Sin dificultad",375058
"448","8","Totonicapán","dificultad para recordar","Sin dificultad",362617
"449","9","Quetzaltenango","dificultad para recordar","Sin dificultad",706613
"450","10","Suchitepéquez","dificultad para recordar","Sin dificultad",488262
"451","11","Retalhuleu","dificultad para recordar","Sin dificultad",287573
"452","12","San Marcos","dificultad para recordar","Sin dificultad",898325
"453","13","Huehuetenango","dificultad para recordar","Sin dificultad",1004433
"454","14","Quiché","dificultad para recordar","Sin dificultad",821720
"455","15","Baja Verapaz","dificultad para recordar","Sin dificultad",260447
"456","16","Alta Verapaz","dificultad para recordar","Sin dificultad",1048837
"457","17","Petén","dificultad para recordar","Sin dificultad",478615
"458","18","Izabal","dificultad para recordar","Sin dificultad",357819
"459","19","Zacapa","dificultad para recordar","Sin dificultad",217013
"460","20","Chiquimula","dificultad para recordar","Sin dificultad",360874
"461","21","Jalapa","dificultad para recordar","Sin dificultad",299591
"462","22","Jutiapa","dificultad para recordar","Sin dificultad",430610
"463","1","Guatemala","dificultad para recordar","Con Dificultad",63183
"464","2","El Progreso","dificultad para recordar","Con Dificultad",3518
"465","3","Sacatepéquez","dificultad para recordar","Con Dificultad",6312
"466","4","Chimaltenango","dificultad para recordar","Con Dificultad",12384
"467","5","Escuintla","dificultad para recordar","Con Dificultad",12430
"468","6","Santa Rosa","dificultad para recordar","Con Dificultad",9998
"469","7","Sololá","dificultad para recordar","Con Dificultad",7415
"470","8","Totonicapán","dificultad para recordar","Con Dificultad",7319
"471","9","Quetzaltenango","dificultad para recordar","Con Dificultad",14899
"472","10","Suchitepéquez","dificultad para recordar","Con Dificultad",10581
"473","11","Retalhuleu","dificultad para recordar","Con Dificultad",6704
"474","12","San Marcos","dificultad para recordar","Con Dificultad",14160
"475","13","Huehuetenango","dificultad para recordar","Con Dificultad",25085
"476","14","Quiché","dificultad para recordar","Con Dificultad",15558
"477","15","Baja Verapaz","dificultad para recordar","Con Dificultad",7704
"478","16","Alta Verapaz","dificultad para recordar","Con Dificultad",24046
"479","17","Petén","dificultad para recordar","Con Dificultad",6034
"480","18","Izabal","dificultad para recordar","Con Dificultad",9010
"481","19","Zacapa","dificultad para recordar","Con Dificultad",5126
"482","20","Chiquimula","dificultad para recordar","Con Dificultad",10307
"483","21","Jalapa","dificultad para recordar","Con Dificultad",8377
"484","22","Jutiapa","dificultad para recordar","Con Dificultad",13432
"485","1","Guatemala","dificultad para recordar","No declarado",44100
"486","2","El Progreso","dificultad para recordar","No declarado",1526
"487","3","Sacatepéquez","dificultad para recordar","No declarado",6851
"488","4","Chimaltenango","dificultad para recordar","No declarado",5023
"489","5","Escuintla","dificultad para recordar","No declarado",12226
"490","6","Santa Rosa","dificultad para recordar","No declarado",2612
"491","7","Sololá","dificultad para recordar","No declarado",4004
"492","8","Totonicapán","dificultad para recordar","No declarado",10497
"493","9","Quetzaltenango","dificultad para recordar","No declarado",11132
"494","10","Suchitepéquez","dificultad para recordar","No declarado",4762
"495","11","Retalhuleu","dificultad para recordar","No declarado",3059
"496","12","San Marcos","dificultad para recordar","No declarado",15464
"497","13","Huehuetenango","dificultad para recordar","No declarado",13438
"498","14","Quiché","dificultad para recordar","No declarado",13377
"499","15","Baja Verapaz","dificultad para recordar","No declarado",1962
"500","16","Alta Verapaz","dificultad para recordar","No declarado",9902
"501","17","Petén","dificultad para recordar","No declarado",7394
"502","18","Izabal","dificultad para recordar","No declarado",4859
"503","19","Zacapa","dificultad para recordar","No declarado",3225
"504","20","Chiquimula","dificultad para recordar","No declarado",3455
"505","21","Jalapa","dificultad para recordar","No declarado",1492
"506","22","Jutiapa","dificultad para recordar","No declarado",4024
"507","1","Guatemala","dificultad cuidado personal","Sin dificultad",2734426
"508","2","El Progreso","dificultad cuidado personal","Sin dificultad",159203
"509","3","Sacatepéquez","dificultad cuidado personal","Sin dificultad",295986
"510","4","Chimaltenango","dificultad cuidado personal","Sin dificultad",549626
"511","5","Escuintla","dificultad cuidado personal","Sin dificultad",652599
"512","6","Santa Rosa","dificultad cuidado personal","Sin dificultad",357078
"513","7","Sololá","dificultad cuidado personal","Sin dificultad",379022
"514","8","Totonicapán","dificultad cuidado personal","Sin dificultad",366066
"515","9","Quetzaltenango","dificultad cuidado personal","Sin dificultad",714027
"516","10","Suchitepéquez","dificultad cuidado personal","Sin dificultad",493600
"517","11","Retalhuleu","dificultad cuidado personal","Sin dificultad",290805
"518","12","San Marcos","dificultad cuidado personal","Sin dificultad",903369
"519","13","Huehuetenango","dificultad cuidado personal","Sin dificultad",1017371
"520","14","Quiché","dificultad cuidado personal","Sin dificultad",828623
"521","15","Baja Verapaz","dificultad cuidado personal","Sin dificultad",265323
"522","16","Alta Verapaz","dificultad cuidado personal","Sin dificultad",1062464
"523","17","Petén","dificultad cuidado personal","Sin dificultad",481197
"524","18","Izabal","dificultad cuidado personal","Sin dificultad",362755
"525","19","Zacapa","dificultad cuidado personal","Sin dificultad",219566
"526","20","Chiquimula","dificultad cuidado personal","Sin dificultad",366905
"527","21","Jalapa","dificultad cuidado personal","Sin dificultad",304451
"528","22","Jutiapa","dificultad cuidado personal","Sin dificultad",438786
"529","1","Guatemala","dificultad cuidado personal","Con Dificultad",26778
"530","2","El Progreso","dificultad cuidado personal","Con Dificultad",1826
"531","3","Sacatepéquez","dificultad cuidado personal","Con Dificultad",3552
"532","4","Chimaltenango","dificultad cuidado personal","Con Dificultad",5350
"533","5","Escuintla","dificultad cuidado personal","Con Dificultad",6227
"534","6","Santa Rosa","dificultad cuidado personal","Con Dificultad",3649
"535","7","Sololá","dificultad cuidado personal","Con Dificultad",3356
"536","8","Totonicapán","dificultad cuidado personal","Con Dificultad",3662
"537","9","Quetzaltenango","dificultad cuidado personal","Con Dificultad",7254
"538","10","Suchitepéquez","dificultad cuidado personal","Con Dificultad",5004
"539","11","Retalhuleu","dificultad cuidado personal","Con Dificultad",3160
"540","12","San Marcos","dificultad cuidado personal","Con Dificultad",8748
"541","13","Huehuetenango","dificultad cuidado personal","Con Dificultad",11690
"542","14","Quiché","dificultad cuidado personal","Con Dificultad",8081
"543","15","Baja Verapaz","dificultad cuidado personal","Con Dificultad",2770
"544","16","Alta Verapaz","dificultad cuidado personal","Con Dificultad",10144
"545","17","Petén","dificultad cuidado personal","Con Dificultad",3321
"546","18","Izabal","dificultad cuidado personal","Con Dificultad",3861
"547","19","Zacapa","dificultad cuidado personal","Con Dificultad",2493
"548","20","Chiquimula","dificultad cuidado personal","Con Dificultad",4074
"549","21","Jalapa","dificultad cuidado personal","Con Dificultad",3387
"550","22","Jutiapa","dificultad cuidado personal","Con Dificultad",5136
"551","1","Guatemala","dificultad cuidado personal","No declarado",45293
"552","2","El Progreso","dificultad cuidado personal","No declarado",1565
"553","3","Sacatepéquez","dificultad cuidado personal","No declarado",7003
"554","4","Chimaltenango","dificultad cuidado personal","No declarado",5304
"555","5","Escuintla","dificultad cuidado personal","No declarado",12511
"556","6","Santa Rosa","dificultad cuidado personal","No declarado",2711
"557","7","Sololá","dificultad cuidado personal","No declarado",4099
"558","8","Totonicapán","dificultad cuidado personal","No declarado",10705
"559","9","Quetzaltenango","dificultad cuidado personal","No declarado",11363
"560","10","Suchitepéquez","dificultad cuidado personal","No declarado",5001
"561","11","Retalhuleu","dificultad cuidado personal","No declarado",3371
"562","12","San Marcos","dificultad cuidado personal","No declarado",15832
"563","13","Huehuetenango","dificultad cuidado personal","No declarado",13895
"564","14","Quiché","dificultad cuidado personal","No declarado",13951
"565","15","Baja Verapaz","dificultad cuidado personal","No declarado",2020
"566","16","Alta Verapaz","dificultad cuidado personal","No declarado",10177
"567","17","Petén","dificultad cuidado personal","No declarado",7525
"568","18","Izabal","dificultad cuidado personal","No declarado",5072
"569","19","Zacapa","dificultad cuidado personal","No declarado",3305
"570","20","Chiquimula","dificultad cuidado personal","No declarado",3657
"571","21","Jalapa","dificultad cuidado personal","No declarado",1622
"572","22","Jutiapa","dificultad cuidado personal","No declarado",4144
"573","1","Guatemala","dificultad comunicarse","Sin dificultad",2714711
"574","2","El Progreso","dificultad comunicarse","Sin dificultad",157877
"575","3","Sacatepéquez","dificultad comunicarse","Sin dificultad",293820
"576","4","Chimaltenango","dificultad comunicarse","Sin dificultad",544984
"577","5","Escuintla","dificultad comunicarse","Sin dificultad",647130
"578","6","Santa Rosa","dificultad comunicarse","Sin dificultad",354937
"579","7","Sololá","dificultad comunicarse","Sin dificultad",375218
"580","8","Totonicapán","dificultad comunicarse","Sin dificultad",363623
"581","9","Quetzaltenango","dificultad comunicarse","Sin dificultad",708411
"582","10","Suchitepéquez","dificultad comunicarse","Sin dificultad",489353
"583","11","Retalhuleu","dificultad comunicarse","Sin dificultad",288498
"584","12","San Marcos","dificultad comunicarse","Sin dificultad",896765
"585","13","Huehuetenango","dificultad comunicarse","Sin dificultad",1008566
"586","14","Quiché","dificultad comunicarse","Sin dificultad",821320
"587","15","Baja Verapaz","dificultad comunicarse","Sin dificultad",262923
"588","16","Alta Verapaz","dificultad comunicarse","Sin dificultad",1052185
"589","17","Petén","dificultad comunicarse","Sin dificultad",478055
"590","18","Izabal","dificultad comunicarse","Sin dificultad",358845
"591","19","Zacapa","dificultad comunicarse","Sin dificultad",217713
"592","20","Chiquimula","dificultad comunicarse","Sin dificultad",361595
"593","21","Jalapa","dificultad comunicarse","Sin dificultad",301845
"594","22","Jutiapa","dificultad comunicarse","Sin dificultad",435261
"595","1","Guatemala","dificultad comunicarse","Con Dificultad",35927
"596","2","El Progreso","dificultad comunicarse","Con Dificultad",2498
"597","3","Sacatepéquez","dificultad comunicarse","Con Dificultad",4559
"598","4","Chimaltenango","dificultad comunicarse","Con Dificultad",8065
"599","5","Escuintla","dificultad comunicarse","Con Dificultad",8730
"600","6","Santa Rosa","dificultad comunicarse","Con Dificultad",5048
"601","7","Sololá","dificultad comunicarse","Con Dificultad",5842
"602","8","Totonicapán","dificultad comunicarse","Con Dificultad",5041
"603","9","Quetzaltenango","dificultad comunicarse","Con Dificultad",9858
"604","10","Suchitepéquez","dificultad comunicarse","Con Dificultad",7557
"605","11","Retalhuleu","dificultad comunicarse","Con Dificultad",4395
"606","12","San Marcos","dificultad comunicarse","Con Dificultad",11830
"607","13","Huehuetenango","dificultad comunicarse","Con Dificultad",17555
"608","14","Quiché","dificultad comunicarse","Con Dificultad",12150
"609","15","Baja Verapaz","dificultad comunicarse","Con Dificultad",4447
"610","16","Alta Verapaz","dificultad comunicarse","Con Dificultad",17882
"611","17","Petén","dificultad comunicarse","Con Dificultad",4627
"612","18","Izabal","dificultad comunicarse","Con Dificultad",6250
"613","19","Zacapa","dificultad comunicarse","Con Dificultad",3481
"614","20","Chiquimula","dificultad comunicarse","Con Dificultad",7689
"615","21","Jalapa","dificultad comunicarse","Con Dificultad",5122
"616","22","Jutiapa","dificultad comunicarse","Con Dificultad",7221
"617","1","Guatemala","dificultad comunicarse","No declarado",55859
"618","2","El Progreso","dificultad comunicarse","No declarado",2219
"619","3","Sacatepéquez","dificultad comunicarse","No declarado",8162
"620","4","Chimaltenango","dificultad comunicarse","No declarado",7231
"621","5","Escuintla","dificultad comunicarse","No declarado",15477
"622","6","Santa Rosa","dificultad comunicarse","No declarado",3453
"623","7","Sololá","dificultad comunicarse","No declarado",5417
"624","8","Totonicapán","dificultad comunicarse","No declarado",11769
"625","9","Quetzaltenango","dificultad comunicarse","No declarado",14375
"626","10","Suchitepéquez","dificultad comunicarse","No declarado",6695
"627","11","Retalhuleu","dificultad comunicarse","No declarado",4443
"628","12","San Marcos","dificultad comunicarse","No declarado",19354
"629","13","Huehuetenango","dificultad comunicarse","No declarado",16835
"630","14","Quiché","dificultad comunicarse","No declarado",17185
"631","15","Baja Verapaz","dificultad comunicarse","No declarado",2743
"632","16","Alta Verapaz","dificultad comunicarse","No declarado",12718
"633","17","Petén","dificultad comunicarse","No declarado",9361
"634","18","Izabal","dificultad comunicarse","No declarado",6593
"635","19","Zacapa","dificultad comunicarse","No declarado",4170
"636","20","Chiquimula","dificultad comunicarse","No declarado",5352
"637","21","Jalapa","dificultad comunicarse","No declarado",2493
"638","22","Jutiapa","dificultad comunicarse","No declarado",5584
"639","1","Guatemala","Total de mujeres en edad fértil","No hay grupo",867729
"640","2","El Progreso","Total de mujeres en edad fértil","No hay grupo",47188
"641","3","Sacatepéquez","Total de mujeres en edad fértil","No hay grupo",93790
"642","4","Chimaltenango","Total de mujeres en edad fértil","No hay grupo",170240
"643","5","Escuintla","Total de mujeres en edad fértil","No hay grupo",199250
"644","6","Santa Rosa","Total de mujeres en edad fértil","No hay grupo",105699
"645","7","Sololá","Total de mujeres en edad fértil","No hay grupo",121919
"646","8","Totonicapán","Total de mujeres en edad fértil","No hay grupo",117239
"647","9","Quetzaltenango","Total de mujeres en edad fértil","No hay grupo",227270
"648","10","Suchitepéquez","Total de mujeres en edad fértil","No hay grupo",146850
"649","11","Retalhuleu","Total de mujeres en edad fértil","No hay grupo",87547
"650","12","San Marcos","Total de mujeres en edad fértil","No hay grupo",263600
"651","13","Huehuetenango","Total de mujeres en edad fértil","No hay grupo",310013
"652","14","Quiché","Total de mujeres en edad fértil","No hay grupo",250434
"653","15","Baja Verapaz","Total de mujeres en edad fértil","No hay grupo",80432
"654","16","Alta Verapaz","Total de mujeres en edad fértil","No hay grupo",312101
"655","17","Petén","Total de mujeres en edad fértil","No hay grupo",144885
"656","18","Izabal","Total de mujeres en edad fértil","No hay grupo",108996
"657","19","Zacapa","Total de mujeres en edad fértil","No hay grupo",65799
"658","20","Chiquimula","Total de mujeres en edad fértil","No hay grupo",110482
"659","21","Jalapa","Total de mujeres en edad fértil","No hay grupo",91914
"660","22","Jutiapa","Total de mujeres en edad fértil","No hay grupo",131779
"661","1","Guatemala","Mujeres de 15 años o mas por numero de hijos nacidos","0",292817
"662","2","El Progreso","Mujeres de 15 años o mas por numero de hijos nacidos","0",13564
"663","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","0",27439
"664","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","0",63208
"665","5","Escuintla","Mujeres de 15 años o mas por numero de hijos nacidos","0",53117
"666","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos nacidos","0",33308
"667","7","Sololá","Mujeres de 15 años o mas por numero de hijos nacidos","0",44159
"668","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos nacidos","0",43753
"669","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","0",77811
"670","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","0",45046
"671","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos nacidos","0",26131
"672","12","San Marcos","Mujeres de 15 años o mas por numero de hijos nacidos","0",74146
"673","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos nacidos","0",92395
"674","14","Quiché","Mujeres de 15 años o mas por numero de hijos nacidos","0",85817
"675","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","0",26642
"676","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","0",92582
"677","17","Petén","Mujeres de 15 años o mas por numero de hijos nacidos","0",41922
"678","18","Izabal","Mujeres de 15 años o mas por numero de hijos nacidos","0",33190
"679","19","Zacapa","Mujeres de 15 años o mas por numero de hijos nacidos","0",18300
"680","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos nacidos","0",36022
"681","21","Jalapa","Mujeres de 15 años o mas por numero de hijos nacidos","0",30565
"682","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos nacidos","0",41845
"683","1","Guatemala","Mujeres de 15 años o mas por numero de hijos nacidos","1",164940
"684","2","El Progreso","Mujeres de 15 años o mas por numero de hijos nacidos","1",8778
"685","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","1",16150
"686","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","1",24804
"687","5","Escuintla","Mujeres de 15 años o mas por numero de hijos nacidos","1",36037
"688","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos nacidos","1",18983
"689","7","Sololá","Mujeres de 15 años o mas por numero de hijos nacidos","1",19512
"690","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos nacidos","1",16874
"691","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","1",39778
"692","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","1",24840
"693","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos nacidos","1",15152
"694","12","San Marcos","Mujeres de 15 años o mas por numero de hijos nacidos","1",42838
"695","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos nacidos","1",51283
"696","14","Quiché","Mujeres de 15 años o mas por numero de hijos nacidos","1",35719
"697","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","1",14117
"698","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","1",51426
"699","17","Petén","Mujeres de 15 años o mas por numero de hijos nacidos","1",24368
"700","18","Izabal","Mujeres de 15 años o mas por numero de hijos nacidos","1",18909
"701","19","Zacapa","Mujeres de 15 años o mas por numero de hijos nacidos","1",12005
"702","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos nacidos","1",18573
"703","21","Jalapa","Mujeres de 15 años o mas por numero de hijos nacidos","1",15101
"704","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos nacidos","1",22859
"705","1","Guatemala","Mujeres de 15 años o mas por numero de hijos nacidos","2",211672
"706","2","El Progreso","Mujeres de 15 años o mas por numero de hijos nacidos","2",9871
"707","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","2",19398
"708","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","2",25769
"709","5","Escuintla","Mujeres de 15 años o mas por numero de hijos nacidos","2",42416
"710","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos nacidos","2",21070
"711","7","Sololá","Mujeres de 15 años o mas por numero de hijos nacidos","2",17465
"712","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos nacidos","2",15688
"713","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","2",41587
"714","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","2",26443
"715","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos nacidos","2",16246
"716","12","San Marcos","Mujeres de 15 años o mas por numero de hijos nacidos","2",43344
"717","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos nacidos","2",48118
"718","14","Quiché","Mujeres de 15 años o mas por numero de hijos nacidos","2",33803
"719","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","2",13517
"720","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","2",48316
"721","17","Petén","Mujeres de 15 años o mas por numero de hijos nacidos","2",23717
"722","18","Izabal","Mujeres de 15 años o mas por numero de hijos nacidos","2",20380
"723","19","Zacapa","Mujeres de 15 años o mas por numero de hijos nacidos","2",13770
"724","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos nacidos","2",18431
"725","21","Jalapa","Mujeres de 15 años o mas por numero de hijos nacidos","2",14894
"726","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos nacidos","2",23432
"727","1","Guatemala","Mujeres de 15 años o mas por numero de hijos nacidos","3",181794
"728","2","El Progreso","Mujeres de 15 años o mas por numero de hijos nacidos","3",8871
"729","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","3",16724
"730","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","3",23386
"731","5","Escuintla","Mujeres de 15 años o mas por numero de hijos nacidos","3",39244
"732","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos nacidos","3",18704
"733","7","Sololá","Mujeres de 15 años o mas por numero de hijos nacidos","3",14075
"734","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos nacidos","3",13224
"735","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","3",37545
"736","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","3",25770
"737","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos nacidos","3",15896
"738","12","San Marcos","Mujeres de 15 años o mas por numero de hijos nacidos","3",40899
"739","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos nacidos","3",42676
"740","14","Quiché","Mujeres de 15 años o mas por numero de hijos nacidos","3",28368
"741","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","3",11965
"742","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","3",39339
"743","17","Petén","Mujeres de 15 años o mas por numero de hijos nacidos","3",19538
"744","18","Izabal","Mujeres de 15 años o mas por numero de hijos nacidos","3",18414
"745","19","Zacapa","Mujeres de 15 años o mas por numero de hijos nacidos","3",12305
"746","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos nacidos","3",15802
"747","21","Jalapa","Mujeres de 15 años o mas por numero de hijos nacidos","3",12655
"748","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos nacidos","3",21088
"749","1","Guatemala","Mujeres de 15 años o mas por numero de hijos nacidos","4",97486
"750","2","El Progreso","Mujeres de 15 años o mas por numero de hijos nacidos","4",5395
"751","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","4",9434
"752","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","4",16260
"753","5","Escuintla","Mujeres de 15 años o mas por numero de hijos nacidos","4",23045
"754","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos nacidos","4",12316
"755","7","Sololá","Mujeres de 15 años o mas por numero de hijos nacidos","4",10481
"756","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos nacidos","4",10367
"757","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","4",24357
"758","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","4",16367
"759","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos nacidos","4",9801
"760","12","San Marcos","Mujeres de 15 años o mas por numero de hijos nacidos","4",29824
"761","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos nacidos","4",32238
"762","14","Quiché","Mujeres de 15 años o mas por numero de hijos nacidos","4",22646
"763","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","4",8685
"764","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","4",28798
"765","17","Petén","Mujeres de 15 años o mas por numero de hijos nacidos","4",13569
"766","18","Izabal","Mujeres de 15 años o mas por numero de hijos nacidos","4",10994
"767","19","Zacapa","Mujeres de 15 años o mas por numero de hijos nacidos","4",7212
"768","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos nacidos","4",10952
"769","21","Jalapa","Mujeres de 15 años o mas por numero de hijos nacidos","4",8857
"770","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos nacidos","4",14411
"771","1","Guatemala","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",133612
"772","2","El Progreso","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",12228
"773","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",19199
"774","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",49705
"775","5","Escuintla","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",45416
"776","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",29506
"777","7","Sololá","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",34337
"778","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",37314
"779","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",59526
"780","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",42094
"781","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",24514
"782","12","San Marcos","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",90893
"783","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",102155
"784","14","Quiché","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",84373
"785","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",24892
"786","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",96471
"787","17","Petén","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",41700
"788","18","Izabal","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",29262
"789","19","Zacapa","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",16746
"790","20","Chiquimula","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",33653
"791","21","Jalapa","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",28884
"792","22","Jutiapa","Mujeres de 15 años o mas por numero de hijos nacidos","5 o más",40282
"793","1","Guatemala","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",85546
"794","2","El Progreso","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",4245
"795","3","Sacatepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",13462
"796","4","Chimaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",11486
"797","5","Escuintla","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",15524
"798","6","Santa Rosa","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",4813
"799","7","Sololá","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",11735
"800","8","Totonicapán","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",13398
"801","9","Quetzaltenango","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",16829
"802","10","Suchitepéquez","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",8290
"803","11","Retalhuleu","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",5798
"804","12","San Marcos","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",19920
"805","13","Huehuetenango","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",19061
"806","14","Quiché","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",20532
"807","15","Baja Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",2912
"808","16","Alta Verapaz","Mujeres de 15 años o mas por numero de hijos nacidos","No especificado",20975
