"","departamento","municipio","Municipio","caracteristica","grupo","observaciones"
"4277","1","30","Huehuetenango","Desocupada","No hay grupo",4777
"4278","1","30","Chiantla","Desocupada","No hay grupo",2863
"4279","1","30","Malacatancito","Desocupada","No hay grupo",1548
"4280","1","30","Cuilco","Desocupada","No hay grupo",4412
"4281","1","30","Nentón","Desocupada","No hay grupo",1662
"4282","1","30","San Pedro Necta","Desocupada","No hay grupo",1945
"4283","1","30","Jacaltenango","Desocupada","No hay grupo",2208
"4284","1","30","San Pedro Soloma","Desocupada","No hay grupo",2823
"4285","1","30","San Ildefonso Ixtahuacán","Desocupada","No hay grupo",2051
"4286","1","31","Santa Bárbara","Desocupada","No hay grupo",3140
"4287","1","31","La Libertad","Desocupada","No hay grupo",2152
"4288","1","31","La Democracia","Desocupada","No hay grupo",3214
"4289","1","31","San Miguel Acatán","Desocupada","No hay grupo",550
"4290","1","31","San Rafael La Independencia","Desocupada","No hay grupo",1102
"4291","1","31","Todos Santos Cuchumatán","Desocupada","No hay grupo",4007
"4292","1","31","San Juan Atitán","Desocupada","No hay grupo",1841
"4293","1","31","Santa Eulalia","Desocupada","No hay grupo",2838
"4294","1","31","San Mateo Ixtatán","Desocupada","No hay grupo",2518
"4295","1","31","Colotenango","Desocupada","No hay grupo",1724
"4296","1","32","San Sebastián Huehuetenango","Desocupada","No hay grupo",1829
"4297","1","32","Tectitán","Desocupada","No hay grupo",1170
"4298","1","32","Concepción Huista","Desocupada","No hay grupo",1009
"4299","1","32","San Juan Ixcoy","Desocupada","No hay grupo",1906
"4300","1","32","San Antonio Huista","Desocupada","No hay grupo",912
"4301","1","32","San Sebastián Coatán","Desocupada","No hay grupo",1731
"4302","1","32","Santa Cruz Barillas","Desocupada","No hay grupo",4510
"4303","1","32","Aguacatán","Desocupada","No hay grupo",4217
"4304","1","32","San Rafael Petzal","Desocupada","No hay grupo",869
"4305","1","32","San Gaspar Ixchil","Desocupada","No hay grupo",961
"4306","1","33","Santiago Chimaltenango","Desocupada","No hay grupo",715
"4307","1","33","Santa Ana Huista","Desocupada","No hay grupo",483
"4308","1","33","Unión Cantinil","Desocupada","No hay grupo",785
"4309","1","33","Petatán","Desocupada","No hay grupo",226
"4310","1","40","Santa Cruz del Quiché","Desocupada","No hay grupo",4639
"4311","1","40","Chiché","Desocupada","No hay grupo",1384
"4312","1","40","Chinique","Desocupada","No hay grupo",856
"4313","1","40","Zacualpa","Desocupada","No hay grupo",1974
"4314","1","40","Chajul","Desocupada","No hay grupo",1054
"4315","1","40","Santo Tomás Chichicastenango","Desocupada","No hay grupo",5793
"4316","1","40","Patzité","Desocupada","No hay grupo",259
"4317","1","40","San Antonio Ilotenango","Desocupada","No hay grupo",1217
"4318","1","40","San Pedro Jocopilas","Desocupada","No hay grupo",1627
"4319","1","41","Cunén","Desocupada","No hay grupo",1215
"4320","1","41","San Juan Cotzal","Desocupada","No hay grupo",848
"4321","1","41","Joyabaj","Desocupada","No hay grupo",4629
"4322","1","41","Santa María Nebaj","Desocupada","No hay grupo",3973
"4323","1","41","San Andrés Sajcabajá","Desocupada","No hay grupo",2169
"4324","1","41","San Miguel Uspantán","Desocupada","No hay grupo",1651
"4325","1","41","Sacapulas","Desocupada","No hay grupo",2745
"4326","1","41","San Bartolomé Jocotenango","Desocupada","No hay grupo",963
"4327","1","41","Canillá","Desocupada","No hay grupo",1247
"4328","1","41","Chicamán","Desocupada","No hay grupo",1071
"4329","1","42","Playa Grande Ixcán","Desocupada","No hay grupo",3463
"4330","1","42","Pachalum","Desocupada","No hay grupo",810
"4331","1","50","Salamá","Desocupada","No hay grupo",3106
"4332","1","50","San Miguel Chicaj","Desocupada","No hay grupo",1868
"4333","1","50","Rabinal","Desocupada","No hay grupo",2861
"4334","1","50","Cubulco","Desocupada","No hay grupo",5532
"4335","1","50","Granados","Desocupada","No hay grupo",1006
"4336","1","50","Santa Cruz El Chol","Desocupada","No hay grupo",855
"4337","1","50","San Jerónimo","Desocupada","No hay grupo",1539
"4338","1","50","Purulhá","Desocupada","No hay grupo",1029
"4339","1","60","Cobán","Desocupada","No hay grupo",4496
"4340","1","60","Santa Cruz Verapaz","Desocupada","No hay grupo",830
"4341","1","60","San Cristóbal Verapaz","Desocupada","No hay grupo",1348
"4342","1","60","Tactic","Desocupada","No hay grupo",1139
"4343","1","60","Tamahú","Desocupada","No hay grupo",247
"4344","1","60","San Miguel Tucurú","Desocupada","No hay grupo",570
"4345","1","60","Panzós","Desocupada","No hay grupo",1213
"4346","1","60","Senahú","Desocupada","No hay grupo",1351
"4347","1","60","San Pedro Carchá","Desocupada","No hay grupo",4250
"4348","1","61","San Juan Chamelco","Desocupada","No hay grupo",1375
"4349","1","61","San Agustín Lanquín","Desocupada","No hay grupo",290
"4350","1","61","Santa María Cahabón","Desocupada","No hay grupo",595
"4351","1","61","Chisec","Desocupada","No hay grupo",1623
"4352","1","61","Chahal","Desocupada","No hay grupo",627
"4353","1","61","Fray Bartolomé de las Casas","Desocupada","No hay grupo",1555
"4354","1","61","Santa Catalina La Tinta","Desocupada","No hay grupo",470
"4355","1","61","Raxruhá","Desocupada","No hay grupo",884
"4356","1","70","Flores","Desocupada","No hay grupo",1638
"4357","1","70","San José","Desocupada","No hay grupo",441
"4358","1","70","San Benito","Desocupada","No hay grupo",1589
"4359","1","70","San Andrés","Desocupada","No hay grupo",1916
"4360","1","70","La Libertad","Desocupada","No hay grupo",3582
"4361","1","70","San Francisco","Desocupada","No hay grupo",654
"4362","1","70","Santa Ana","Desocupada","No hay grupo",1231
"4363","1","70","Dolores","Desocupada","No hay grupo",1373
"4364","1","70","San Luis","Desocupada","No hay grupo",2587
"4365","1","71","Sayaxché","Desocupada","No hay grupo",2632
"4366","1","71","Melchor de Mencos","Desocupada","No hay grupo",1127
"4367","1","71","Poptún","Desocupada","No hay grupo",2376
"4368","1","71","Las Cruces","Desocupada","No hay grupo",1462
"4369","1","71","El Chal","Desocupada","No hay grupo",576
"4370","1","80","Puerto Barrios","Desocupada","No hay grupo",3784
"4371","1","80","Livingston","Desocupada","No hay grupo",3153
"4372","1","80","El Estor","Desocupada","No hay grupo",1514
"4373","1","80","Morales","Desocupada","No hay grupo",4575
"4374","1","80","Los Amates","Desocupada","No hay grupo",3242
"4375","1","90","Zacapa","Desocupada","No hay grupo",3209
"4376","1","90","Estanzuela","Desocupada","No hay grupo",848
"4377","1","90","Río Hondo","Desocupada","No hay grupo",1992
"4378","1","90","Gualán","Desocupada","No hay grupo",2793
"4379","1","90","Teculután","Desocupada","No hay grupo",1124
"4380","1","90","Usumatlán","Desocupada","No hay grupo",840
"4381","1","90","Cabañas","Desocupada","No hay grupo",768
"4382","1","90","San Diego","Desocupada","No hay grupo",612
"4383","1","90","La Unión","Desocupada","No hay grupo",1234
"4384","1","91","Huité","Desocupada","No hay grupo",794
"4385","1","91","San Jorge","Desocupada","No hay grupo",552
"4386","2","00","Chiquimula","Desocupada","No hay grupo",3873
"4387","2","00","San José la Arada","Desocupada","No hay grupo",669
"4388","2","00","San Juan Ermita","Desocupada","No hay grupo",730
"4389","2","00","Jocotán","Desocupada","No hay grupo",1336
"4390","2","00","Camotán","Desocupada","No hay grupo",1322
"4391","2","00","Olopa","Desocupada","No hay grupo",769
"4392","2","00","Esquipulas","Desocupada","No hay grupo",3069
"4393","2","00","Concepción las Minas","Desocupada","No hay grupo",1710
"4394","2","00","Quezaltepeque","Desocupada","No hay grupo",2006
"4395","2","01","San Jacinto","Desocupada","No hay grupo",522
"4396","2","01","Ipala","Desocupada","No hay grupo",2003
"4397","2","10","Jalapa","Desocupada","No hay grupo",6365
"4398","2","10","San Pedro Pinula","Desocupada","No hay grupo",2631
"4399","2","10","San Luis Jilotepeque","Desocupada","No hay grupo",1712
"4400","2","10","San Manuel Chaparrón","Desocupada","No hay grupo",739
"4401","2","10","San Carlos Alzatate","Desocupada","No hay grupo",568
"4402","2","10","Monjas","Desocupada","No hay grupo",1627
"4403","2","10","Mataquescuintla","Desocupada","No hay grupo",2453
"4404","2","20","Jutiapa","Desocupada","No hay grupo",5742
"4405","2","20","El Progreso","Desocupada","No hay grupo",1594
"4406","2","20","Santa Catarina Mita","Desocupada","No hay grupo",2377
"4407","2","20","Agua Blanca","Desocupada","No hay grupo",1554
"4408","2","20","Asunción Mita","Desocupada","No hay grupo",2825
"4409","2","20","Yupiltepeque","Desocupada","No hay grupo",679
"4410","2","20","Atescatempa","Desocupada","No hay grupo",968
"4411","2","20","Jerez","Desocupada","No hay grupo",450
"4412","2","20","El Adelanto","Desocupada","No hay grupo",252
"4413","2","21","Zapotitlán","Desocupada","No hay grupo",378
"4414","2","21","Comapa","Desocupada","No hay grupo",1058
"4415","2","21","Jalpatagua","Desocupada","No hay grupo",1609
"4416","2","21","Conguaco","Desocupada","No hay grupo",523
"4417","2","21","Moyuta","Desocupada","No hay grupo",1875
"4418","2","21","Pasaco","Desocupada","No hay grupo",544
"4419","2","21","San José Acatempa","Desocupada","No hay grupo",732
"4420","2","21","Quesada","Desocupada","No hay grupo",981
"4421","1","01","Guatemala","Rechazo total o parcial","No hay grupo",11830
"4422","1","02","Santa Catarina Pinula","Rechazo total o parcial","No hay grupo",1504
"4423","1","03","San José Pinula","Rechazo total o parcial","No hay grupo",1026
"4424","1","04","San José del Golfo","Rechazo total o parcial","No hay grupo",31
"4425","1","05","Palencia","Rechazo total o parcial","No hay grupo",0
"4426","1","06","Chinautla","Rechazo total o parcial","No hay grupo",520
"4427","1","07","San Pedro Ayampuc","Rechazo total o parcial","No hay grupo",836
"4428","1","08","Mixco","Rechazo total o parcial","No hay grupo",3511
"4429","1","09","San Pedro Sacatepéquez","Rechazo total o parcial","No hay grupo",147
"4430","1","10","San Juan Sacatepéquez","Rechazo total o parcial","No hay grupo",2356
"4431","1","11","San Raymundo","Rechazo total o parcial","No hay grupo",59
"4432","1","12","Chuarrancho","Rechazo total o parcial","No hay grupo",18
"4433","1","13","Fraijanes","Rechazo total o parcial","No hay grupo",910
"4434","1","14","Amatitlán","Rechazo total o parcial","No hay grupo",1456
"4435","1","15","Villa Nueva","Rechazo total o parcial","No hay grupo",5153
"4436","1","16","Villa Canales","Rechazo total o parcial","No hay grupo",2141
"4437","1","17","San Miguel Petapa","Rechazo total o parcial","No hay grupo",1210
"4438","2","01","Guastatoya","Rechazo total o parcial","No hay grupo",73
"4439","2","02","Morazán","Rechazo total o parcial","No hay grupo",6
"4440","2","03","San Agustín Acasaguastlán","Rechazo total o parcial","No hay grupo",0
"4441","2","04","San Cristóbal Acasaguastlán","Rechazo total o parcial","No hay grupo",1
"4442","2","05","El Jícaro","Rechazo total o parcial","No hay grupo",6
"4443","2","06","Sansare","Rechazo total o parcial","No hay grupo",0
"4444","2","07","Sanarate","Rechazo total o parcial","No hay grupo",120
"4445","2","08","San Antonio la Paz","Rechazo total o parcial","No hay grupo",0
"4446","3","01","Antigua Guatemala","Rechazo total o parcial","No hay grupo",325
"4447","3","02","Jocotenango","Rechazo total o parcial","No hay grupo",77
"4448","3","03","Pastores","Rechazo total o parcial","No hay grupo",34
"4449","3","04","Sumpango","Rechazo total o parcial","No hay grupo",385
"4450","3","05","Santo Domingo Xenacoj","Rechazo total o parcial","No hay grupo",1
"4451","3","06","Santiago Sacatepéquez","Rechazo total o parcial","No hay grupo",54
"4452","3","07","San Bartolomé Milpas Altas","Rechazo total o parcial","No hay grupo",0
"4453","3","08","San Lucas Sacatepéquez","Rechazo total o parcial","No hay grupo",88
"4454","3","09","Santa Lucía Milpas Altas","Rechazo total o parcial","No hay grupo",102
"4455","3","10","Magdalena Milpas Altas","Rechazo total o parcial","No hay grupo",3
"4456","3","11","Santa María de Jesús","Rechazo total o parcial","No hay grupo",49
"4457","3","12","Ciudad Vieja","Rechazo total o parcial","No hay grupo",206
"4458","3","13","San Miguel Dueñas","Rechazo total o parcial","No hay grupo",30
"4459","3","14","San Juan Alotenango","Rechazo total o parcial","No hay grupo",0
"4460","3","15","San Antonio Aguas Calientes","Rechazo total o parcial","No hay grupo",0
"4461","3","16","Santa Catarina Barahona","Rechazo total o parcial","No hay grupo",0
"4462","4","01","Chimaltenango","Rechazo total o parcial","No hay grupo",1061
"4463","4","02","San José Poaquil","Rechazo total o parcial","No hay grupo",3
"4464","4","03","San Martín Jilotepeque","Rechazo total o parcial","No hay grupo",331
"4465","4","04","San Juan Comalapa","Rechazo total o parcial","No hay grupo",41
"4466","4","05","Santa Apolonia","Rechazo total o parcial","No hay grupo",0
"4467","4","06","Tecpán Guatemala","Rechazo total o parcial","No hay grupo",15
"4468","4","07","Patzún","Rechazo total o parcial","No hay grupo",25
"4469","4","08","San Miguel Pochuta","Rechazo total o parcial","No hay grupo",1
"4470","4","09","Patzicía","Rechazo total o parcial","No hay grupo",4
"4471","4","10","Santa Cruz Balanyá","Rechazo total o parcial","No hay grupo",2
"4472","4","11","Acatenango","Rechazo total o parcial","No hay grupo",6
"4473","4","12","San Pedro Yepocapa","Rechazo total o parcial","No hay grupo",33
"4474","4","13","San Andrés Itzapa","Rechazo total o parcial","No hay grupo",152
"4475","4","14","Parramos","Rechazo total o parcial","No hay grupo",85
"4476","4","15","Zaragoza","Rechazo total o parcial","No hay grupo",36
"4477","4","16","El Tejar","Rechazo total o parcial","No hay grupo",220
"4478","5","01","Escuintla","Rechazo total o parcial","No hay grupo",444
"4479","5","02","Santa Lucía Cotzumalguapa","Rechazo total o parcial","No hay grupo",412
"4480","5","03","La Democracia","Rechazo total o parcial","No hay grupo",32
"4481","5","04","Siquinalá","Rechazo total o parcial","No hay grupo",136
"4482","5","05","Masagua","Rechazo total o parcial","No hay grupo",375
"4483","5","06","Tiquisate","Rechazo total o parcial","No hay grupo",96
"4484","5","07","La Gomera","Rechazo total o parcial","No hay grupo",51
"4485","5","08","Guanagazapa","Rechazo total o parcial","No hay grupo",7
"4486","5","09","San José","Rechazo total o parcial","No hay grupo",206
"4487","5","10","Iztapa","Rechazo total o parcial","No hay grupo",62
"4488","5","11","Palín","Rechazo total o parcial","No hay grupo",124
"4489","5","12","San Vicente Pacaya","Rechazo total o parcial","No hay grupo",98
"4490","5","13","Nueva Concepción","Rechazo total o parcial","No hay grupo",0
"4491","5","14","Sipacate","Rechazo total o parcial","No hay grupo",134
"4492","6","01","Cuilapa","Rechazo total o parcial","No hay grupo",10
"4493","6","02","Barberena","Rechazo total o parcial","No hay grupo",28
"4494","6","03","Santa Rosa de Lima","Rechazo total o parcial","No hay grupo",16
"4495","6","04","Casillas","Rechazo total o parcial","No hay grupo",141
"4496","6","05","San Rafael las Flores","Rechazo total o parcial","No hay grupo",1
"4497","6","06","Oratorio","Rechazo total o parcial","No hay grupo",0
"4498","6","07","San Juan Tecuaco","Rechazo total o parcial","No hay grupo",0
"4499","6","08","Chiquimulilla","Rechazo total o parcial","No hay grupo",76
"4500","6","09","Taxisco","Rechazo total o parcial","No hay grupo",1
"4501","6","10","Santa María Ixhuatán","Rechazo total o parcial","No hay grupo",0
"4502","6","11","Guazacapán","Rechazo total o parcial","No hay grupo",0
"4503","6","12","Santa Cruz Naranjo","Rechazo total o parcial","No hay grupo",63
"4504","6","13","Pueblo Nuevo Viñas","Rechazo total o parcial","No hay grupo",0
"4505","6","14","Nueva Santa Rosa","Rechazo total o parcial","No hay grupo",1
"4506","7","01","Sololá","Rechazo total o parcial","No hay grupo",81
"4507","7","02","San José Chacayá","Rechazo total o parcial","No hay grupo",1
"4508","7","03","Santa María Visitación","Rechazo total o parcial","No hay grupo",7
"4509","7","04","Santa Lucía Utatlán","Rechazo total o parcial","No hay grupo",17
"4510","7","05","Nahualá","Rechazo total o parcial","No hay grupo",73
"4511","7","06","Santa Catarina Ixtahuacán","Rechazo total o parcial","No hay grupo",58
"4512","7","07","Santa Clara la Laguna","Rechazo total o parcial","No hay grupo",5
"4513","7","08","Concepción","Rechazo total o parcial","No hay grupo",7
"4514","7","09","San Andrés Semetabaj","Rechazo total o parcial","No hay grupo",4
"4515","7","10","Panajachel","Rechazo total o parcial","No hay grupo",53
"4516","7","11","Santa Catarina Palopó","Rechazo total o parcial","No hay grupo",0
"4517","7","12","San Antonio Palopó","Rechazo total o parcial","No hay grupo",4
"4518","7","13","San Lucas Tolimán","Rechazo total o parcial","No hay grupo",26
"4519","7","14","Santa Cruz la Laguna","Rechazo total o parcial","No hay grupo",13
"4520","7","15","San Pablo la Laguna","Rechazo total o parcial","No hay grupo",49
"4521","7","16","San Marcos la Laguna","Rechazo total o parcial","No hay grupo",4
"4522","7","17","San Juan la Laguna","Rechazo total o parcial","No hay grupo",1
"4523","7","18","San Pedro la Laguna","Rechazo total o parcial","No hay grupo",12
"4524","7","19","Santiago Atitlán","Rechazo total o parcial","No hay grupo",49
"4525","8","01","Totonicapán","Rechazo total o parcial","No hay grupo",701
"4526","8","02","San Cristóbal Totonicapán","Rechazo total o parcial","No hay grupo",421
"4527","8","03","San Francisco el Alto","Rechazo total o parcial","No hay grupo",548
"4528","8","04","San Andrés Xecul","Rechazo total o parcial","No hay grupo",148
"4529","8","05","Momostenango","Rechazo total o parcial","No hay grupo",1071
"4530","8","06","Santa María Chiquimula","Rechazo total o parcial","No hay grupo",51
"4531","8","07","Santa Lucía la Reforma","Rechazo total o parcial","No hay grupo",4
"4532","8","08","San Bartolo Aguas Calientes","Rechazo total o parcial","No hay grupo",31
"4533","9","01","Quetzaltenango","Rechazo total o parcial","No hay grupo",1460
"4534","9","02","Salcajá","Rechazo total o parcial","No hay grupo",17
"4535","9","03","San Juan Olintepeque","Rechazo total o parcial","No hay grupo",168
"4536","9","04","San Carlos Sija","Rechazo total o parcial","No hay grupo",29
"4537","9","05","Sibilia","Rechazo total o parcial","No hay grupo",0
"4538","9","06","Cabricán","Rechazo total o parcial","No hay grupo",15
"4539","9","07","Cajolá","Rechazo total o parcial","No hay grupo",0
"4540","9","08","San Miguel Siguilá","Rechazo total o parcial","No hay grupo",0
"4541","9","09","San Juan Ostuncalco","Rechazo total o parcial","No hay grupo",786
"4542","9","10","San Mateo","Rechazo total o parcial","No hay grupo",0
"4543","9","11","Concepción Chiquirichapa","Rechazo total o parcial","No hay grupo",0
"4544","9","12","San Martín Sacatepéquez","Rechazo total o parcial","No hay grupo",0
"4545","9","13","Almolonga","Rechazo total o parcial","No hay grupo",0
"4546","9","14","Cantel","Rechazo total o parcial","No hay grupo",33
"4547","9","15","Huitán","Rechazo total o parcial","No hay grupo",1
"4548","9","16","Zunil","Rechazo total o parcial","No hay grupo",1
"4549","9","17","Colomba Costa Cuca","Rechazo total o parcial","No hay grupo",273
"4550","9","18","San Francisco la Unión","Rechazo total o parcial","No hay grupo",0
"4551","9","19","El Palmar","Rechazo total o parcial","No hay grupo",5
"4552","9","20","Coatepeque","Rechazo total o parcial","No hay grupo",1185
"4553","9","21","Génova","Rechazo total o parcial","No hay grupo",22
"4554","9","22","Flores Costa Cuca","Rechazo total o parcial","No hay grupo",0
"4555","9","23","La Esperanza","Rechazo total o parcial","No hay grupo",1
"4556","9","24","Palestina de los Altos","Rechazo total o parcial","No hay grupo",0
"4557","1","00","Mazatenango","Rechazo total o parcial","No hay grupo",555
"4558","1","00","Cuyotenango","Rechazo total o parcial","No hay grupo",78
"4559","1","00","San Francisco Zapotitlán","Rechazo total o parcial","No hay grupo",31
"4560","1","00","San Bernardino","Rechazo total o parcial","No hay grupo",51
"4561","1","00","San José el Ídolo","Rechazo total o parcial","No hay grupo",0
"4562","1","00","Santo Domingo Suchitepéquez","Rechazo total o parcial","No hay grupo",83
"4563","1","00","San Lorenzo","Rechazo total o parcial","No hay grupo",2
"4564","1","00","Samayac","Rechazo total o parcial","No hay grupo",64
"4565","1","00","San Pablo Jocopilas","Rechazo total o parcial","No hay grupo",3
"4566","1","01","San Antonio Suchitepéquez","Rechazo total o parcial","No hay grupo",10
"4567","1","01","San Miguel Panán","Rechazo total o parcial","No hay grupo",24
"4568","1","01","San Gabriel","Rechazo total o parcial","No hay grupo",58
"4569","1","01","Chicacao","Rechazo total o parcial","No hay grupo",0
"4570","1","01","Patulul","Rechazo total o parcial","No hay grupo",10
"4571","1","01","Santa Bárbara","Rechazo total o parcial","No hay grupo",0
"4572","1","01","San Juan Bautista","Rechazo total o parcial","No hay grupo",0
"4573","1","01","Santo Tomas la Unión","Rechazo total o parcial","No hay grupo",1
"4574","1","01","Zunilito","Rechazo total o parcial","No hay grupo",2
"4575","1","01","Pueblo Nuevo","Rechazo total o parcial","No hay grupo",10
"4576","1","02","Río Bravo","Rechazo total o parcial","No hay grupo",75
"4577","1","02","San José La Máquina","Rechazo total o parcial","No hay grupo",10
"4578","1","10","Retalhuleu","Rechazo total o parcial","No hay grupo",399
"4579","1","10","San Sebastián","Rechazo total o parcial","No hay grupo",36
"4580","1","10","Santa Cruz Muluá","Rechazo total o parcial","No hay grupo",4
"4581","1","10","San Martín Zapotitlán","Rechazo total o parcial","No hay grupo",4
"4582","1","10","San Felipe","Rechazo total o parcial","No hay grupo",76
"4583","1","10","San Andrés Villa Seca","Rechazo total o parcial","No hay grupo",71
"4584","1","10","Champerico","Rechazo total o parcial","No hay grupo",159
"4585","1","10","Nuevo San Carlos","Rechazo total o parcial","No hay grupo",68
"4586","1","10","El Asintal","Rechazo total o parcial","No hay grupo",7
"4587","1","20","San Marcos","Rechazo total o parcial","No hay grupo",392
"4588","1","20","San Pedro Sacatepéquez","Rechazo total o parcial","No hay grupo",107
"4589","1","20","San Antonio Sacatepéquez","Rechazo total o parcial","No hay grupo",90
"4590","1","20","Comitancillo","Rechazo total o parcial","No hay grupo",270
"4591","1","20","San Miguel Ixtahuacán","Rechazo total o parcial","No hay grupo",55
"4592","1","20","Concepción Tutuapa","Rechazo total o parcial","No hay grupo",29
"4593","1","20","Tacaná","Rechazo total o parcial","No hay grupo",2
"4594","1","20","Sibinal","Rechazo total o parcial","No hay grupo",9
"4595","1","20","Tajumulco","Rechazo total o parcial","No hay grupo",65
"4596","1","21","Tejutla","Rechazo total o parcial","No hay grupo",2
"4597","1","21","San Rafael Pie de la Cuesta","Rechazo total o parcial","No hay grupo",42
"4598","1","21","Nuevo Progreso","Rechazo total o parcial","No hay grupo",27
"4599","1","21","El Tumbador","Rechazo total o parcial","No hay grupo",13
"4600","1","21","San José el Rodeo","Rechazo total o parcial","No hay grupo",8
"4601","1","21","Malacatán","Rechazo total o parcial","No hay grupo",631
"4602","1","21","Catarina","Rechazo total o parcial","No hay grupo",112
"4603","1","21","Ayutla","Rechazo total o parcial","No hay grupo",177
"4604","1","21","Ocós","Rechazo total o parcial","No hay grupo",27
"4605","1","21","San Pablo","Rechazo total o parcial","No hay grupo",47
"4606","1","22","El Quetzal","Rechazo total o parcial","No hay grupo",0
"4607","1","22","La Reforma","Rechazo total o parcial","No hay grupo",9
"4608","1","22","Pajapita","Rechazo total o parcial","No hay grupo",74
"4609","1","22","Ixchiguán","Rechazo total o parcial","No hay grupo",10
"4610","1","22","San José Ojetenam","Rechazo total o parcial","No hay grupo",85
"4611","1","22","San Cristóbal Cucho","Rechazo total o parcial","No hay grupo",1
"4612","1","22","Sipacapa","Rechazo total o parcial","No hay grupo",16
"4613","1","22","Esquipulas Palo Gordo","Rechazo total o parcial","No hay grupo",0
"4614","1","22","Río Blanco","Rechazo total o parcial","No hay grupo",0
"4615","1","22","San Lorenzo","Rechazo total o parcial","No hay grupo",0
"4616","1","23","La Blanca","Rechazo total o parcial","No hay grupo",56
"4617","1","30","Huehuetenango","Rechazo total o parcial","No hay grupo",540
"4618","1","30","Chiantla","Rechazo total o parcial","No hay grupo",89
"4619","1","30","Malacatancito","Rechazo total o parcial","No hay grupo",98
"4620","1","30","Cuilco","Rechazo total o parcial","No hay grupo",25
"4621","1","30","Nentón","Rechazo total o parcial","No hay grupo",13
"4622","1","30","San Pedro Necta","Rechazo total o parcial","No hay grupo",2
"4623","1","30","Jacaltenango","Rechazo total o parcial","No hay grupo",18
"4624","1","30","San Pedro Soloma","Rechazo total o parcial","No hay grupo",61
"4625","1","30","San Ildefonso Ixtahuacán","Rechazo total o parcial","No hay grupo",9
"4626","1","31","Santa Bárbara","Rechazo total o parcial","No hay grupo",11
"4627","1","31","La Libertad","Rechazo total o parcial","No hay grupo",70
"4628","1","31","La Democracia","Rechazo total o parcial","No hay grupo",234
"4629","1","31","San Miguel Acatán","Rechazo total o parcial","No hay grupo",111
"4630","1","31","San Rafael La Independencia","Rechazo total o parcial","No hay grupo",2
"4631","1","31","Todos Santos Cuchumatán","Rechazo total o parcial","No hay grupo",2
"4632","1","31","San Juan Atitán","Rechazo total o parcial","No hay grupo",7
"4633","1","31","Santa Eulalia","Rechazo total o parcial","No hay grupo",162
"4634","1","31","San Mateo Ixtatán","Rechazo total o parcial","No hay grupo",103
"4635","1","31","Colotenango","Rechazo total o parcial","No hay grupo",19
"4636","1","32","San Sebastián Huehuetenango","Rechazo total o parcial","No hay grupo",104
"4637","1","32","Tectitán","Rechazo total o parcial","No hay grupo",4
"4638","1","32","Concepción Huista","Rechazo total o parcial","No hay grupo",1
"4639","1","32","San Juan Ixcoy","Rechazo total o parcial","No hay grupo",14
"4640","1","32","San Antonio Huista","Rechazo total o parcial","No hay grupo",16
"4641","1","32","San Sebastián Coatán","Rechazo total o parcial","No hay grupo",0
"4642","1","32","Santa Cruz Barillas","Rechazo total o parcial","No hay grupo",355
"4643","1","32","Aguacatán","Rechazo total o parcial","No hay grupo",123
"4644","1","32","San Rafael Petzal","Rechazo total o parcial","No hay grupo",1
"4645","1","32","San Gaspar Ixchil","Rechazo total o parcial","No hay grupo",0
"4646","1","33","Santiago Chimaltenango","Rechazo total o parcial","No hay grupo",15
"4647","1","33","Santa Ana Huista","Rechazo total o parcial","No hay grupo",8
"4648","1","33","Unión Cantinil","Rechazo total o parcial","No hay grupo",16
"4649","1","33","Petatán","Rechazo total o parcial","No hay grupo",0
"4650","1","40","Santa Cruz del Quiché","Rechazo total o parcial","No hay grupo",855
"4651","1","40","Chiché","Rechazo total o parcial","No hay grupo",33
"4652","1","40","Chinique","Rechazo total o parcial","No hay grupo",6
"4653","1","40","Zacualpa","Rechazo total o parcial","No hay grupo",0
"4654","1","40","Chajul","Rechazo total o parcial","No hay grupo",1
"4655","1","40","Santo Tomás Chichicastenango","Rechazo total o parcial","No hay grupo",194
"4656","1","40","Patzité","Rechazo total o parcial","No hay grupo",4
"4657","1","40","San Antonio Ilotenango","Rechazo total o parcial","No hay grupo",26
"4658","1","40","San Pedro Jocopilas","Rechazo total o parcial","No hay grupo",180
"4659","1","41","Cunén","Rechazo total o parcial","No hay grupo",100
"4660","1","41","San Juan Cotzal","Rechazo total o parcial","No hay grupo",116
"4661","1","41","Joyabaj","Rechazo total o parcial","No hay grupo",398
"4662","1","41","Santa María Nebaj","Rechazo total o parcial","No hay grupo",16
"4663","1","41","San Andrés Sajcabajá","Rechazo total o parcial","No hay grupo",257
"4664","1","41","San Miguel Uspantán","Rechazo total o parcial","No hay grupo",127
"4665","1","41","Sacapulas","Rechazo total o parcial","No hay grupo",3
"4666","1","41","San Bartolomé Jocotenango","Rechazo total o parcial","No hay grupo",44
"4667","1","41","Canillá","Rechazo total o parcial","No hay grupo",21
"4668","1","41","Chicamán","Rechazo total o parcial","No hay grupo",20
"4669","1","42","Playa Grande Ixcán","Rechazo total o parcial","No hay grupo",4
"4670","1","42","Pachalum","Rechazo total o parcial","No hay grupo",2
"4671","1","50","Salamá","Rechazo total o parcial","No hay grupo",2
"4672","1","50","San Miguel Chicaj","Rechazo total o parcial","No hay grupo",2
"4673","1","50","Rabinal","Rechazo total o parcial","No hay grupo",1
"4674","1","50","Cubulco","Rechazo total o parcial","No hay grupo",3
"4675","1","50","Granados","Rechazo total o parcial","No hay grupo",0
