"","Código","Departamento","caracteristica","grupo","observaciones"
"425","7","Sololá","Material predominante pared","Lamina metálica",3013
"426","8","Totonicapán","Material predominante pared","Lamina metálica",591
"427","9","Quetzaltenango","Material predominante pared","Lamina metálica",5045
"428","10","Suchitepéquez","Material predominante pared","Lamina metálica",9537
"429","11","Retalhuleu","Material predominante pared","Lamina metálica",4216
"430","12","San Marcos","Material predominante pared","Lamina metálica",5291
"431","13","Huehuetenango","Material predominante pared","Lamina metálica",4223
"432","14","Quiché","Material predominante pared","Lamina metálica",1753
"433","15","Baja Verapaz","Material predominante pared","Lamina metálica",687
"434","16","Alta Verapaz","Material predominante pared","Lamina metálica",7653
"435","17","Petén","Material predominante pared","Lamina metálica",1932
"436","18","Izabal","Material predominante pared","Lamina metálica",1295
"437","19","Zacapa","Material predominante pared","Lamina metálica",1373
"438","20","Chiquimula","Material predominante pared","Lamina metálica",1168
"439","21","Jalapa","Material predominante pared","Lamina metálica",977
"440","22","Jutiapa","Material predominante pared","Lamina metálica",2332
"441","1","Guatemala","Material predominante pared","Bajareque",293
"442","2","El Progreso","Material predominante pared","Bajareque",2219
"443","3","Sacatepéquez","Material predominante pared","Bajareque",85
"444","4","Chimaltenango","Material predominante pared","Bajareque",2227
"445","5","Escuintla","Material predominante pared","Bajareque",144
"446","6","Santa Rosa","Material predominante pared","Bajareque",787
"447","7","Sololá","Material predominante pared","Bajareque",322
"448","8","Totonicapán","Material predominante pared","Bajareque",42
"449","9","Quetzaltenango","Material predominante pared","Bajareque",136
"450","10","Suchitepéquez","Material predominante pared","Bajareque",136
"451","11","Retalhuleu","Material predominante pared","Bajareque",191
"452","12","San Marcos","Material predominante pared","Bajareque",581
"453","13","Huehuetenango","Material predominante pared","Bajareque",309
"454","14","Quiché","Material predominante pared","Bajareque",743
"455","15","Baja Verapaz","Material predominante pared","Bajareque",715
"456","16","Alta Verapaz","Material predominante pared","Bajareque",1268
"457","17","Petén","Material predominante pared","Bajareque",493
"458","18","Izabal","Material predominante pared","Bajareque",1166
"459","19","Zacapa","Material predominante pared","Bajareque",10731
"460","20","Chiquimula","Material predominante pared","Bajareque",21133
"461","21","Jalapa","Material predominante pared","Bajareque",1505
"462","22","Jutiapa","Material predominante pared","Bajareque",3971
"463","1","Guatemala","Material predominante pared","Lepa, palo o caña",2103
"464","2","El Progreso","Material predominante pared","Lepa, palo o caña",659
"465","3","Sacatepéquez","Material predominante pared","Lepa, palo o caña",1145
"466","4","Chimaltenango","Material predominante pared","Lepa, palo o caña",1636
"467","5","Escuintla","Material predominante pared","Lepa, palo o caña",2290
"468","6","Santa Rosa","Material predominante pared","Lepa, palo o caña",2379
"469","7","Sololá","Material predominante pared","Lepa, palo o caña",473
"470","8","Totonicapán","Material predominante pared","Lepa, palo o caña",178
"471","9","Quetzaltenango","Material predominante pared","Lepa, palo o caña",652
"472","10","Suchitepéquez","Material predominante pared","Lepa, palo o caña",1858
"473","11","Retalhuleu","Material predominante pared","Lepa, palo o caña",1556
"474","12","San Marcos","Material predominante pared","Lepa, palo o caña",1492
"475","13","Huehuetenango","Material predominante pared","Lepa, palo o caña",1737
"476","14","Quiché","Material predominante pared","Lepa, palo o caña",1539
"477","15","Baja Verapaz","Material predominante pared","Lepa, palo o caña",2874
"478","16","Alta Verapaz","Material predominante pared","Lepa, palo o caña",23944
"479","17","Petén","Material predominante pared","Lepa, palo o caña",3473
"480","18","Izabal","Material predominante pared","Lepa, palo o caña",6187
"481","19","Zacapa","Material predominante pared","Lepa, palo o caña",821
"482","20","Chiquimula","Material predominante pared","Lepa, palo o caña",1595
"483","21","Jalapa","Material predominante pared","Lepa, palo o caña",999
"484","22","Jutiapa","Material predominante pared","Lepa, palo o caña",1476
"485","1","Guatemala","Material predominante pared","Material de desecho",94
"486","2","El Progreso","Material predominante pared","Material de desecho",52
"487","3","Sacatepéquez","Material predominante pared","Material de desecho",8
"488","4","Chimaltenango","Material predominante pared","Material de desecho",25
"489","5","Escuintla","Material predominante pared","Material de desecho",293
"490","6","Santa Rosa","Material predominante pared","Material de desecho",104
"491","7","Sololá","Material predominante pared","Material de desecho",16
"492","8","Totonicapán","Material predominante pared","Material de desecho",23
"493","9","Quetzaltenango","Material predominante pared","Material de desecho",85
"494","10","Suchitepéquez","Material predominante pared","Material de desecho",265
"495","11","Retalhuleu","Material predominante pared","Material de desecho",95
"496","12","San Marcos","Material predominante pared","Material de desecho",149
"497","13","Huehuetenango","Material predominante pared","Material de desecho",94
"498","14","Quiché","Material predominante pared","Material de desecho",79
"499","15","Baja Verapaz","Material predominante pared","Material de desecho",35
"500","16","Alta Verapaz","Material predominante pared","Material de desecho",207
"501","17","Petén","Material predominante pared","Material de desecho",169
"502","18","Izabal","Material predominante pared","Material de desecho",101
"503","19","Zacapa","Material predominante pared","Material de desecho",98
"504","20","Chiquimula","Material predominante pared","Material de desecho",172
"505","21","Jalapa","Material predominante pared","Material de desecho",60
"506","22","Jutiapa","Material predominante pared","Material de desecho",101
"507","1","Guatemala","Material predominante pared","Otro",990
"508","2","El Progreso","Material predominante pared","Otro",83
"509","3","Sacatepéquez","Material predominante pared","Otro",361
"510","4","Chimaltenango","Material predominante pared","Otro",291
"511","5","Escuintla","Material predominante pared","Otro",727
"512","6","Santa Rosa","Material predominante pared","Otro",590
"513","7","Sololá","Material predominante pared","Otro",918
"514","8","Totonicapán","Material predominante pared","Otro",15
"515","9","Quetzaltenango","Material predominante pared","Otro",486
"516","10","Suchitepéquez","Material predominante pared","Otro",1310
"517","11","Retalhuleu","Material predominante pared","Otro",368
"518","12","San Marcos","Material predominante pared","Otro",856
"519","13","Huehuetenango","Material predominante pared","Otro",616
"520","14","Quiché","Material predominante pared","Otro",157
"521","15","Baja Verapaz","Material predominante pared","Otro",156
"522","16","Alta Verapaz","Material predominante pared","Otro",444
"523","17","Petén","Material predominante pared","Otro",306
"524","18","Izabal","Material predominante pared","Otro",863
"525","19","Zacapa","Material predominante pared","Otro",248
"526","20","Chiquimula","Material predominante pared","Otro",1457
"527","21","Jalapa","Material predominante pared","Otro",45
"528","22","Jutiapa","Material predominante pared","Otro",214
"529","1","Guatemala","Material predominante pared","No especificado",16986
"530","2","El Progreso","Material predominante pared","No especificado",149
"531","3","Sacatepéquez","Material predominante pared","No especificado",1633
"532","4","Chimaltenango","Material predominante pared","No especificado",476
"533","5","Escuintla","Material predominante pared","No especificado",842
"534","6","Santa Rosa","Material predominante pared","No especificado",228
"535","7","Sololá","Material predominante pared","No especificado",165
"536","8","Totonicapán","Material predominante pared","No especificado",243
"537","9","Quetzaltenango","Material predominante pared","No especificado",467
"538","10","Suchitepéquez","Material predominante pared","No especificado",175
"539","11","Retalhuleu","Material predominante pared","No especificado",156
"540","12","San Marcos","Material predominante pared","No especificado",606
"541","13","Huehuetenango","Material predominante pared","No especificado",661
"542","14","Quiché","Material predominante pared","No especificado",566
"543","15","Baja Verapaz","Material predominante pared","No especificado",40
"544","16","Alta Verapaz","Material predominante pared","No especificado",365
"545","17","Petén","Material predominante pared","No especificado",212
"546","18","Izabal","Material predominante pared","No especificado",415
"547","19","Zacapa","Material predominante pared","No especificado",199
"548","20","Chiquimula","Material predominante pared","No especificado",169
"549","21","Jalapa","Material predominante pared","No especificado",172
"550","22","Jutiapa","Material predominante pared","No especificado",490
"551","1","Guatemala","Material predominante techo","Concreto",450912
"552","2","El Progreso","Material predominante techo","Concreto",8226
"553","3","Sacatepéquez","Material predominante techo","Concreto",25456
"554","4","Chimaltenango","Material predominante techo","Concreto",32182
"555","5","Escuintla","Material predominante techo","Concreto",27090
"556","6","Santa Rosa","Material predominante techo","Concreto",11063
"557","7","Sololá","Material predominante techo","Concreto",22002
"558","8","Totonicapán","Material predominante techo","Concreto",25892
"559","9","Quetzaltenango","Material predominante techo","Concreto",80780
"560","10","Suchitepéquez","Material predominante techo","Concreto",16963
"561","11","Retalhuleu","Material predominante techo","Concreto",8041
"562","12","San Marcos","Material predominante techo","Concreto",47886
"563","13","Huehuetenango","Material predominante techo","Concreto",58397
"564","14","Quiché","Material predominante techo","Concreto",25276
"565","15","Baja Verapaz","Material predominante techo","Concreto",5118
"566","16","Alta Verapaz","Material predominante techo","Concreto",5708
"567","17","Petén","Material predominante techo","Concreto",5056
"568","18","Izabal","Material predominante techo","Concreto",3759
"569","19","Zacapa","Material predominante techo","Concreto",6764
"570","20","Chiquimula","Material predominante techo","Concreto",14129
"571","21","Jalapa","Material predominante techo","Concreto",8917
"572","22","Jutiapa","Material predominante techo","Concreto",15525
"573","1","Guatemala","Material predominante techo","Lámina metálica",386082
"574","2","El Progreso","Material predominante techo","Lámina metálica",42589
"575","3","Sacatepéquez","Material predominante techo","Lámina metálica",56542
"576","4","Chimaltenango","Material predominante techo","Lámina metálica",110472
"577","5","Escuintla","Material predominante techo","Lámina metálica",172967
"578","6","Santa Rosa","Material predominante techo","Lámina metálica",98589
"579","7","Sololá","Material predominante techo","Lámina metálica",78036
"580","8","Totonicapán","Material predominante techo","Lámina metálica",42238
"581","9","Quetzaltenango","Material predominante techo","Lámina metálica",120218
"582","10","Suchitepéquez","Material predominante techo","Lámina metálica",118767
"583","11","Retalhuleu","Material predominante techo","Lámina metálica",75185
"584","12","San Marcos","Material predominante techo","Lámina metálica",206729
"585","13","Huehuetenango","Material predominante techo","Lámina metálica",215932
"586","14","Quiché","Material predominante techo","Lámina metálica",133927
"587","15","Baja Verapaz","Material predominante techo","Lámina metálica",47872
"588","16","Alta Verapaz","Material predominante techo","Lámina metálica",233458
"589","17","Petén","Material predominante techo","Lámina metálica",122795
"590","18","Izabal","Material predominante techo","Lámina metálica",98192
"591","19","Zacapa","Material predominante techo","Lámina metálica",64322
"592","20","Chiquimula","Material predominante techo","Lámina metálica",79773
"593","21","Jalapa","Material predominante techo","Lámina metálica",68768
"594","22","Jutiapa","Material predominante techo","Lámina metálica",110235
"595","1","Guatemala","Material predominante techo","Asbesto cemento",12122
"596","2","El Progreso","Material predominante techo","Asbesto cemento",460
"597","3","Sacatepéquez","Material predominante techo","Asbesto cemento",830
"598","4","Chimaltenango","Material predominante techo","Asbesto cemento",725
"599","5","Escuintla","Material predominante techo","Asbesto cemento",1391
"600","6","Santa Rosa","Material predominante techo","Asbesto cemento",670
"601","7","Sololá","Material predominante techo","Asbesto cemento",818
"602","8","Totonicapán","Material predominante techo","Asbesto cemento",1919
"603","9","Quetzaltenango","Material predominante techo","Asbesto cemento",1324
"604","10","Suchitepéquez","Material predominante techo","Asbesto cemento",1036
"605","11","Retalhuleu","Material predominante techo","Asbesto cemento",527
"606","12","San Marcos","Material predominante techo","Asbesto cemento",1496
"607","13","Huehuetenango","Material predominante techo","Asbesto cemento",2271
"608","14","Quiché","Material predominante techo","Asbesto cemento",1712
"609","15","Baja Verapaz","Material predominante techo","Asbesto cemento",677
"610","16","Alta Verapaz","Material predominante techo","Asbesto cemento",682
"611","17","Petén","Material predominante techo","Asbesto cemento",461
"612","18","Izabal","Material predominante techo","Asbesto cemento",1009
"613","19","Zacapa","Material predominante techo","Asbesto cemento",1220
"614","20","Chiquimula","Material predominante techo","Asbesto cemento",922
"615","21","Jalapa","Material predominante techo","Asbesto cemento",475
"616","22","Jutiapa","Material predominante techo","Asbesto cemento",1256
"617","1","Guatemala","Material predominante techo","Teja",4707
"618","2","El Progreso","Material predominante techo","Teja",1380
"619","3","Sacatepéquez","Material predominante techo","Teja",3217
"620","4","Chimaltenango","Material predominante techo","Teja",547
"621","5","Escuintla","Material predominante techo","Teja",1608
"622","6","Santa Rosa","Material predominante techo","Teja",1924
"623","7","Sololá","Material predominante techo","Teja",695
"624","8","Totonicapán","Material predominante techo","Teja",37084
"625","9","Quetzaltenango","Material predominante techo","Teja",10843
"626","10","Suchitepéquez","Material predominante techo","Teja",1051
"627","11","Retalhuleu","Material predominante techo","Teja",1313
"628","12","San Marcos","Material predominante techo","Teja",10937
"629","13","Huehuetenango","Material predominante techo","Teja",26135
"630","14","Quiché","Material predominante techo","Teja",54022
"631","15","Baja Verapaz","Material predominante techo","Teja",29474
"632","16","Alta Verapaz","Material predominante techo","Teja",394
"633","17","Petén","Material predominante techo","Teja",322
"634","18","Izabal","Material predominante techo","Teja",936
"635","19","Zacapa","Material predominante techo","Teja",2419
"636","20","Chiquimula","Material predominante techo","Teja",5787
"637","21","Jalapa","Material predominante techo","Teja",9405
"638","22","Jutiapa","Material predominante techo","Teja",13082
"639","1","Guatemala","Material predominante techo","Paja, palma o similar",216
"640","2","El Progreso","Material predominante techo","Paja, palma o similar",1168
"641","3","Sacatepéquez","Material predominante techo","Paja, palma o similar",35
"642","4","Chimaltenango","Material predominante techo","Paja, palma o similar",57
"643","5","Escuintla","Material predominante techo","Paja, palma o similar",4860
"644","6","Santa Rosa","Material predominante techo","Paja, palma o similar",3966
"645","7","Sololá","Material predominante techo","Paja, palma o similar",66
"646","8","Totonicapán","Material predominante techo","Paja, palma o similar",141
"647","9","Quetzaltenango","Material predominante techo","Paja, palma o similar",137
"648","10","Suchitepéquez","Material predominante techo","Paja, palma o similar",1865
"649","11","Retalhuleu","Material predominante techo","Paja, palma o similar",2440
"650","12","San Marcos","Material predominante techo","Paja, palma o similar",2176
"651","13","Huehuetenango","Material predominante techo","Paja, palma o similar",474
"652","14","Quiché","Material predominante techo","Paja, palma o similar",1901
"653","15","Baja Verapaz","Material predominante techo","Paja, palma o similar",474
"654","16","Alta Verapaz","Material predominante techo","Paja, palma o similar",13310
"655","17","Petén","Material predominante techo","Paja, palma o similar",17608
"656","18","Izabal","Material predominante techo","Paja, palma o similar",8193
"657","19","Zacapa","Material predominante techo","Paja, palma o similar",421
"658","20","Chiquimula","Material predominante techo","Paja, palma o similar",6975
"659","21","Jalapa","Material predominante techo","Paja, palma o similar",200
"660","22","Jutiapa","Material predominante techo","Paja, palma o similar",741
"661","1","Guatemala","Material predominante techo","Material de desecho",161
"662","2","El Progreso","Material predominante techo","Material de desecho",10
"663","3","Sacatepéquez","Material predominante techo","Material de desecho",8
"664","4","Chimaltenango","Material predominante techo","Material de desecho",16
"665","5","Escuintla","Material predominante techo","Material de desecho",130
"666","6","Santa Rosa","Material predominante techo","Material de desecho",37
"667","7","Sololá","Material predominante techo","Material de desecho",7
"668","8","Totonicapán","Material predominante techo","Material de desecho",14
"669","9","Quetzaltenango","Material predominante techo","Material de desecho",22
"670","10","Suchitepéquez","Material predominante techo","Material de desecho",65
"671","11","Retalhuleu","Material predominante techo","Material de desecho",27
"672","12","San Marcos","Material predominante techo","Material de desecho",49
"673","13","Huehuetenango","Material predominante techo","Material de desecho",29
"674","14","Quiché","Material predominante techo","Material de desecho",31
"675","15","Baja Verapaz","Material predominante techo","Material de desecho",26
"676","16","Alta Verapaz","Material predominante techo","Material de desecho",118
"677","17","Petén","Material predominante techo","Material de desecho",92
"678","18","Izabal","Material predominante techo","Material de desecho",59
"679","19","Zacapa","Material predominante techo","Material de desecho",38
"680","20","Chiquimula","Material predominante techo","Material de desecho",73
"681","21","Jalapa","Material predominante techo","Material de desecho",57
"682","22","Jutiapa","Material predominante techo","Material de desecho",24
"683","1","Guatemala","Material predominante techo","Otro",2518
"684","2","El Progreso","Material predominante techo","Otro",127
"685","3","Sacatepéquez","Material predominante techo","Otro",652
"686","4","Chimaltenango","Material predominante techo","Otro",369
"687","5","Escuintla","Material predominante techo","Otro",563
"688","6","Santa Rosa","Material predominante techo","Otro",176
"689","7","Sololá","Material predominante techo","Otro",130
"690","8","Totonicapán","Material predominante techo","Otro",71
"691","9","Quetzaltenango","Material predominante techo","Otro",188
"692","10","Suchitepéquez","Material predominante techo","Otro",204
"693","11","Retalhuleu","Material predominante techo","Otro",180
"694","12","San Marcos","Material predominante techo","Otro",263
"695","13","Huehuetenango","Material predominante techo","Otro",418
"696","14","Quiché","Material predominante techo","Otro",285
"697","15","Baja Verapaz","Material predominante techo","Otro",90
"698","16","Alta Verapaz","Material predominante techo","Otro",170
"699","17","Petén","Material predominante techo","Otro",78
"700","18","Izabal","Material predominante techo","Otro",770
"701","19","Zacapa","Material predominante techo","Otro",260
"702","20","Chiquimula","Material predominante techo","Otro",205
"703","21","Jalapa","Material predominante techo","Otro",124
"704","22","Jutiapa","Material predominante techo","Otro",154
"705","1","Guatemala","Material predominante techo","No especificado",16986
"706","2","El Progreso","Material predominante techo","No especificado",149
"707","3","Sacatepéquez","Material predominante techo","No especificado",1633
"708","4","Chimaltenango","Material predominante techo","No especificado",476
"709","5","Escuintla","Material predominante techo","No especificado",842
"710","6","Santa Rosa","Material predominante techo","No especificado",228
"711","7","Sololá","Material predominante techo","No especificado",165
"712","8","Totonicapán","Material predominante techo","No especificado",243
"713","9","Quetzaltenango","Material predominante techo","No especificado",467
"714","10","Suchitepéquez","Material predominante techo","No especificado",175
"715","11","Retalhuleu","Material predominante techo","No especificado",156
"716","12","San Marcos","Material predominante techo","No especificado",606
"717","13","Huehuetenango","Material predominante techo","No especificado",661
"718","14","Quiché","Material predominante techo","No especificado",566
"719","15","Baja Verapaz","Material predominante techo","No especificado",40
"720","16","Alta Verapaz","Material predominante techo","No especificado",365
"721","17","Petén","Material predominante techo","No especificado",212
"722","18","Izabal","Material predominante techo","No especificado",415
"723","19","Zacapa","Material predominante techo","No especificado",199
"724","20","Chiquimula","Material predominante techo","No especificado",169
"725","21","Jalapa","Material predominante techo","No especificado",172
"726","22","Jutiapa","Material predominante techo","No especificado",490
"727","1","Guatemala","Material predominante piso","Ladrillo cerámico",295325
"728","2","El Progreso","Material predominante piso","Ladrillo cerámico",9959
"729","3","Sacatepéquez","Material predominante piso","Ladrillo cerámico",21306
"730","4","Chimaltenango","Material predominante piso","Ladrillo cerámico",28299
"731","5","Escuintla","Material predominante piso","Ladrillo cerámico",29485
"732","6","Santa Rosa","Material predominante piso","Ladrillo cerámico",17574
"733","7","Sololá","Material predominante piso","Ladrillo cerámico",18695
"734","8","Totonicapán","Material predominante piso","Ladrillo cerámico",9421
"735","9","Quetzaltenango","Material predominante piso","Ladrillo cerámico",52168
"736","10","Suchitepéquez","Material predominante piso","Ladrillo cerámico",21565
"737","11","Retalhuleu","Material predominante piso","Ladrillo cerámico",13887
"738","12","San Marcos","Material predominante piso","Ladrillo cerámico",37039
"739","13","Huehuetenango","Material predominante piso","Ladrillo cerámico",36321
"740","14","Quiché","Material predominante piso","Ladrillo cerámico",14909
"741","15","Baja Verapaz","Material predominante piso","Ladrillo cerámico",6509
"742","16","Alta Verapaz","Material predominante piso","Ladrillo cerámico",11428
"743","17","Petén","Material predominante piso","Ladrillo cerámico",15432
"744","18","Izabal","Material predominante piso","Ladrillo cerámico",16311
"745","19","Zacapa","Material predominante piso","Ladrillo cerámico",10445
"746","20","Chiquimula","Material predominante piso","Ladrillo cerámico",16437
"747","21","Jalapa","Material predominante piso","Ladrillo cerámico",11597
"748","22","Jutiapa","Material predominante piso","Ladrillo cerámico",25713
"749","1","Guatemala","Material predominante piso","Ladrillo de cemento",142429
"750","2","El Progreso","Material predominante piso","Ladrillo de cemento",5110
"751","3","Sacatepéquez","Material predominante piso","Ladrillo de cemento",8147
"752","4","Chimaltenango","Material predominante piso","Ladrillo de cemento",12806
"753","5","Escuintla","Material predominante piso","Ladrillo de cemento",19828
"754","6","Santa Rosa","Material predominante piso","Ladrillo de cemento",11296
"755","7","Sololá","Material predominante piso","Ladrillo de cemento",6508
"756","8","Totonicapán","Material predominante piso","Ladrillo de cemento",5777
"757","9","Quetzaltenango","Material predominante piso","Ladrillo de cemento",27970
"758","10","Suchitepéquez","Material predominante piso","Ladrillo de cemento",8334
"759","11","Retalhuleu","Material predominante piso","Ladrillo de cemento",3943
"760","12","San Marcos","Material predominante piso","Ladrillo de cemento",11404
"761","13","Huehuetenango","Material predominante piso","Ladrillo de cemento",14485
"762","14","Quiché","Material predominante piso","Ladrillo de cemento",6400
"763","15","Baja Verapaz","Material predominante piso","Ladrillo de cemento",3167
"764","16","Alta Verapaz","Material predominante piso","Ladrillo de cemento",7311
"765","17","Petén","Material predominante piso","Ladrillo de cemento",6800
"766","18","Izabal","Material predominante piso","Ladrillo de cemento",6798
"767","19","Zacapa","Material predominante piso","Ladrillo de cemento",5233
"768","20","Chiquimula","Material predominante piso","Ladrillo de cemento",11612
"769","21","Jalapa","Material predominante piso","Ladrillo de cemento",10298
"770","22","Jutiapa","Material predominante piso","Ladrillo de cemento",23964
"771","1","Guatemala","Material predominante piso","Ladrillo de barro",2881
"772","2","El Progreso","Material predominante piso","Ladrillo de barro",241
"773","3","Sacatepéquez","Material predominante piso","Ladrillo de barro",589
"774","4","Chimaltenango","Material predominante piso","Ladrillo de barro",584
"775","5","Escuintla","Material predominante piso","Ladrillo de barro",585
"776","6","Santa Rosa","Material predominante piso","Ladrillo de barro",422
"777","7","Sololá","Material predominante piso","Ladrillo de barro",689
"778","8","Totonicapán","Material predominante piso","Ladrillo de barro",379
"779","9","Quetzaltenango","Material predominante piso","Ladrillo de barro",901
"780","10","Suchitepéquez","Material predominante piso","Ladrillo de barro",293
"781","11","Retalhuleu","Material predominante piso","Ladrillo de barro",125
"782","12","San Marcos","Material predominante piso","Ladrillo de barro",466
"783","13","Huehuetenango","Material predominante piso","Ladrillo de barro",710
"784","14","Quiché","Material predominante piso","Ladrillo de barro",547
"785","15","Baja Verapaz","Material predominante piso","Ladrillo de barro",310
"786","16","Alta Verapaz","Material predominante piso","Ladrillo de barro",249
"787","17","Petén","Material predominante piso","Ladrillo de barro",159
"788","18","Izabal","Material predominante piso","Ladrillo de barro",190
"789","19","Zacapa","Material predominante piso","Ladrillo de barro",455
"790","20","Chiquimula","Material predominante piso","Ladrillo de barro",355
"791","21","Jalapa","Material predominante piso","Ladrillo de barro",396
"792","22","Jutiapa","Material predominante piso","Ladrillo de barro",881
"793","1","Guatemala","Material predominante piso","Torta de cemento",221554
"794","2","El Progreso","Material predominante piso","Torta de cemento",20754
"795","3","Sacatepéquez","Material predominante piso","Torta de cemento",29247
"796","4","Chimaltenango","Material predominante piso","Torta de cemento",56165
"797","5","Escuintla","Material predominante piso","Torta de cemento",102791
"798","6","Santa Rosa","Material predominante piso","Torta de cemento",41579
"799","7","Sololá","Material predominante piso","Torta de cemento",40432
"800","8","Totonicapán","Material predominante piso","Torta de cemento",27857
"801","9","Quetzaltenango","Material predominante piso","Torta de cemento",64759
"802","10","Suchitepéquez","Material predominante piso","Torta de cemento",61416
"803","11","Retalhuleu","Material predominante piso","Torta de cemento",34662
"804","12","San Marcos","Material predominante piso","Torta de cemento",85566
"805","13","Huehuetenango","Material predominante piso","Torta de cemento",76819
"806","14","Quiché","Material predominante piso","Torta de cemento",57802
"807","15","Baja Verapaz","Material predominante piso","Torta de cemento",29738
"808","16","Alta Verapaz","Material predominante piso","Torta de cemento",57175
"809","17","Petén","Material predominante piso","Torta de cemento",47886
"810","18","Izabal","Material predominante piso","Torta de cemento",42223
"811","19","Zacapa","Material predominante piso","Torta de cemento",29812
"812","20","Chiquimula","Material predominante piso","Torta de cemento",22810
"813","21","Jalapa","Material predominante piso","Torta de cemento",15149
"814","22","Jutiapa","Material predominante piso","Torta de cemento",35004
"815","1","Guatemala","Material predominante piso","Parqué o vinil",3401
"816","2","El Progreso","Material predominante piso","Parqué o vinil",121
"817","3","Sacatepéquez","Material predominante piso","Parqué o vinil",138
"818","4","Chimaltenango","Material predominante piso","Parqué o vinil",179
"819","5","Escuintla","Material predominante piso","Parqué o vinil",657
"820","6","Santa Rosa","Material predominante piso","Parqué o vinil",183
"821","7","Sololá","Material predominante piso","Parqué o vinil",171
"822","8","Totonicapán","Material predominante piso","Parqué o vinil",115
"823","9","Quetzaltenango","Material predominante piso","Parqué o vinil",254
"824","10","Suchitepéquez","Material predominante piso","Parqué o vinil",188
"825","11","Retalhuleu","Material predominante piso","Parqué o vinil",102
"826","12","San Marcos","Material predominante piso","Parqué o vinil",584
"827","13","Huehuetenango","Material predominante piso","Parqué o vinil",411
"828","14","Quiché","Material predominante piso","Parqué o vinil",257
"829","15","Baja Verapaz","Material predominante piso","Parqué o vinil",71
"830","16","Alta Verapaz","Material predominante piso","Parqué o vinil",131
"831","17","Petén","Material predominante piso","Parqué o vinil",165
"832","18","Izabal","Material predominante piso","Parqué o vinil",165
"833","19","Zacapa","Material predominante piso","Parqué o vinil",108
"834","20","Chiquimula","Material predominante piso","Parqué o vinil",83
"835","21","Jalapa","Material predominante piso","Parqué o vinil",74
"836","22","Jutiapa","Material predominante piso","Parqué o vinil",406
"837","1","Guatemala","Material predominante piso","Madera",3318
"838","2","El Progreso","Material predominante piso","Madera",284
"839","3","Sacatepéquez","Material predominante piso","Madera",285
"840","4","Chimaltenango","Material predominante piso","Madera",378
"841","5","Escuintla","Material predominante piso","Madera",594
"842","6","Santa Rosa","Material predominante piso","Madera",1021
"843","7","Sololá","Material predominante piso","Madera",427
"844","8","Totonicapán","Material predominante piso","Madera",464
"845","9","Quetzaltenango","Material predominante piso","Madera",638
"846","10","Suchitepéquez","Material predominante piso","Madera",573
"847","11","Retalhuleu","Material predominante piso","Madera",293
"848","12","San Marcos","Material predominante piso","Madera",1679
"849","13","Huehuetenango","Material predominante piso","Madera",2239
"850","14","Quiché","Material predominante piso","Madera",2042
"851","15","Baja Verapaz","Material predominante piso","Madera",498
"852","16","Alta Verapaz","Material predominante piso","Madera",4489
"853","17","Petén","Material predominante piso","Madera",2185
"854","18","Izabal","Material predominante piso","Madera",2158
"855","19","Zacapa","Material predominante piso","Madera",246
"856","20","Chiquimula","Material predominante piso","Madera",338
"857","21","Jalapa","Material predominante piso","Madera",408
"858","22","Jutiapa","Material predominante piso","Madera",316
"859","1","Guatemala","Material predominante piso","Tierra",49005
"860","2","El Progreso","Material predominante piso","Tierra",6912
"861","3","Sacatepéquez","Material predominante piso","Tierra",10375
"862","4","Chimaltenango","Material predominante piso","Tierra",22166
"863","5","Escuintla","Material predominante piso","Tierra",25195
"864","6","Santa Rosa","Material predominante piso","Tierra",22607
"865","7","Sololá","Material predominante piso","Tierra",16226
"866","8","Totonicapán","Material predominante piso","Tierra",31541
"867","9","Quetzaltenango","Material predominante piso","Tierra",21182
"868","10","Suchitepéquez","Material predominante piso","Tierra",26579
"869","11","Retalhuleu","Material predominante piso","Tierra",18739
"870","12","San Marcos","Material predominante piso","Tierra",63565
"871","13","Huehuetenango","Material predominante piso","Tierra",91744
"872","14","Quiché","Material predominante piso","Tierra",85786
"873","15","Baja Verapaz","Material predominante piso","Tierra",24802
"874","16","Alta Verapaz","Material predominante piso","Tierra",145273
"875","17","Petén","Material predominante piso","Tierra",47310
"876","18","Izabal","Material predominante piso","Tierra",25408
"877","19","Zacapa","Material predominante piso","Tierra",12119
"878","20","Chiquimula","Material predominante piso","Tierra",36490
"879","21","Jalapa","Material predominante piso","Tierra",33146
"880","22","Jutiapa","Material predominante piso","Tierra",27788
"881","1","Guatemala","Material predominante piso","Otro",4984
"882","2","El Progreso","Material predominante piso","Otro",151
"883","3","Sacatepéquez","Material predominante piso","Otro",339
"884","4","Chimaltenango","Material predominante piso","Otro",195
"885","5","Escuintla","Material predominante piso","Otro",262
"886","6","Santa Rosa","Material predominante piso","Otro",261
"887","7","Sololá","Material predominante piso","Otro",192
"888","8","Totonicapán","Material predominante piso","Otro",74
"889","9","Quetzaltenango","Material predominante piso","Otro",432
"890","10","Suchitepéquez","Material predominante piso","Otro",203
"891","11","Retalhuleu","Material predominante piso","Otro",349
"892","12","San Marcos","Material predominante piso","Otro",426
"893","13","Huehuetenango","Material predominante piso","Otro",372
"894","14","Quiché","Material predominante piso","Otro",272
"895","15","Baja Verapaz","Material predominante piso","Otro",137
"896","16","Alta Verapaz","Material predominante piso","Otro",171
"897","17","Petén","Material predominante piso","Otro",111
